"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","Xhariep DM","Public Health","Female","4265","1196","5461"
"National","free state","Xhariep DM","Public Health","Male","3489","815","4304"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10767","6566","17333"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9935","5610","15545"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40752","15276","56028"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32259","11180","43439"
"National","gauteng","Johannesburg MM","Private Health","Female","25315","13698","39013"
"National","gauteng","Johannesburg MM","Private Health","Male","23114","11898","35012"
"National","gauteng","Johannesburg MM","Public Health","Female","46290","16802","63092"
"National","gauteng","Johannesburg MM","Public Health","Male","37480","13114","50594"
"National","gauteng","Sedibeng DM","Private Health","Female","1585","1011","2596"
"National","gauteng","Sedibeng DM","Private Health","Male","1426","693","2119"
"National","gauteng","Sedibeng DM","Public Health","Female","13742","5886","19628"
"National","gauteng","Sedibeng DM","Public Health","Male","10842","4531","15373"
"National","gauteng","Tshwane MM","Private Health","Female","11473","6607","18080"
"National","gauteng","Tshwane MM","Private Health","Male","10904","5974","16878"
"National","gauteng","Tshwane MM","Public Health","Female","39874","18592","58466"
"National","gauteng","Tshwane MM","Public Health","Male","30791","13061","43852"
"National","gauteng","West Rand DM","Private Health","Female","2178","1503","3681"
"National","gauteng","West Rand DM","Private Health","Male","1813","1225","3038"
"National","gauteng","West Rand DM","Public Health","Female","17422","8793","26215"
"National","gauteng","West Rand DM","Public Health","Male","14267","6577","20844"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","210","71","281"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","184","57","241"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6523","2827","9350"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4209","1739","5948"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11758","6912","18670"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10957","6137","17094"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14473","5547","20020"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11797","4434","16231"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","356","165","521"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","342","135","477"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12954","7726","20680"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10136","5615","15751"
"National","kwazulu-natal","iLembe DM","Private Health","Female","541","330","871"
"National","kwazulu-natal","iLembe DM","Private Health","Male","479","276","755"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8318","4137","12455"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4910","2208","7118"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","328","131","459"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","305","93","398"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12351","5039","17390"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8018","3075","11093"
"National","kwazulu-natal","Ugu DM","Private Health","Female","899","557","1456"
"National","kwazulu-natal","Ugu DM","Private Health","Male","713","424","1137"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12347","5141","17488"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7980","2768","10748"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1607","838","2445"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1491","760","2251"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12560","4951","17511"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8738","3065","11803"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","25","7","32"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20429","10309","30738"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12953","5418","18371"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","57","18","75"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14839","6317","21156"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9144","3441","12585"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","280","120","400"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","181","76","257"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15232","6867","22099"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10290","4033","14323"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24090","12838","36928"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17318","8120","25438"
"National","limpopo","Capricorn DM","Private Health","Female","2588","1391","3979"
"National","limpopo","Capricorn DM","Private Health","Male","2118","1044","3162"
"National","limpopo","Capricorn DM","Public Health","Female","34126","13973","48099"
"National","limpopo","Capricorn DM","Public Health","Male","29454","10526","39980"
"National","limpopo","Mopani DM","Private Health","Female","961","475","1436"
"National","limpopo","Mopani DM","Private Health","Male","841","397","1238"
"National","limpopo","Mopani DM","Public Health","Female","36256","12482","48738"
"National","limpopo","Mopani DM","Public Health","Male","29805","8944","38749"
"National","limpopo","Sekhukhune DM","Private Health","Female","882","460","1342"
"National","limpopo","Sekhukhune DM","Private Health","Male","886","359","1245"
"National","limpopo","Sekhukhune DM","Public Health","Female","25518","9586","35104"
"National","limpopo","Sekhukhune DM","Public Health","Male","25000","8088","33088"
"National","limpopo","Vhembe DM","Private Health","Female","5864","2485","8349"
"National","limpopo","Vhembe DM","Private Health","Male","4037","1462","5499"
"National","limpopo","Vhembe DM","Public Health","Female","32386","10271","42657"
"National","limpopo","Vhembe DM","Public Health","Male","26954","7339","34293"
"National","limpopo","Waterberg DM","Private Health","Female","1240","510","1750"
"National","limpopo","Waterberg DM","Private Health","Male","1124","435","1559"
"National","limpopo","Waterberg DM","Public Health","Female","16397","6460","22857"
"National","limpopo","Waterberg DM","Public Health","Male","13625","4739","18364"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2019","944","2963"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1718","841","2559"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45933","18750","64683"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34939","12101","47040"
"National","mpumalanga","G Sibande DM","Private Health","Female","698","270","968"
"National","mpumalanga","G Sibande DM","Private Health","Male","592","247","839"
"National","mpumalanga","G Sibande DM","Public Health","Female","15462","5976","21438"
"National","mpumalanga","G Sibande DM","Public Health","Male","11908","4044","15952"
"National","mpumalanga","Nkangala DM","Private Health","Female","1054","440","1494"
"National","mpumalanga","Nkangala DM","Private Health","Male","1010","398","1408"
"National","mpumalanga","Nkangala DM","Public Health","Female","16074","6165","22239"
"National","mpumalanga","Nkangala DM","Public Health","Male","16758","5152","21910"
"National","northern cape","Frances Baard DM","Private Health","Female","1235","620","1855"
"National","northern cape","Frances Baard DM","Private Health","Male","1176","505","1681"
"National","northern cape","Frances Baard DM","Public Health","Female","6390","3114","9504"
"National","northern cape","Frances Baard DM","Public Health","Male","5165","2316","7481"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","315","196","511"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","272","143","415"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3148","1121","4269"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2399","840","3239"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","153","71","224"
"National","northern cape","Namakwa DM","Public Health","Female","1550","570","2120"
"National","northern cape","Namakwa DM","Public Health","Male","1229","433","1662"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3611","1598","5209"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2754","1143","3897"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","316","110","426"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","265","76","341"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3642","1522","5164"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2881","1066","3947"
"National","north west","Bojanala Platinum DM","Private Health","Female","2445","1172","3617"
"National","north west","Bojanala Platinum DM","Private Health","Male","2223","969","3192"
"National","north west","Bojanala Platinum DM","Public Health","Female","29875","12303","42178"
"National","north west","Bojanala Platinum DM","Public Health","Male","24571","8955","33526"
"National","north west","Dr K Kaunda DM","Private Health","Female","1351","660","2011"
"National","north west","Dr K Kaunda DM","Private Health","Male","1150","533","1683"
"National","north west","Dr K Kaunda DM","Public Health","Female","12636","4435","17071"
"National","north west","Dr K Kaunda DM","Public Health","Male","10293","3325","13618"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","907","375","1282"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","812","362","1174"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20514","7115","27629"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17032","5112","22144"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","242","132","374"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","332","119","451"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13206","3779","16985"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11673","3004","14677"
"National","western cape","Cape Town MM","Private Health","Female","16792","9279","26071"
"National","western cape","Cape Town MM","Private Health","Male","15246","8081","23327"
"National","western cape","Cape Town MM","Public Health","Female","29605","10614","40219"
"National","western cape","Cape Town MM","Public Health","Male","24997","9096","34093"
"National","western cape","Cape Winelands DM","Private Health","Female","2924","1576","4500"
"National","western cape","Cape Winelands DM","Private Health","Male","2624","1372","3996"
"National","western cape","Cape Winelands DM","Public Health","Female","6355","2463","8818"
"National","western cape","Cape Winelands DM","Public Health","Male","5469","1980","7449"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","745","342","1087"
"National","western cape","Central Karoo DM","Public Health","Male","569","254","823"
"National","western cape","Garden Route DM","Private Health","Female","1118","621","1739"
"National","western cape","Garden Route DM","Private Health","Male","1011","521","1532"
"National","western cape","Garden Route DM","Public Health","Female","5177","1946","7123"
"National","western cape","Garden Route DM","Public Health","Male","4337","1455","5792"
"National","western cape","Overberg DM","Private Health","Female","545","285","830"
"National","western cape","Overberg DM","Private Health","Male","484","224","708"
"National","western cape","Overberg DM","Public Health","Female","2482","718","3200"
"National","western cape","Overberg DM","Public Health","Male","1905","551","2456"
"National","western cape","West Coast DM","Private Health","Female","860","446","1306"
"National","western cape","West Coast DM","Private Health","Male","833","394","1227"
"National","western cape","West Coast DM","Public Health","Female","3322","1413","4735"
"National","western cape","West Coast DM","Public Health","Male","2812","1026","3838"
