"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97601"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","97058"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98901"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","275267"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245617"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","187128"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","244894"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136784"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","416476"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189487"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232606"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71945"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41811"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16377"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28273"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59403"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","297040"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109437"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201214"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110582"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","434474"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121656"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6838"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78144"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47535"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68700"
"Pfizer","eastern cape","Amathole DM","12-17 Years","9646"
"Pfizer","eastern cape","Amathole DM","Adults","148793"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","28463"
"Pfizer","eastern cape","A Nzo DM","Adults","103782"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18012"
"Pfizer","eastern cape","Buffalo City MM","Adults","213454"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6439"
"Pfizer","eastern cape","C Hani DM","Adults","118961"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5500"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56041"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14747"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276210"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29814"
"Pfizer","eastern cape","O Tambo DM","Adults","136985"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11282"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93679"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9286"
"Pfizer","free state","Fezile Dabi DM","Adults","93958"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11564"
"Pfizer","free state","Lejweleputswa DM","Adults","154159"
"Pfizer","free state","Mangaung MM","12-17 Years","28470"
"Pfizer","free state","Mangaung MM","Adults","201850"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29158"
"Pfizer","free state","T Mofutsanyana DM","Adults","137924"
"Pfizer","free state","Xhariep DM","12-17 Years","2011"
"Pfizer","free state","Xhariep DM","Adults","14277"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38632"
"Pfizer","gauteng","Ekurhuleni MM","Adults","808236"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55512"
"Pfizer","gauteng","Johannesburg MM","Adults","1494071"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12121"
"Pfizer","gauteng","Sedibeng DM","Adults","155275"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44234"
"Pfizer","gauteng","Tshwane MM","Adults","731540"
"Pfizer","gauteng","West Rand DM","12-17 Years","18098"
"Pfizer","gauteng","West Rand DM","Adults","234949"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4694"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50080"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23030"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","770741"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13641"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68352"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6951"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98949"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8338"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92835"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8890"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134796"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9614"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213829"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15739"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59084"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9789"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42818"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11096"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57759"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20969"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84589"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26934"
"Pfizer","limpopo","Capricorn DM","Adults","194174"
"Pfizer","limpopo","Mopani DM","12-17 Years","22298"
"Pfizer","limpopo","Mopani DM","Adults","176886"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18493"
"Pfizer","limpopo","Sekhukhune DM","Adults","143637"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21557"
"Pfizer","limpopo","Vhembe DM","Adults","204531"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12144"
"Pfizer","limpopo","Waterberg DM","Adults","171077"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","32636"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","201796"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10537"
"Pfizer","mpumalanga","G Sibande DM","Adults","138254"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12155"
"Pfizer","mpumalanga","Nkangala DM","Adults","142305"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6555"
"Pfizer","northern cape","Frances Baard DM","Adults","69748"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2300"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35700"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1172"
"Pfizer","northern cape","Namakwa DM","Adults","26248"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2741"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26105"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2774"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38379"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23399"
"Pfizer","north west","Bojanala Platinum DM","Adults","275911"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8953"
"Pfizer","north west","Dr K Kaunda DM","Adults","138270"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12964"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95845"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7034"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35250"
"Pfizer","western cape","Cape Town MM","12-17 Years","37070"
"Pfizer","western cape","Cape Town MM","Adults","1307601"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7391"
"Pfizer","western cape","Cape Winelands DM","Adults","235424"
"Pfizer","western cape","Central Karoo DM","12-17 Years","665"
"Pfizer","western cape","Central Karoo DM","Adults","14491"
"Pfizer","western cape","Garden Route DM","12-17 Years","4543"
"Pfizer","western cape","Garden Route DM","Adults","148705"
"Pfizer","western cape","Overberg DM","12-17 Years","1778"
"Pfizer","western cape","Overberg DM","Adults","79811"
"Pfizer","western cape","West Coast DM","12-17 Years","3279"
"Pfizer","western cape","West Coast DM","Adults","90163"
