"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","77995"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47488"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68609"
"Pfizer","eastern cape","Amathole DM","12-17 Years","8356"
"Pfizer","eastern cape","Amathole DM","Adults","148416"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","24765"
"Pfizer","eastern cape","A Nzo DM","Adults","102340"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17247"
"Pfizer","eastern cape","Buffalo City MM","Adults","211556"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6430"
"Pfizer","eastern cape","C Hani DM","Adults","118770"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5430"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","55966"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14753"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","275818"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29362"
"Pfizer","eastern cape","O Tambo DM","Adults","136190"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11196"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93294"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9151"
"Pfizer","free state","Fezile Dabi DM","Adults","93737"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11573"
"Pfizer","free state","Lejweleputswa DM","Adults","153686"
"Pfizer","free state","Mangaung MM","12-17 Years","28096"
"Pfizer","free state","Mangaung MM","Adults","201215"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29204"
"Pfizer","free state","T Mofutsanyana DM","Adults","137230"
"Pfizer","free state","Xhariep DM","12-17 Years","1996"
"Pfizer","free state","Xhariep DM","Adults","14193"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38845"
"Pfizer","gauteng","Ekurhuleni MM","Adults","805956"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","56012"
"Pfizer","gauteng","Johannesburg MM","Adults","1490928"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12244"
"Pfizer","gauteng","Sedibeng DM","Adults","154919"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44428"
"Pfizer","gauteng","Tshwane MM","Adults","729637"
"Pfizer","gauteng","West Rand DM","12-17 Years","18124"
"Pfizer","gauteng","West Rand DM","Adults","234118"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4719"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49875"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23215"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","768847"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13692"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68105"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6982"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98614"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8424"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92657"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8853"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134344"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9622"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213080"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15690"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58527"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9857"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42621"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11204"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57523"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21173"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84347"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26388"
"Pfizer","limpopo","Capricorn DM","Adults","193409"
"Pfizer","limpopo","Mopani DM","12-17 Years","21460"
"Pfizer","limpopo","Mopani DM","Adults","176215"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18355"
"Pfizer","limpopo","Sekhukhune DM","Adults","142788"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21697"
"Pfizer","limpopo","Vhembe DM","Adults","203755"
"Pfizer","limpopo","Waterberg DM","12-17 Years","11927"
"Pfizer","limpopo","Waterberg DM","Adults","170462"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","30924"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","200067"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10406"
"Pfizer","mpumalanga","G Sibande DM","Adults","137902"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12301"
"Pfizer","mpumalanga","Nkangala DM","Adults","142030"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6006"
"Pfizer","northern cape","Frances Baard DM","Adults","69470"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2303"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35551"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1184"
"Pfizer","northern cape","Namakwa DM","Adults","26228"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2767"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26070"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2747"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38154"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23457"
"Pfizer","north west","Bojanala Platinum DM","Adults","274818"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","9020"
"Pfizer","north west","Dr K Kaunda DM","Adults","138005"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12955"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95375"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7082"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35182"
"Pfizer","western cape","Cape Town MM","12-17 Years","37149"
"Pfizer","western cape","Cape Town MM","Adults","1305645"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7226"
"Pfizer","western cape","Cape Winelands DM","Adults","234928"
"Pfizer","western cape","Central Karoo DM","12-17 Years","670"
"Pfizer","western cape","Central Karoo DM","Adults","14436"
"Pfizer","western cape","Garden Route DM","12-17 Years","4376"
"Pfizer","western cape","Garden Route DM","Adults","148461"
"Pfizer","western cape","Overberg DM","12-17 Years","1781"
"Pfizer","western cape","Overberg DM","Adults","79719"
"Pfizer","western cape","West Coast DM","12-17 Years","3006"
"Pfizer","western cape","West Coast DM","Adults","90000"
