"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40963","15319","56282"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32384","11171","43555"
"National","gauteng","Johannesburg MM","Private Health","Female","25456","13785","39241"
"National","gauteng","Johannesburg MM","Private Health","Male","23250","11956","35206"
"National","gauteng","Johannesburg MM","Public Health","Female","46519","16864","63383"
"National","gauteng","Johannesburg MM","Public Health","Male","37641","13139","50780"
"National","gauteng","Sedibeng DM","Private Health","Female","1605","1022","2627"
"National","gauteng","Sedibeng DM","Private Health","Male","1437","698","2135"
"National","gauteng","Sedibeng DM","Public Health","Female","13824","5920","19744"
"National","gauteng","Sedibeng DM","Public Health","Male","10880","4544","15424"
"National","gauteng","Tshwane MM","Private Health","Female","11562","6652","18214"
"National","gauteng","Tshwane MM","Private Health","Male","10998","6003","17001"
"National","gauteng","Tshwane MM","Public Health","Female","39920","18596","58516"
"National","gauteng","Tshwane MM","Public Health","Male","30821","13034","43855"
"National","gauteng","West Rand DM","Private Health","Female","2198","1514","3712"
"National","gauteng","West Rand DM","Private Health","Male","1825","1230","3055"
"National","gauteng","West Rand DM","Public Health","Female","17494","8794","26288"
"National","gauteng","West Rand DM","Public Health","Male","14315","6571","20886"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","213","72","285"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","184","57","241"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6559","2829","9388"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4234","1749","5983"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11870","6995","18865"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","11029","6171","17200"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14492","5525","20017"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11805","4435","16240"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","359","167","526"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","346","136","482"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","13016","7744","20760"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10183","5616","15799"
"National","kwazulu-natal","iLembe DM","Private Health","Female","548","333","881"
"National","kwazulu-natal","iLembe DM","Private Health","Male","483","280","763"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8370","4157","12527"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4940","2209","7149"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","330","133","463"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","309","95","404"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12425","5065","17490"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8064","3093","11157"
"National","kwazulu-natal","Ugu DM","Private Health","Female","900","558","1458"
"National","kwazulu-natal","Ugu DM","Private Health","Male","714","426","1140"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12401","5139","17540"
"National","kwazulu-natal","Ugu DM","Public Health","Male","8005","2741","10746"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1619","843","2462"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1507","766","2273"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12522","4944","17466"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8716","3042","11758"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20520","10311","30831"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13024","5416","18440"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","34","14","48"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14916","6343","21259"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9214","3454","12668"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","283","121","404"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","184","77","261"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15327","6904","22231"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10351","4048","14399"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","47","4","51"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24226","12904","37130"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17411","8151","25562"
"National","limpopo","Capricorn DM","Private Health","Female","2606","1401","4007"
"National","limpopo","Capricorn DM","Private Health","Male","2135","1056","3191"
"National","limpopo","Capricorn DM","Public Health","Female","33944","13831","47775"
"National","limpopo","Capricorn DM","Public Health","Male","29302","10408","39710"
"National","limpopo","Mopani DM","Private Health","Female","973","480","1453"
"National","limpopo","Mopani DM","Private Health","Male","848","402","1250"
"National","limpopo","Mopani DM","Public Health","Female","36067","12235","48302"
"National","limpopo","Mopani DM","Public Health","Male","29667","8741","38408"
"National","limpopo","Sekhukhune DM","Private Health","Female","879","460","1339"
"National","limpopo","Sekhukhune DM","Private Health","Male","877","353","1230"
"National","limpopo","Sekhukhune DM","Public Health","Female","25399","9563","34962"
"National","limpopo","Sekhukhune DM","Public Health","Male","25018","8103","33121"
"National","limpopo","Vhembe DM","Private Health","Female","5919","2506","8425"
"National","limpopo","Vhembe DM","Private Health","Male","4062","1471","5533"
"National","limpopo","Vhembe DM","Public Health","Female","32402","10294","42696"
"National","limpopo","Vhembe DM","Public Health","Male","26953","7355","34308"
"National","limpopo","Waterberg DM","Private Health","Female","1256","515","1771"
"National","limpopo","Waterberg DM","Private Health","Male","1135","438","1573"
"National","limpopo","Waterberg DM","Public Health","Female","16390","6437","22827"
"National","limpopo","Waterberg DM","Public Health","Male","13611","4709","18320"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2033","949","2982"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1729","845","2574"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45703","18118","63821"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34696","11610","46306"
"National","mpumalanga","G Sibande DM","Private Health","Female","704","273","977"
"National","mpumalanga","G Sibande DM","Private Health","Male","593","248","841"
"National","mpumalanga","G Sibande DM","Public Health","Female","15495","5968","21463"
"National","mpumalanga","G Sibande DM","Public Health","Male","11916","4055","15971"
"National","mpumalanga","Nkangala DM","Private Health","Female","1064","442","1506"
"National","mpumalanga","Nkangala DM","Private Health","Male","1017","401","1418"
"National","mpumalanga","Nkangala DM","Public Health","Female","16166","6197","22363"
"National","mpumalanga","Nkangala DM","Public Health","Male","16895","5188","22083"
"National","northern cape","Frances Baard DM","Private Health","Female","1246","623","1869"
"National","northern cape","Frances Baard DM","Private Health","Male","1183","509","1692"
"National","northern cape","Frances Baard DM","Public Health","Female","6337","2933","9270"
"National","northern cape","Frances Baard DM","Public Health","Male","5082","2208","7290"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","319","199","518"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","277","144","421"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3128","1125","4253"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2395","843","3238"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","154","71","225"
"National","northern cape","Namakwa DM","Public Health","Female","1553","571","2124"
"National","northern cape","Namakwa DM","Public Health","Male","1238","436","1674"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3631","1607","5238"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2765","1147","3912"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","319","110","429"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","265","77","342"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3545","1490","5035"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2822","1061","3883"
"National","north west","Bojanala Platinum DM","Private Health","Female","2465","1187","3652"
"National","north west","Bojanala Platinum DM","Private Health","Male","2242","979","3221"
"National","north west","Bojanala Platinum DM","Public Health","Female","29898","12311","42209"
"National","north west","Bojanala Platinum DM","Public Health","Male","24536","8935","33471"
"National","north west","Dr K Kaunda DM","Private Health","Female","1361","664","2025"
"National","north west","Dr K Kaunda DM","Private Health","Male","1157","536","1693"
"National","north west","Dr K Kaunda DM","Public Health","Female","12693","4459","17152"
"National","north west","Dr K Kaunda DM","Public Health","Male","10335","3326","13661"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","912","377","1289"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","816","364","1180"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20605","7104","27709"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17091","5101","22192"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","245","134","379"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","336","119","455"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13280","3791","17071"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11713","3010","14723"
"National","western cape","Cape Town MM","Private Health","Female","16934","9353","26287"
"National","western cape","Cape Town MM","Private Health","Male","15356","8144","23500"
"National","western cape","Cape Town MM","Public Health","Female","29749","10544","40293"
"National","western cape","Cape Town MM","Public Health","Male","25084","9033","34117"
"National","western cape","Cape Winelands DM","Private Health","Female","2942","1586","4528"
"National","western cape","Cape Winelands DM","Private Health","Male","2656","1391","4047"
"National","western cape","Cape Winelands DM","Public Health","Female","6346","2425","8771"
"National","western cape","Cape Winelands DM","Public Health","Male","5452","1923","7375"
"National","western cape","Central Karoo DM","Private Health","Female","72","42","114"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","755","344","1099"
"National","western cape","Central Karoo DM","Public Health","Male","576","258","834"
"National","western cape","Garden Route DM","Private Health","Female","1126","626","1752"
"National","western cape","Garden Route DM","Private Health","Male","1022","528","1550"
"National","western cape","Garden Route DM","Public Health","Female","5196","1915","7111"
"National","western cape","Garden Route DM","Public Health","Male","4340","1417","5757"
"National","western cape","Overberg DM","Private Health","Female","548","287","835"
"National","western cape","Overberg DM","Private Health","Male","485","225","710"
"National","western cape","Overberg DM","Public Health","Female","2492","725","3217"
"National","western cape","Overberg DM","Public Health","Male","1916","558","2474"
"National","western cape","West Coast DM","Private Health","Female","873","453","1326"
"National","western cape","West Coast DM","Private Health","Male","846","400","1246"
"National","western cape","West Coast DM","Public Health","Female","3316","1266","4582"
"National","western cape","West Coast DM","Public Health","Male","2809","930","3739"
