"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11271"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93495"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9292"
"Pfizer","free state","Fezile Dabi DM","Adults","93860"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11539"
"Pfizer","free state","Lejweleputswa DM","Adults","153913"
"Pfizer","free state","Mangaung MM","12-17 Years","28294"
"Pfizer","free state","Mangaung MM","Adults","201555"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29119"
"Pfizer","free state","T Mofutsanyana DM","Adults","137584"
"Pfizer","free state","Xhariep DM","12-17 Years","1986"
"Pfizer","free state","Xhariep DM","Adults","14241"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38746"
"Pfizer","gauteng","Ekurhuleni MM","Adults","807008"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55744"
"Pfizer","gauteng","Johannesburg MM","Adults","1492490"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12184"
"Pfizer","gauteng","Sedibeng DM","Adults","155113"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44285"
"Pfizer","gauteng","Tshwane MM","Adults","730573"
"Pfizer","gauteng","West Rand DM","12-17 Years","18109"
"Pfizer","gauteng","West Rand DM","Adults","234547"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4707"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49981"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23126"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","769805"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13663"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68230"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6979"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98791"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8386"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92747"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8864"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134578"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9595"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213441"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15739"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58846"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9830"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42712"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11150"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57622"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21066"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84464"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26696"
"Pfizer","limpopo","Capricorn DM","Adults","193789"
"Pfizer","limpopo","Mopani DM","12-17 Years","21858"
"Pfizer","limpopo","Mopani DM","Adults","176542"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18479"
"Pfizer","limpopo","Sekhukhune DM","Adults","143255"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21626"
"Pfizer","limpopo","Vhembe DM","Adults","204096"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12099"
"Pfizer","limpopo","Waterberg DM","Adults","170770"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","31522"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","200875"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10544"
"Pfizer","mpumalanga","G Sibande DM","Adults","138090"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12228"
"Pfizer","mpumalanga","Nkangala DM","Adults","142181"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6273"
"Pfizer","northern cape","Frances Baard DM","Adults","69602"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2311"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35614"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1176"
"Pfizer","northern cape","Namakwa DM","Adults","26244"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2754"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26086"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2738"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38268"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23412"
"Pfizer","north west","Bojanala Platinum DM","Adults","275275"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8985"
"Pfizer","north west","Dr K Kaunda DM","Adults","138143"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12946"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95565"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7054"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35214"
"Pfizer","western cape","Cape Town MM","12-17 Years","37074"
"Pfizer","western cape","Cape Town MM","Adults","1306690"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7325"
"Pfizer","western cape","Cape Winelands DM","Adults","235164"
"Pfizer","western cape","Central Karoo DM","12-17 Years","671"
"Pfizer","western cape","Central Karoo DM","Adults","14466"
"Pfizer","western cape","Garden Route DM","12-17 Years","4486"
"Pfizer","western cape","Garden Route DM","Adults","148589"
"Pfizer","western cape","Overberg DM","12-17 Years","1795"
"Pfizer","western cape","Overberg DM","Adults","79768"
"Pfizer","western cape","West Coast DM","12-17 Years","3049"
"Pfizer","western cape","West Coast DM","Adults","90079"
