"province","health_sector","visit_date","total_number_vaccines_administered"
"free state","Private Health","2022/01/21 00:00:00","1218"
"eastern cape","Private Health","2022/06/07 00:00:00","350"
"kwazulu-natal","Public Health","2022/01/26 00:00:00","10186"
"mpumalanga","Public Health","2022/01/25 00:00:00","4017"
"kwazulu-natal","Public Health","2021/09/28 00:00:00","16041"
"gauteng","Private Health","2022/03/06 00:00:00","693"
"free state","Public Health","2021/08/20 00:00:00","8910"
"free state","Private Health","2021/08/30 00:00:00","3233"
"eastern cape","Private Health","2021/09/15 00:00:00","4580"
"northern cape","Private Health","2021/12/11 00:00:00","153"
"western cape","Private Health","2022/01/05 00:00:00","3057"
"kwazulu-natal","Private Health","2021/10/17 00:00:00","855"
"free state","Private Health","2021/10/04 00:00:00","3403"
"eastern cape","Private Health","2021/09/25 00:00:00","656"
"gauteng","Private Health","2021/12/18 00:00:00","4066"
"western cape","Public Health","2021/04/09 00:00:00","306"
"gauteng","Private Health","2021/10/08 00:00:00","36053"
"kwazulu-natal","Private Health","2022/05/27 00:00:00","756"
"north west","Public Health","2021/05/06 00:00:00","536"
"western cape","Private Health","2021/09/02 00:00:00","14708"
"eastern cape","Public Health","2022/04/24 00:00:00","254"
"kwazulu-natal","Public Health","2022/04/04 00:00:00","6487"
"eastern cape","Private Health","2021/07/30 00:00:00","4127"
"mpumalanga","Public Health","2021/11/19 00:00:00","5633"
"gauteng","Private Health","2021/12/06 00:00:00","18232"
"western cape","Public Health","2021/02/20 00:00:00","61"
"western cape","Public Health","2022/06/09 00:00:00","2492"
"free state","Public Health","2021/06/25 00:00:00","6913"
"free state","Public Health","2021/05/20 00:00:00","438"
"free state","Private Health","2021/10/07 00:00:00","3270"
"northern cape","Private Health","2022/01/15 00:00:00","99"
"free state","Public Health","2021/09/24 00:00:00","625"
"north west","Private Health","2022/03/04 00:00:00","2567"
"mpumalanga","Public Health","2021/07/05 00:00:00","6714"
"limpopo","Private Health","2022/02/04 00:00:00","1141"
"free state","Private Health","2022/06/06 00:00:00","357"
"northern cape","Public Health","2021/09/27 00:00:00","1774"
"limpopo","Public Health","2022/03/05 00:00:00","430"
"limpopo","Private Health","2022/04/27 00:00:00","120"
"north west","Public Health","2021/05/25 00:00:00","3058"
"eastern cape","Public Health","2021/09/21 00:00:00","18002"
"western cape","Private Health","2021/08/03 00:00:00","11120"
"north west","Public Health","2021/07/19 00:00:00","9486"
"kwazulu-natal","Private Health","2022/05/15 00:00:00","77"
"kwazulu-natal","Private Health","2022/05/10 00:00:00","1203"
"mpumalanga","Public Health","2021/05/29 00:00:00","34"
"north west","Private Health","2021/07/01 00:00:00","619"
"free state","Private Health","2022/06/18 00:00:00","37"
"mpumalanga","Public Health","2021/08/27 00:00:00","12805"
"free state","Private Health","2022/04/14 00:00:00","753"
"gauteng","Private Health","2021/06/27 00:00:00","556"
"free state","Private Health","2021/10/14 00:00:00","2957"
"eastern cape","Public Health","2022/04/27 00:00:00","1548"
"mpumalanga","Private Health","2022/04/10 00:00:00","4"
"gauteng","Private Health","2021/06/11 00:00:00","7894"
"mpumalanga","Public Health","2021/06/02 00:00:00","5333"
"gauteng","Public Health","2022/01/29 00:00:00","2948"
"kwazulu-natal","Private Health","2022/02/23 00:00:00","2708"
"kwazulu-natal","Public Health","2021/11/15 00:00:00","13352"
"north west","Private Health","2021/06/04 00:00:00","261"
"north west","Public Health","2021/03/30 00:00:00","299"
"free state","Public Health","2021/03/24 00:00:00","659"
"mpumalanga","Public Health","2022/05/06 00:00:00","3527"
"eastern cape","Public Health","2021/06/05 00:00:00","1"
"eastern cape","Private Health","2021/05/31 00:00:00","870"
"gauteng","Public Health","2021/04/07 00:00:00","1408"
"northern cape","Public Health","2021/02/18 00:00:00","177"
"limpopo","Public Health","2021/06/06 00:00:00","6"
"gauteng","Public Health","2022/02/10 00:00:00","13770"
"north west","Private Health","2021/03/21 00:00:00","1"
"kwazulu-natal","Public Health","2021/03/01 00:00:00","704"
"gauteng","Private Health","2022/05/28 00:00:00","1790"
"eastern cape","Public Health","2021/04/09 00:00:00","1119"
"north west","Public Health","2022/03/22 00:00:00","4268"
"free state","Public Health","2022/01/08 00:00:00","428"
"gauteng","Private Health","2021/07/11 00:00:00","2796"
"north west","Public Health","2022/03/24 00:00:00","5304"
"mpumalanga","Public Health","2021/03/16 00:00:00","131"
"western cape","Public Health","2021/03/23 00:00:00","1667"
"northern cape","Private Health","2021/09/12 00:00:00","66"
"northern cape","Public Health","2022/02/06 00:00:00","103"
"kwazulu-natal","Public Health","2021/05/14 00:00:00","1467"
"north west","Public Health","2021/07/02 00:00:00","6810"
"free state","Private Health","2022/03/03 00:00:00","1250"
"limpopo","Private Health","2021/07/04 00:00:00","15"
"kwazulu-natal","Public Health","2022/06/10 00:00:00","4509"
"north west","Private Health","2021/12/09 00:00:00","1874"
"north west","Private Health","2021/06/22 00:00:00","198"
"free state","Public Health","2021/11/08 00:00:00","5170"
"eastern cape","Public Health","2021/03/26 00:00:00","1153"
"mpumalanga","Public Health","2021/09/02 00:00:00","15669"
"western cape","Private Health","2021/09/08 00:00:00","14236"
"gauteng","Private Health","2021/09/21 00:00:00","25190"
"mpumalanga","Private Health","2021/11/11 00:00:00","1727"
"kwazulu-natal","Private Health","2021/11/20 00:00:00","2453"
"free state","Private Health","2022/05/02 00:00:00","89"
"northern cape","Private Health","2021/08/19 00:00:00","634"
"mpumalanga","Private Health","2021/07/22 00:00:00","1767"
"kwazulu-natal","Private Health","2022/04/07 00:00:00","1508"
"kwazulu-natal","Public Health","2021/09/11 00:00:00","7441"
"free state","Private Health","2021/10/25 00:00:00","2517"
"mpumalanga","Private Health","2021/05/19 00:00:00","3"
"western cape","Public Health","2021/11/13 00:00:00","8134"
"northern cape","Private Health","2022/01/18 00:00:00","552"
"north west","Private Health","2022/02/23 00:00:00","1007"
"eastern cape","Private Health","2021/06/01 00:00:00","1047"
"kwazulu-natal","Private Health","2022/03/05 00:00:00","2737"
"kwazulu-natal","Private Health","2021/10/02 00:00:00","5729"
"limpopo","Private Health","2021/08/31 00:00:00","4552"
"gauteng","Private Health","2021/05/15 00:00:00","832"
"free state","Public Health","2022/05/08 00:00:00","9"
"western cape","Private Health","2021/09/21 00:00:00","11088"
"free state","Private Health","2022/01/26 00:00:00","1115"
"gauteng","Public Health","2022/01/26 00:00:00","14582"
"kwazulu-natal","Public Health","2022/01/15 00:00:00","2818"
"north west","Public Health","2021/03/13 00:00:00","40"
"north west","Private Health","2021/06/08 00:00:00","246"
"mpumalanga","Public Health","2021/11/06 00:00:00","2667"
"eastern cape","Public Health","2022/04/09 00:00:00","2072"
"gauteng","Public Health","2021/10/21 00:00:00","34339"
"northern cape","Public Health","2021/07/16 00:00:00","2978"
"gauteng","Public Health","2021/11/30 00:00:00","34558"
"free state","Public Health","2021/10/29 00:00:00","10431"
"gauteng","Private Health","2021/03/26 00:00:00","1082"
"limpopo","Public Health","2021/09/10 00:00:00","11700"
"free state","Private Health","2022/03/04 00:00:00","1294"
"free state","Public Health","2021/05/27 00:00:00","4200"
"kwazulu-natal","Public Health","2022/01/24 00:00:00","10140"
"limpopo","Private Health","2022/03/16 00:00:00","1461"
"western cape","Public Health","2022/03/29 00:00:00","4947"
"limpopo","Private Health","2021/06/27 00:00:00","1"
"mpumalanga","Private Health","2021/10/26 00:00:00","2121"
"north west","Public Health","2021/02/26 00:00:00","550"
"mpumalanga","Private Health","2022/04/14 00:00:00","552"
"western cape","Public Health","2021/10/28 00:00:00","23672"
"mpumalanga","Public Health","2022/06/15 00:00:00","2660"
"mpumalanga","Private Health","2022/03/20 00:00:00","1"
"western cape","Public Health","2021/12/20 00:00:00","4725"
"mpumalanga","Public Health","2022/06/03 00:00:00","3001"
"western cape","Public Health","2021/08/17 00:00:00","25449"
"north west","Public Health","2021/09/14 00:00:00","11971"
"north west","Public Health","2022/05/18 00:00:00","2670"
"northern cape","Private Health","2021/10/11 00:00:00","949"
"free state","Public Health","2022/01/07 00:00:00","5475"
"western cape","Private Health","2021/12/30 00:00:00","2520"
"northern cape","Public Health","2022/05/08 00:00:00","20"
"kwazulu-natal","Private Health","2022/03/03 00:00:00","3718"
"free state","Private Health","2021/03/11 00:00:00","88"
"kwazulu-natal","Public Health","2021/12/24 00:00:00","1588"
"limpopo","Private Health","2021/08/10 00:00:00","2505"
"north west","Public Health","2021/09/22 00:00:00","10574"
"western cape","Public Health","2021/05/19 00:00:00","1778"
"mpumalanga","Public Health","2021/08/21 00:00:00","3085"
"gauteng","Public Health","2021/05/03 00:00:00","948"
"free state","Public Health","2022/03/17 00:00:00","5323"
"gauteng","Public Health","2022/06/18 00:00:00","488"
"western cape","Public Health","2022/06/03 00:00:00","2586"
"limpopo","Private Health","2021/06/24 00:00:00","255"
"north west","Public Health","2022/04/10 00:00:00","973"
"north west","Public Health","2022/01/05 00:00:00","3496"
"free state","Public Health","2021/06/02 00:00:00","5194"
"western cape","Private Health","2021/07/25 00:00:00","719"
"kwazulu-natal","Private Health","2022/03/07 00:00:00","3125"
"free state","Public Health","2021/05/19 00:00:00","520"
"mpumalanga","Public Health","2021/04/08 00:00:00","429"
"free state","Public Health","2021/06/03 00:00:00","4931"
"limpopo","Private Health","2021/08/14 00:00:00","214"
"gauteng","Private Health","2021/12/20 00:00:00","11671"
"free state","Public Health","2021/12/06 00:00:00","7386"
"limpopo","Private Health","2022/03/05 00:00:00","653"
"northern cape","Public Health","2021/08/05 00:00:00","3835"
"northern cape","Private Health","2022/02/23 00:00:00","453"
"mpumalanga","Private Health","2021/06/06 00:00:00","1"
"gauteng","Private Health","2022/06/02 00:00:00","2676"
"limpopo","Public Health","2021/02/19 00:00:00","75"
"north west","Private Health","2022/04/23 00:00:00","195"
"north west","Private Health","2022/02/03 00:00:00","782"
"limpopo","Public Health","2022/02/13 00:00:00","155"
"north west","Public Health","2021/05/27 00:00:00","2750"
"mpumalanga","Public Health","2021/03/12 00:00:00","167"
"western cape","Public Health","2022/04/21 00:00:00","3356"
"limpopo","Private Health","2022/01/15 00:00:00","512"
"free state","Private Health","2022/02/14 00:00:00","877"
"free state","Private Health","2021/10/23 00:00:00","657"
"free state","Public Health","2021/07/19 00:00:00","11374"
"gauteng","Public Health","2021/05/11 00:00:00","2571"
"free state","Public Health","2021/08/29 00:00:00","1141"
"eastern cape","Public Health","2021/10/21 00:00:00","18249"
"western cape","Private Health","2021/03/31 00:00:00","495"
"limpopo","Public Health","2021/09/12 00:00:00","114"
"gauteng","Public Health","2022/02/25 00:00:00","16675"
"kwazulu-natal","Public Health","2022/01/25 00:00:00","10285"
"north west","Private Health","2022/01/08 00:00:00","249"
"western cape","Private Health","2021/06/28 00:00:00","3107"
"north west","Private Health","2022/04/29 00:00:00","903"
"north west","Private Health","2021/12/06 00:00:00","2235"
"northern cape","Public Health","2021/09/30 00:00:00","2132"
"northern cape","Public Health","2022/02/02 00:00:00","729"
"kwazulu-natal","Private Health","2022/01/23 00:00:00","435"
"free state","Private Health","2021/07/08 00:00:00","1200"
"eastern cape","Private Health","2021/10/12 00:00:00","3581"
"western cape","Private Health","2022/04/11 00:00:00","2470"
"north west","Private Health","2022/03/14 00:00:00","1112"
"eastern cape","Public Health","2022/05/21 00:00:00","407"
"limpopo","Public Health","2021/03/26 00:00:00","563"
"kwazulu-natal","Public Health","2022/06/19 00:00:00","384"
"mpumalanga","Public Health","2021/10/25 00:00:00","8980"
"kwazulu-natal","Private Health","2022/01/07 00:00:00","3986"
"mpumalanga","Public Health","2021/07/24 00:00:00","1089"
"northern cape","Public Health","2022/06/08 00:00:00","1145"
"north west","Private Health","2022/03/11 00:00:00","1382"
"gauteng","Private Health","2021/12/13 00:00:00","14300"
"gauteng","Public Health","2021/03/12 00:00:00","1155"
"north west","Public Health","2021/03/12 00:00:00","211"
"mpumalanga","Public Health","2022/05/08 00:00:00","112"
"northern cape","Private Health","2021/12/16 00:00:00","65"
"north west","Private Health","2021/06/01 00:00:00","384"
"eastern cape","Public Health","2021/04/06 00:00:00","962"
"free state","Public Health","2022/03/07 00:00:00","6171"
"western cape","Public Health","2021/12/04 00:00:00","5388"
"western cape","Public Health","2022/01/25 00:00:00","7371"
"free state","Public Health","2021/10/01 00:00:00","9515"
"western cape","Private Health","2022/01/20 00:00:00","4752"
"kwazulu-natal","Public Health","2021/09/06 00:00:00","18902"
"kwazulu-natal","Private Health","2021/03/16 00:00:00","959"
"limpopo","Private Health","2021/07/27 00:00:00","3940"
"limpopo","Private Health","2021/12/07 00:00:00","2151"
"limpopo","Private Health","2022/04/02 00:00:00","374"
"limpopo","Public Health","2022/06/03 00:00:00","4921"
"eastern cape","Public Health","2021/02/19 00:00:00","233"
"gauteng","Private Health","2021/12/05 00:00:00","1786"
"eastern cape","Public Health","2021/07/29 00:00:00","21965"
"eastern cape","Private Health","2021/12/16 00:00:00","263"
"western cape","Public Health","2021/03/19 00:00:00","352"
"eastern cape","Private Health","2021/06/28 00:00:00","1430"
"eastern cape","Private Health","2021/03/23 00:00:00","251"
"limpopo","Public Health","2022/04/28 00:00:00","7456"
"northern cape","Public Health","2022/02/23 00:00:00","1082"
"northern cape","Private Health","2022/02/25 00:00:00","540"
"western cape","Public Health","2021/11/20 00:00:00","2129"
"gauteng","Public Health","2021/05/05 00:00:00","1657"
"western cape","Private Health","2021/02/20 00:00:00","733"
"eastern cape","Public Health","2022/05/24 00:00:00","8490"
"mpumalanga","Private Health","2021/10/19 00:00:00","2355"
"limpopo","Public Health","2021/07/15 00:00:00","23839"
"eastern cape","Public Health","2022/03/31 00:00:00","7109"
"kwazulu-natal","Public Health","2022/03/19 00:00:00","1640"
"mpumalanga","Private Health","2022/02/12 00:00:00","208"
"free state","Private Health","2022/05/25 00:00:00","596"
"free state","Public Health","2021/06/04 00:00:00","5515"
"kwazulu-natal","Public Health","2021/12/01 00:00:00","16148"
"north west","Private Health","2022/04/25 00:00:00","1027"
"eastern cape","Public Health","2021/09/23 00:00:00","16475"
"free state","Public Health","2022/05/20 00:00:00","2379"
"mpumalanga","Public Health","2022/04/21 00:00:00","4389"
"gauteng","Private Health","2021/12/14 00:00:00","15104"
"gauteng","Private Health","2021/08/27 00:00:00","40579"
"mpumalanga","Public Health","2022/01/06 00:00:00","4468"
"northern cape","Private Health","2021/12/04 00:00:00","301"
"limpopo","Private Health","2021/08/01 00:00:00","5"
"mpumalanga","Private Health","2021/05/13 00:00:00","1"
"gauteng","Private Health","2022/05/03 00:00:00","5488"
"kwazulu-natal","Private Health","2021/08/17 00:00:00","7269"
"kwazulu-natal","Public Health","2022/03/15 00:00:00","9439"
"north west","Public Health","2022/04/09 00:00:00","1388"
"eastern cape","Public Health","2022/06/13 00:00:00","4572"
"gauteng","Private Health","2021/08/23 00:00:00","33945"
"free state","Public Health","2021/10/03 00:00:00","3275"
"north west","Public Health","2021/12/23 00:00:00","1934"
"north west","Private Health","2021/06/09 00:00:00","172"
"gauteng","Public Health","2022/04/14 00:00:00","6153"
"eastern cape","Private Health","2022/05/25 00:00:00","650"
"north west","Public Health","2022/04/30 00:00:00","935"
"north west","Private Health","2021/09/20 00:00:00","3863"
"gauteng","Private Health","2021/07/20 00:00:00","27401"
"eastern cape","Private Health","2021/03/04 00:00:00","351"
"western cape","Public Health","2021/10/26 00:00:00","23266"
"northern cape","Public Health","2021/03/29 00:00:00","204"
"north west","Public Health","2021/10/12 00:00:00","9856"
"northern cape","Private Health","2022/05/29 00:00:00","64"
"limpopo","Public Health","2022/04/10 00:00:00","233"
"western cape","Public Health","2021/04/07 00:00:00","990"
"eastern cape","Public Health","2021/08/28 00:00:00","2372"
"north west","Private Health","2022/01/10 00:00:00","1590"
"north west","Public Health","2022/04/07 00:00:00","3949"
"limpopo","Public Health","2021/06/14 00:00:00","18271"
"free state","Public Health","2022/04/04 00:00:00","3171"
"north west","Private Health","2021/12/19 00:00:00","12"
"limpopo","Private Health","2021/08/02 00:00:00","2968"
"kwazulu-natal","Public Health","2021/10/26 00:00:00","19840"
"gauteng","Public Health","2021/06/16 00:00:00","65"
"western cape","Private Health","2022/01/22 00:00:00","1138"
"eastern cape","Private Health","2022/04/28 00:00:00","1078"
"western cape","Public Health","2021/06/13 00:00:00","1"
"eastern cape","Public Health","2021/09/30 00:00:00","11182"
"free state","Public Health","2021/02/19 00:00:00","287"
"eastern cape","Public Health","2021/10/07 00:00:00","18237"
"north west","Public Health","2022/04/12 00:00:00","3530"
"limpopo","Private Health","2021/07/17 00:00:00","290"
"limpopo","Private Health","2021/10/29 00:00:00","3287"
"mpumalanga","Public Health","2021/03/06 00:00:00","1"
"free state","Private Health","2021/03/08 00:00:00","56"
"western cape","Public Health","2021/02/28 00:00:00","902"
"kwazulu-natal","Public Health","2021/05/01 00:00:00","648"
"eastern cape","Private Health","2021/11/25 00:00:00","2500"
"western cape","Public Health","2021/03/12 00:00:00","937"
"kwazulu-natal","Private Health","2021/08/14 00:00:00","1892"
"north west","Private Health","2021/12/24 00:00:00","433"
"limpopo","Public Health","2021/11/17 00:00:00","10553"
"gauteng","Private Health","2021/09/10 00:00:00","38722"
"gauteng","Public Health","2021/06/07 00:00:00","12642"
"limpopo","Public Health","2021/05/25 00:00:00","7388"
"gauteng","Private Health","2021/08/16 00:00:00","21763"
"northern cape","Public Health","2021/02/17 00:00:00","20"
"northern cape","Private Health","2021/12/13 00:00:00","551"
"limpopo","Private Health","2021/03/02 00:00:00","1"
"limpopo","Public Health","2021/10/20 00:00:00","26108"
"northern cape","Private Health","2021/03/05 00:00:00","20"
"kwazulu-natal","Private Health","2022/03/10 00:00:00","2739"
"northern cape","Public Health","2021/02/20 00:00:00","89"
"eastern cape","Public Health","2021/06/10 00:00:00","7610"
"free state","Private Health","2021/10/28 00:00:00","2505"
"gauteng","Private Health","2021/09/25 00:00:00","6391"
"free state","Public Health","2021/10/08 00:00:00","9912"
"free state","Private Health","2021/12/06 00:00:00","1957"
"north west","Private Health","2021/03/09 00:00:00","150"
"free state","Public Health","2022/02/06 00:00:00","1"
"kwazulu-natal","Public Health","2022/03/17 00:00:00","10537"
"eastern cape","Private Health","2022/05/13 00:00:00","1017"
"northern cape","Public Health","2022/02/08 00:00:00","669"
"free state","Public Health","2021/08/04 00:00:00","8314"
"north west","Private Health","2022/05/08 00:00:00","1"
"kwazulu-natal","Private Health","2021/08/18 00:00:00","7942"
"free state","Private Health","2021/06/25 00:00:00","578"
"northern cape","Public Health","2021/12/29 00:00:00","428"
"north west","Private Health","2022/04/17 00:00:00","13"
"north west","Public Health","2021/10/31 00:00:00","4170"
"mpumalanga","Public Health","2021/02/17 00:00:00","2"
"kwazulu-natal","Public Health","2022/05/09 00:00:00","8269"
"north west","Private Health","2021/12/23 00:00:00","776"
"northern cape","Private Health","2021/10/16 00:00:00","402"
"northern cape","Public Health","2021/09/21 00:00:00","3754"
"eastern cape","Private Health","2022/03/19 00:00:00","582"
"mpumalanga","Public Health","2021/07/09 00:00:00","6839"
"eastern cape","Public Health","2021/05/07 00:00:00","1841"
"limpopo","Private Health","2021/08/07 00:00:00","96"
"north west","Public Health","2022/01/25 00:00:00","4103"
"northern cape","Private Health","2021/08/04 00:00:00","689"
"north west","Public Health","2021/11/21 00:00:00","3317"
"limpopo","Public Health","2021/03/11 00:00:00","461"
"northern cape","Private Health","2022/03/25 00:00:00","533"
"free state","Public Health","2021/11/21 00:00:00","160"
"eastern cape","Public Health","2021/08/25 00:00:00","34013"
"limpopo","Public Health","2021/10/25 00:00:00","20128"
"limpopo","Public Health","2022/03/15 00:00:00","6754"
"gauteng","Public Health","2021/08/22 00:00:00","2991"
"western cape","Public Health","2021/09/30 00:00:00","18498"
"limpopo","Public Health","2021/10/18 00:00:00","17706"
"eastern cape","Private Health","2021/03/12 00:00:00","99"
"western cape","Private Health","2022/02/06 00:00:00","121"
"limpopo","Public Health","2022/06/19 00:00:00","34"
"free state","Private Health","2022/02/10 00:00:00","680"
"north west","Public Health","2022/02/18 00:00:00","3896"
"northern cape","Public Health","2022/04/28 00:00:00","1124"
"north west","Private Health","2021/12/01 00:00:00","2622"
"free state","Private Health","2021/12/04 00:00:00","313"
"mpumalanga","Public Health","2021/05/08 00:00:00","31"
"gauteng","Public Health","2021/11/22 00:00:00","21557"
"kwazulu-natal","Public Health","2021/06/20 00:00:00","902"
"free state","Private Health","2021/07/06 00:00:00","1030"
"eastern cape","Public Health","2021/10/15 00:00:00","15242"
"limpopo","Public Health","2022/04/24 00:00:00","33"
"mpumalanga","Private Health","2021/07/09 00:00:00","1109"
"kwazulu-natal","Public Health","2022/02/18 00:00:00","9690"
"mpumalanga","Public Health","2022/01/28 00:00:00","4042"
"north west","Private Health","2022/03/16 00:00:00","1111"
"kwazulu-natal","Private Health","2021/07/28 00:00:00","6745"
"western cape","Private Health","2021/06/06 00:00:00","64"
"mpumalanga","Public Health","2021/11/16 00:00:00","5981"
"northern cape","Public Health","2021/05/05 00:00:00","141"
"northern cape","Public Health","2022/05/27 00:00:00","1134"
"free state","Public Health","2022/04/18 00:00:00","32"
"northern cape","Private Health","2021/05/20 00:00:00","23"
"western cape","Private Health","2022/02/08 00:00:00","4253"
"north west","Private Health","2022/01/16 00:00:00","10"
"western cape","Public Health","2021/05/15 00:00:00","1"
"kwazulu-natal","Private Health","2022/01/18 00:00:00","3188"
"kwazulu-natal","Public Health","2022/05/08 00:00:00","581"
"north west","Public Health","2022/02/02 00:00:00","3949"
"limpopo","Private Health","2022/02/16 00:00:00","1074"
"free state","Public Health","2022/01/23 00:00:00","48"
"free state","Public Health","2021/08/10 00:00:00","7667"
"mpumalanga","Public Health","2021/07/13 00:00:00","8122"
"north west","Private Health","2022/02/06 00:00:00","9"
"mpumalanga","Public Health","2022/01/08 00:00:00","1698"
"eastern cape","Public Health","2022/06/18 00:00:00","302"
"gauteng","Public Health","2021/03/04 00:00:00","1633"
"free state","Private Health","2022/01/20 00:00:00","968"
"western cape","Private Health","2021/07/24 00:00:00","2415"
"mpumalanga","Private Health","2021/09/21 00:00:00","2818"
"gauteng","Private Health","2022/01/19 00:00:00","10704"
"gauteng","Public Health","2021/10/18 00:00:00","30266"
"free state","Public Health","2022/01/06 00:00:00","5293"
"kwazulu-natal","Public Health","2022/04/16 00:00:00","337"
"free state","Public Health","2021/07/02 00:00:00","7027"
"kwazulu-natal","Public Health","2021/03/24 00:00:00","1881"
"western cape","Public Health","2021/07/09 00:00:00","21754"
"north west","Private Health","2022/04/27 00:00:00","217"
"limpopo","Private Health","2022/05/31 00:00:00","571"
"western cape","Public Health","2021/12/02 00:00:00","14827"
"free state","Private Health","2022/04/09 00:00:00","197"
"eastern cape","Private Health","2021/06/23 00:00:00","1240"
"western cape","Private Health","2022/06/15 00:00:00","1118"
"gauteng","Public Health","2022/05/02 00:00:00","902"
"western cape","Private Health","2021/12/07 00:00:00","7188"
"western cape","Public Health","2022/02/20 00:00:00","15"
"free state","Public Health","2022/05/19 00:00:00","3011"
"northern cape","Private Health","2022/01/09 00:00:00","49"
"gauteng","Public Health","2021/09/25 00:00:00","4262"
"limpopo","Private Health","2021/07/11 00:00:00","8"
"north west","Public Health","2022/02/23 00:00:00","4578"
"gauteng","Public Health","2021/03/11 00:00:00","1330"
"western cape","Private Health","2021/10/03 00:00:00","2232"
"western cape","Public Health","2021/02/17 00:00:00","61"
"gauteng","Public Health","2021/11/24 00:00:00","25535"
"kwazulu-natal","Private Health","2022/03/28 00:00:00","2361"
"free state","Private Health","2022/04/16 00:00:00","147"
"north west","Public Health","2022/04/18 00:00:00","1083"
"kwazulu-natal","Private Health","2021/06/22 00:00:00","2072"
"mpumalanga","Public Health","2021/07/12 00:00:00","8547"
"gauteng","Private Health","2021/08/15 00:00:00","4067"
"kwazulu-natal","Public Health","2021/10/04 00:00:00","15657"
"gauteng","Public Health","2021/06/28 00:00:00","20206"
"kwazulu-natal","Private Health","2022/01/31 00:00:00","3003"
"western cape","Public Health","2022/06/20 00:00:00","1697"
"western cape","Private Health","2021/05/05 00:00:00","564"
"kwazulu-natal","Private Health","2022/02/27 00:00:00","337"
"eastern cape","Public Health","2021/10/27 00:00:00","18252"
"northern cape","Private Health","2022/03/11 00:00:00","437"
"eastern cape","Public Health","2022/01/26 00:00:00","6564"
"free state","Private Health","2022/06/10 00:00:00","471"
"eastern cape","Public Health","2021/09/26 00:00:00","784"
"limpopo","Private Health","2021/06/30 00:00:00","244"
"eastern cape","Public Health","2022/06/09 00:00:00","6040"
"northern cape","Public Health","2022/01/22 00:00:00","1"
"mpumalanga","Private Health","2022/03/24 00:00:00","835"
"western cape","Public Health","2022/04/17 00:00:00","9"
"gauteng","Public Health","2021/03/10 00:00:00","2134"
"western cape","Public Health","2021/10/21 00:00:00","24947"
"eastern cape","Private Health","2021/06/12 00:00:00","74"
"eastern cape","Public Health","2022/01/22 00:00:00","399"
"north west","Private Health","2021/09/27 00:00:00","4651"
"free state","Private Health","2022/04/15 00:00:00","19"
"gauteng","Public Health","2021/10/17 00:00:00","3070"
"western cape","Private Health","2022/05/19 00:00:00","1639"
"kwazulu-natal","Public Health","2022/02/07 00:00:00","8031"
