"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","187323"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","245374"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","137013"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","417262"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189703"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232785"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","72014"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41928"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16383"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28293"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59601"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","297839"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109479"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201293"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110610"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","435475"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121750"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6839"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78237"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47550"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68741"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10152"
"Pfizer","eastern cape","Amathole DM","Adults","149023"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","30998"
"Pfizer","eastern cape","A Nzo DM","Adults","104722"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18282"
"Pfizer","eastern cape","Buffalo City MM","Adults","214621"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6414"
"Pfizer","eastern cape","C Hani DM","Adults","119083"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5480"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56066"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14848"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276579"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29946"
"Pfizer","eastern cape","O Tambo DM","Adults","137574"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11257"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93940"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9262"
"Pfizer","free state","Fezile Dabi DM","Adults","94050"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11521"
"Pfizer","free state","Lejweleputswa DM","Adults","154400"
"Pfizer","free state","Mangaung MM","12-17 Years","28394"
"Pfizer","free state","Mangaung MM","Adults","202120"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29045"
"Pfizer","free state","T Mofutsanyana DM","Adults","138250"
"Pfizer","free state","Xhariep DM","12-17 Years","2007"
"Pfizer","free state","Xhariep DM","Adults","14318"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38480"
"Pfizer","gauteng","Ekurhuleni MM","Adults","809432"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55273"
"Pfizer","gauteng","Johannesburg MM","Adults","1495463"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12057"
"Pfizer","gauteng","Sedibeng DM","Adults","155429"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44229"
"Pfizer","gauteng","Tshwane MM","Adults","732442"
"Pfizer","gauteng","West Rand DM","12-17 Years","18077"
"Pfizer","gauteng","West Rand DM","Adults","235336"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4684"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50143"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22929"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","771735"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13637"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68460"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6920"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99055"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8295"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92908"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8862"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134967"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9657"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214128"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15697"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59358"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9751"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42930"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11043"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57890"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20873"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84713"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27333"
"Pfizer","limpopo","Capricorn DM","Adults","194555"
"Pfizer","limpopo","Mopani DM","12-17 Years","22544"
"Pfizer","limpopo","Mopani DM","Adults","177202"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18465"
"Pfizer","limpopo","Sekhukhune DM","Adults","144178"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21497"
"Pfizer","limpopo","Vhembe DM","Adults","204919"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12237"
"Pfizer","limpopo","Waterberg DM","Adults","171424"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33264"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","202747"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10606"
"Pfizer","mpumalanga","G Sibande DM","Adults","138423"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12110"
"Pfizer","mpumalanga","Nkangala DM","Adults","142415"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6528"
"Pfizer","northern cape","Frances Baard DM","Adults","69928"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2478"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35791"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1170"
"Pfizer","northern cape","Namakwa DM","Adults","26256"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2733"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26119"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2866"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38524"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23511"
"Pfizer","north west","Bojanala Platinum DM","Adults","276605"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8915"
"Pfizer","north west","Dr K Kaunda DM","Adults","138397"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12957"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96078"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7009"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35286"
"Pfizer","western cape","Cape Town MM","12-17 Years","36932"
"Pfizer","western cape","Cape Town MM","Adults","1308678"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7523"
"Pfizer","western cape","Cape Winelands DM","Adults","235641"
"Pfizer","western cape","Central Karoo DM","12-17 Years","661"
"Pfizer","western cape","Central Karoo DM","Adults","14508"
"Pfizer","western cape","Garden Route DM","12-17 Years","4537"
"Pfizer","western cape","Garden Route DM","Adults","148829"
"Pfizer","western cape","Overberg DM","12-17 Years","1779"
"Pfizer","western cape","Overberg DM","Adults","79854"
"Pfizer","western cape","West Coast DM","12-17 Years","3313"
"Pfizer","western cape","West Coast DM","Adults","90294"
