"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38149"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23472"
"Pfizer","north west","Bojanala Platinum DM","Adults","274707"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","9020"
"Pfizer","north west","Dr K Kaunda DM","Adults","137978"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12967"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95344"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7087"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35174"
"Pfizer","western cape","Cape Town MM","12-17 Years","37182"
"Pfizer","western cape","Cape Town MM","Adults","1305416"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7240"
"Pfizer","western cape","Cape Winelands DM","Adults","234869"
"Pfizer","western cape","Central Karoo DM","12-17 Years","669"
"Pfizer","western cape","Central Karoo DM","Adults","14433"
"Pfizer","western cape","Garden Route DM","12-17 Years","4376"
"Pfizer","western cape","Garden Route DM","Adults","148420"
"Pfizer","western cape","Overberg DM","12-17 Years","1787"
"Pfizer","western cape","Overberg DM","Adults","79703"
"Pfizer","western cape","West Coast DM","12-17 Years","3007"
"Pfizer","western cape","West Coast DM","Adults","89975"
