"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","gauteng","Sedibeng DM","Private Health","Male","1453","707","2160"
"National","gauteng","Sedibeng DM","Public Health","Female","13937","5960","19897"
"National","gauteng","Sedibeng DM","Public Health","Male","10947","4566","15513"
"National","gauteng","Tshwane MM","Private Health","Female","11682","6704","18386"
"National","gauteng","Tshwane MM","Private Health","Male","11091","6048","17139"
"National","gauteng","Tshwane MM","Public Health","Female","40066","18654","58720"
"National","gauteng","Tshwane MM","Public Health","Male","30910","13054","43964"
"National","gauteng","West Rand DM","Private Health","Female","2211","1521","3732"
"National","gauteng","West Rand DM","Private Health","Male","1839","1236","3075"
"National","gauteng","West Rand DM","Public Health","Female","17578","8793","26371"
"National","gauteng","West Rand DM","Public Health","Male","14385","6578","20963"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","216","73","289"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","185","57","242"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6621","2843","9464"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4247","1743","5990"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11977","7066","19043"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","11117","6222","17339"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14515","5530","20045"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11808","4414","16222"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","367","171","538"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","348","137","485"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","13089","7772","20861"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10242","5617","15859"
"National","kwazulu-natal","iLembe DM","Private Health","Female","554","336","890"
"National","kwazulu-natal","iLembe DM","Private Health","Male","490","284","774"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8433","4160","12593"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4973","2210","7183"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","339","136","475"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","313","96","409"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12498","5093","17591"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8095","3108","11203"
"National","kwazulu-natal","Ugu DM","Private Health","Female","905","563","1468"
"National","kwazulu-natal","Ugu DM","Private Health","Male","721","429","1150"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12456","5132","17588"
"National","kwazulu-natal","Ugu DM","Public Health","Male","8019","2743","10762"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1646","854","2500"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1519","775","2294"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12565","4959","17524"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8700","3038","11738"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20649","10267","30916"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13102","5397","18499"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","34","14","48"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","15023","6377","21400"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9273","3465","12738"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","287","124","411"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","187","78","265"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15471","6953","22424"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10426","4064","14490"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","48","4","52"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24411","12990","37401"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17534","8189","25723"
"National","limpopo","Capricorn DM","Private Health","Female","2637","1413","4050"
"National","limpopo","Capricorn DM","Private Health","Male","2153","1064","3217"
"National","limpopo","Capricorn DM","Public Health","Female","33962","13628","47590"
"National","limpopo","Capricorn DM","Public Health","Male","29352","10277","39629"
"National","limpopo","Mopani DM","Private Health","Female","981","485","1466"
"National","limpopo","Mopani DM","Private Health","Male","852","404","1256"
"National","limpopo","Mopani DM","Public Health","Female","36080","11986","48066"
"National","limpopo","Mopani DM","Public Health","Male","29661","8548","38209"
"National","limpopo","Sekhukhune DM","Private Health","Female","841","409","1250"
"National","limpopo","Sekhukhune DM","Private Health","Male","836","319","1155"
"National","limpopo","Sekhukhune DM","Public Health","Female","25368","9552","34920"
"National","limpopo","Sekhukhune DM","Public Health","Male","25040","8084","33124"
"National","limpopo","Vhembe DM","Private Health","Female","5977","2527","8504"
"National","limpopo","Vhembe DM","Private Health","Male","4095","1485","5580"
"National","limpopo","Vhembe DM","Public Health","Female","32548","10343","42891"
"National","limpopo","Vhembe DM","Public Health","Male","27075","7377","34452"
"National","limpopo","Waterberg DM","Private Health","Female","1263","514","1777"
"National","limpopo","Waterberg DM","Private Health","Male","1142","443","1585"
"National","limpopo","Waterberg DM","Public Health","Female","16347","6351","22698"
"National","limpopo","Waterberg DM","Public Health","Male","13527","4619","18146"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2054","955","3009"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1742","846","2588"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45535","17749","63284"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34547","11312","45859"
"National","mpumalanga","G Sibande DM","Private Health","Female","707","276","983"
"National","mpumalanga","G Sibande DM","Private Health","Male","600","251","851"
"National","mpumalanga","G Sibande DM","Public Health","Female","15538","5887","21425"
"National","mpumalanga","G Sibande DM","Public Health","Male","11947","4002","15949"
"National","mpumalanga","Nkangala DM","Private Health","Female","1077","450","1527"
"National","mpumalanga","Nkangala DM","Private Health","Male","1022","401","1423"
"National","mpumalanga","Nkangala DM","Public Health","Female","16307","6233","22540"
"National","mpumalanga","Nkangala DM","Public Health","Male","17074","5215","22289"
"National","northern cape","Frances Baard DM","Private Health","Female","1260","631","1891"
"National","northern cape","Frances Baard DM","Private Health","Male","1200","515","1715"
"National","northern cape","Frances Baard DM","Public Health","Female","6316","2781","9097"
"National","northern cape","Frances Baard DM","Public Health","Male","5063","2080","7143"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","319","200","519"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","277","144","421"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3102","1120","4222"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2384","840","3224"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","156","72","228"
"National","northern cape","Namakwa DM","Public Health","Female","1566","575","2141"
"National","northern cape","Namakwa DM","Public Health","Male","1252","440","1692"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3656","1617","5273"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2785","1153","3938"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","323","110","433"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","267","79","346"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3562","1497","5059"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2829","1062","3891"
"National","north west","Bojanala Platinum DM","Private Health","Female","2491","1192","3683"
"National","north west","Bojanala Platinum DM","Private Health","Male","2266","991","3257"
"National","north west","Bojanala Platinum DM","Public Health","Female","30049","12342","42391"
"National","north west","Bojanala Platinum DM","Public Health","Male","24631","8947","33578"
"National","north west","Dr K Kaunda DM","Private Health","Female","1381","671","2052"
"National","north west","Dr K Kaunda DM","Private Health","Male","1160","538","1698"
"National","north west","Dr K Kaunda DM","Public Health","Female","12777","4478","17255"
"National","north west","Dr K Kaunda DM","Public Health","Male","10377","3333","13710"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","918","380","1298"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","823","368","1191"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20728","7116","27844"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17178","5103","22281"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","248","136","384"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","341","120","461"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13364","3813","17177"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11768","3018","14786"
"National","western cape","Cape Town MM","Private Health","Female","17066","9441","26507"
"National","western cape","Cape Town MM","Private Health","Male","15488","8207","23695"
"National","western cape","Cape Town MM","Public Health","Female","29985","10509","40494"
"National","western cape","Cape Town MM","Public Health","Male","25278","9025","34303"
"National","western cape","Cape Winelands DM","Private Health","Female","2970","1601","4571"
"National","western cape","Cape Winelands DM","Private Health","Male","2682","1405","4087"
"National","western cape","Cape Winelands DM","Public Health","Female","6310","2372","8682"
"National","western cape","Cape Winelands DM","Public Health","Male","5391","1862","7253"
"National","western cape","Central Karoo DM","Private Health","Female","72","42","114"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","758","344","1102"
"National","western cape","Central Karoo DM","Public Health","Male","578","256","834"
"National","western cape","Garden Route DM","Private Health","Female","1134","630","1764"
"National","western cape","Garden Route DM","Private Health","Male","1036","538","1574"
"National","western cape","Garden Route DM","Public Health","Female","5210","1830","7040"
"National","western cape","Garden Route DM","Public Health","Male","4355","1378","5733"
"National","western cape","Overberg DM","Private Health","Female","554","290","844"
"National","western cape","Overberg DM","Private Health","Male","495","234","729"
"National","western cape","Overberg DM","Public Health","Female","2509","716","3225"
"National","western cape","Overberg DM","Public Health","Male","1933","547","2480"
"National","western cape","West Coast DM","Private Health","Female","879","454","1333"
"National","western cape","West Coast DM","Private Health","Male","851","404","1255"
"National","western cape","West Coast DM","Public Health","Female","3327","1231","4558"
"National","western cape","West Coast DM","Public Health","Male","2812","918","3730"
