"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245031"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","186491"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","244005"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136375"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","414912"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189077"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232194"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71863"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41658"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16367"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28248"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59019"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","295826"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109299"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201018"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110550"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","433154"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121582"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6835"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78006"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47493"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68622"
"Pfizer","eastern cape","Amathole DM","12-17 Years","8432"
"Pfizer","eastern cape","Amathole DM","Adults","148477"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","25240"
"Pfizer","eastern cape","A Nzo DM","Adults","102618"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17276"
"Pfizer","eastern cape","Buffalo City MM","Adults","211871"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6419"
"Pfizer","eastern cape","C Hani DM","Adults","118812"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5425"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56001"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14714"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","275900"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29344"
"Pfizer","eastern cape","O Tambo DM","Adults","136414"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11185"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93361"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9217"
"Pfizer","free state","Fezile Dabi DM","Adults","93782"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11556"
"Pfizer","free state","Lejweleputswa DM","Adults","153772"
"Pfizer","free state","Mangaung MM","12-17 Years","28081"
"Pfizer","free state","Mangaung MM","Adults","201328"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29149"
"Pfizer","free state","T Mofutsanyana DM","Adults","137350"
"Pfizer","free state","Xhariep DM","12-17 Years","1993"
"Pfizer","free state","Xhariep DM","Adults","14212"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38815"
"Pfizer","gauteng","Ekurhuleni MM","Adults","806285"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55912"
"Pfizer","gauteng","Johannesburg MM","Adults","1491495"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12231"
"Pfizer","gauteng","Sedibeng DM","Adults","154983"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44356"
"Pfizer","gauteng","Tshwane MM","Adults","729962"
"Pfizer","gauteng","West Rand DM","12-17 Years","18103"
"Pfizer","gauteng","West Rand DM","Adults","234272"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4713"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49908"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23168"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","769125"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13698"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68148"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6976"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98671"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8417"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92692"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8834"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134424"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9612"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213160"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15684"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58653"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9844"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42654"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11184"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57564"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21128"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84397"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26429"
"Pfizer","limpopo","Capricorn DM","Adults","193538"
"Pfizer","limpopo","Mopani DM","12-17 Years","21472"
"Pfizer","limpopo","Mopani DM","Adults","176309"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18346"
"Pfizer","limpopo","Sekhukhune DM","Adults","142885"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21681"
"Pfizer","limpopo","Vhembe DM","Adults","203864"
"Pfizer","limpopo","Waterberg DM","12-17 Years","11938"
"Pfizer","limpopo","Waterberg DM","Adults","170562"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","30975"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","200289"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10393"
"Pfizer","mpumalanga","G Sibande DM","Adults","137962"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12277"
"Pfizer","mpumalanga","Nkangala DM","Adults","142075"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6059"
"Pfizer","northern cape","Frances Baard DM","Adults","69529"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2297"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35569"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1180"
"Pfizer","northern cape","Namakwa DM","Adults","26235"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2764"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26073"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2743"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38177"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23455"
"Pfizer","north west","Bojanala Platinum DM","Adults","274939"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","9011"
"Pfizer","north west","Dr K Kaunda DM","Adults","138061"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12939"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95468"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7071"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35193"
"Pfizer","western cape","Cape Town MM","12-17 Years","37073"
"Pfizer","western cape","Cape Town MM","Adults","1305989"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7223"
"Pfizer","western cape","Cape Winelands DM","Adults","235001"
"Pfizer","western cape","Central Karoo DM","12-17 Years","670"
"Pfizer","western cape","Central Karoo DM","Adults","14444"
"Pfizer","western cape","Garden Route DM","12-17 Years","4367"
"Pfizer","western cape","Garden Route DM","Adults","148511"
"Pfizer","western cape","Overberg DM","12-17 Years","1772"
"Pfizer","western cape","Overberg DM","Adults","79739"
"Pfizer","western cape","West Coast DM","12-17 Years","3014"
"Pfizer","western cape","West Coast DM","Adults","90027"
