"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","T Mofutsanyana DM","Public Health","Male","23167","11621","34788"
"National","free state","Xhariep DM","Public Health","Female","4291","1195","5486"
"National","free state","Xhariep DM","Public Health","Male","3516","798","4314"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10921","6659","17580"
"National","gauteng","Ekurhuleni MM","Private Health","Male","10053","5649","15702"
"National","gauteng","Ekurhuleni MM","Public Health","Female","41087","15353","56440"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32442","11154","43596"
"National","gauteng","Johannesburg MM","Private Health","Female","25552","13839","39391"
"National","gauteng","Johannesburg MM","Private Health","Male","23339","12005","35344"
"National","gauteng","Johannesburg MM","Public Health","Female","46655","16901","63556"
"National","gauteng","Johannesburg MM","Public Health","Male","37757","13167","50924"
"National","gauteng","Sedibeng DM","Private Health","Female","1613","1028","2641"
"National","gauteng","Sedibeng DM","Private Health","Male","1445","705","2150"
"National","gauteng","Sedibeng DM","Public Health","Female","13886","5946","19832"
"National","gauteng","Sedibeng DM","Public Health","Male","10911","4552","15463"
"National","gauteng","Tshwane MM","Private Health","Female","11618","6676","18294"
"National","gauteng","Tshwane MM","Private Health","Male","11055","6030","17085"
"National","gauteng","Tshwane MM","Public Health","Female","39962","18613","58575"
"National","gauteng","Tshwane MM","Public Health","Male","30857","13037","43894"
"National","gauteng","West Rand DM","Private Health","Female","2208","1519","3727"
"National","gauteng","West Rand DM","Private Health","Male","1833","1231","3064"
"National","gauteng","West Rand DM","Public Health","Female","17533","8777","26310"
"National","gauteng","West Rand DM","Public Health","Male","14357","6576","20933"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","215","72","287"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","185","57","242"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6600","2839","9439"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4242","1745","5987"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11931","7038","18969"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","11079","6196","17275"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14461","5515","19976"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11777","4419","16196"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","363","170","533"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","348","136","484"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","13057","7764","20821"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10215","5628","15843"
"National","kwazulu-natal","iLembe DM","Private Health","Female","552","336","888"
"National","kwazulu-natal","iLembe DM","Private Health","Male","489","284","773"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8404","4150","12554"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4956","2206","7162"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","333","136","469"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","312","96","408"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12472","5085","17557"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8082","3100","11182"
"National","kwazulu-natal","Ugu DM","Private Health","Female","902","561","1463"
"National","kwazulu-natal","Ugu DM","Private Health","Male","718","428","1146"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12412","5111","17523"
"National","kwazulu-natal","Ugu DM","Public Health","Male","8000","2734","10734"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1634","851","2485"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1514","771","2285"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12534","4950","17484"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8688","3040","11728"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20576","10265","30841"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13062","5407","18469"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","34","14","48"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14970","6354","21324"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9239","3457","12696"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","286","123","409"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","185","77","262"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15403","6930","22333"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10387","4054","14441"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","48","4","52"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24320","12952","37272"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17467","8165","25632"
"National","limpopo","Capricorn DM","Private Health","Female","2618","1407","4025"
"National","limpopo","Capricorn DM","Private Health","Male","2146","1059","3205"
"National","limpopo","Capricorn DM","Public Health","Female","33929","13659","47588"
"National","limpopo","Capricorn DM","Public Health","Male","29302","10304","39606"
"National","limpopo","Mopani DM","Private Health","Female","980","483","1463"
"National","limpopo","Mopani DM","Private Health","Male","850","403","1253"
"National","limpopo","Mopani DM","Public Health","Female","36033","12022","48055"
"National","limpopo","Mopani DM","Public Health","Male","29620","8564","38184"
"National","limpopo","Sekhukhune DM","Private Health","Female","843","410","1253"
"National","limpopo","Sekhukhune DM","Private Health","Male","836","320","1156"
"National","limpopo","Sekhukhune DM","Public Health","Female","25337","9534","34871"
"National","limpopo","Sekhukhune DM","Public Health","Male","25001","8082","33083"
"National","limpopo","Vhembe DM","Private Health","Female","5947","2517","8464"
"National","limpopo","Vhembe DM","Private Health","Male","4075","1476","5551"
"National","limpopo","Vhembe DM","Public Health","Female","32470","10323","42793"
"National","limpopo","Vhembe DM","Public Health","Male","27003","7365","34368"
"National","limpopo","Waterberg DM","Private Health","Female","1260","514","1774"
"National","limpopo","Waterberg DM","Private Health","Male","1139","440","1579"
"National","limpopo","Waterberg DM","Public Health","Female","16356","6363","22719"
"National","limpopo","Waterberg DM","Public Health","Male","13558","4621","18179"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2043","952","2995"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1738","845","2583"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45481","17810","63291"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34519","11368","45887"
"National","mpumalanga","G Sibande DM","Private Health","Female","706","275","981"
"National","mpumalanga","G Sibande DM","Private Health","Male","598","250","848"
"National","mpumalanga","G Sibande DM","Public Health","Female","15497","5871","21368"
"National","mpumalanga","G Sibande DM","Public Health","Male","11916","3997","15913"
"National","mpumalanga","Nkangala DM","Private Health","Female","1070","445","1515"
"National","mpumalanga","Nkangala DM","Private Health","Male","1017","401","1418"
"National","mpumalanga","Nkangala DM","Public Health","Female","16248","6222","22470"
"National","mpumalanga","Nkangala DM","Public Health","Male","17000","5209","22209"
"National","northern cape","Frances Baard DM","Private Health","Female","1252","625","1877"
"National","northern cape","Frances Baard DM","Private Health","Male","1191","512","1703"
"National","northern cape","Frances Baard DM","Public Health","Female","6309","2815","9124"
"National","northern cape","Frances Baard DM","Public Health","Male","5061","2107","7168"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","319","200","519"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","276","144","420"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3097","1118","4215"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2384","835","3219"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","154","71","225"
"National","northern cape","Namakwa DM","Public Health","Female","1556","572","2128"
"National","northern cape","Namakwa DM","Public Health","Male","1247","439","1686"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3645","1614","5259"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2777","1150","3927"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","321","109","430"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","266","78","344"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3551","1495","5046"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2826","1061","3887"
"National","north west","Bojanala Platinum DM","Private Health","Female","2480","1188","3668"
"National","north west","Bojanala Platinum DM","Private Health","Male","2258","987","3245"
"National","north west","Bojanala Platinum DM","Public Health","Female","29977","12337","42314"
"National","north west","Bojanala Platinum DM","Public Health","Male","24599","8943","33542"
"National","north west","Dr K Kaunda DM","Private Health","Female","1375","669","2044"
"National","north west","Dr K Kaunda DM","Private Health","Male","1160","536","1696"
"National","north west","Dr K Kaunda DM","Public Health","Female","12735","4471","17206"
"National","north west","Dr K Kaunda DM","Public Health","Male","10359","3335","13694"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","915","379","1294"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","819","366","1185"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20654","7102","27756"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17143","5092","22235"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","245","135","380"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","338","120","458"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13328","3803","17131"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11737","3013","14750"
"National","western cape","Cape Town MM","Private Health","Female","17002","9401","26403"
"National","western cape","Cape Town MM","Private Health","Male","15431","8180","23611"
"National","western cape","Cape Town MM","Public Health","Female","29866","10477","40343"
"National","western cape","Cape Town MM","Public Health","Male","25184","9015","34199"
"National","western cape","Cape Winelands DM","Private Health","Female","2960","1594","4554"
"National","western cape","Cape Winelands DM","Private Health","Male","2671","1397","4068"
"National","western cape","Cape Winelands DM","Public Health","Female","6294","2366","8660"
"National","western cape","Cape Winelands DM","Public Health","Male","5393","1866","7259"
"National","western cape","Central Karoo DM","Private Health","Female","72","42","114"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","755","344","1099"
"National","western cape","Central Karoo DM","Public Health","Male","578","257","835"
"National","western cape","Garden Route DM","Private Health","Female","1131","629","1760"
"National","western cape","Garden Route DM","Private Health","Male","1030","535","1565"
"National","western cape","Garden Route DM","Public Health","Female","5194","1827","7021"
"National","western cape","Garden Route DM","Public Health","Male","4346","1376","5722"
"National","western cape","Overberg DM","Private Health","Female","550","289","839"
"National","western cape","Overberg DM","Private Health","Male","491","231","722"
"National","western cape","Overberg DM","Public Health","Female","2496","707","3203"
"National","western cape","Overberg DM","Public Health","Male","1924","545","2469"
"National","western cape","West Coast DM","Private Health","Female","877","454","1331"
"National","western cape","West Coast DM","Private Health","Male","848","402","1250"
"National","western cape","West Coast DM","Public Health","Female","3320","1236","4556"
"National","western cape","West Coast DM","Public Health","Male","2813","922","3735"
