"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6845"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47561"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10198"
"Pfizer","eastern cape","Amathole DM","Adults","149410"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31427"
"Pfizer","eastern cape","A Nzo DM","Adults","105729"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18220"
"Pfizer","eastern cape","Buffalo City MM","Adults","215970"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6373"
"Pfizer","eastern cape","C Hani DM","Adults","119275"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5448"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56110"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14727"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277345"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30110"
"Pfizer","eastern cape","O Tambo DM","Adults","138567"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11183"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94333"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9222"
"Pfizer","free state","Fezile Dabi DM","Adults","94195"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11433"
"Pfizer","free state","Lejweleputswa DM","Adults","154728"
"Pfizer","free state","Mangaung MM","12-17 Years","28375"
"Pfizer","free state","Mangaung MM","Adults","202685"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28836"
"Pfizer","free state","T Mofutsanyana DM","Adults","138776"
"Pfizer","free state","Xhariep DM","12-17 Years","1989"
"Pfizer","free state","Xhariep DM","Adults","14362"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38268"
"Pfizer","gauteng","Ekurhuleni MM","Adults","811446"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","54937"
"Pfizer","gauteng","Johannesburg MM","Adults","1498253"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","11944"
"Pfizer","gauteng","Sedibeng DM","Adults","155658"
"Pfizer","gauteng","Tshwane MM","12-17 Years","43973"
"Pfizer","gauteng","Tshwane MM","Adults","734450"
"Pfizer","gauteng","West Rand DM","12-17 Years","17954"
"Pfizer","gauteng","West Rand DM","Adults","235963"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4662"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50244"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22767"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","773280"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13548"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68618"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6851"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99263"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8230"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","93035"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8760"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135236"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9604"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214587"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15597"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59657"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9725"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43086"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10922"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","58059"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20666"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84960"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27493"
"Pfizer","limpopo","Capricorn DM","Adults","195247"
"Pfizer","limpopo","Mopani DM","12-17 Years","22518"
"Pfizer","limpopo","Mopani DM","Adults","177687"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18439"
"Pfizer","limpopo","Sekhukhune DM","Adults","144849"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21335"
"Pfizer","limpopo","Vhembe DM","Adults","205459"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12176"
"Pfizer","limpopo","Waterberg DM","Adults","171838"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33425"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","204007"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10560"
"Pfizer","mpumalanga","G Sibande DM","Adults","138647"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","11985"
"Pfizer","mpumalanga","Nkangala DM","Adults","142617"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6514"
"Pfizer","northern cape","Frances Baard DM","Adults","70234"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2627"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35902"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1154"
"Pfizer","northern cape","Namakwa DM","Adults","26272"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2711"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26155"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2953"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38708"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23623"
"Pfizer","north west","Bojanala Platinum DM","Adults","277731"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8826"
"Pfizer","north west","Dr K Kaunda DM","Adults","138640"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12869"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96480"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6952"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35349"
"Pfizer","western cape","Cape Town MM","12-17 Years","36522"
"Pfizer","western cape","Cape Town MM","Adults","1310557"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7622"
"Pfizer","western cape","Cape Winelands DM","Adults","235896"
"Pfizer","western cape","Central Karoo DM","12-17 Years","656"
"Pfizer","western cape","Central Karoo DM","Adults","14554"
"Pfizer","western cape","Garden Route DM","12-17 Years","4505"
"Pfizer","western cape","Garden Route DM","Adults","149022"
"Pfizer","western cape","Overberg DM","12-17 Years","1768"
"Pfizer","western cape","Overberg DM","Adults","79901"
"Pfizer","western cape","West Coast DM","12-17 Years","3325"
"Pfizer","western cape","West Coast DM","Adults","90390"
