"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","T Mofutsanyana DM","Public Health","Male","22730","11556","34286"
"National","free state","Xhariep DM","Public Health","Female","4186","1181","5367"
"National","free state","Xhariep DM","Public Health","Male","3435","808","4243"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10572","6451","17023"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9754","5526","15280"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40248","15167","55415"
"National","gauteng","Ekurhuleni MM","Public Health","Male","31986","11124","43110"
"National","gauteng","Johannesburg MM","Private Health","Female","24841","13438","38279"
"National","gauteng","Johannesburg MM","Private Health","Male","22732","11730","34462"
"National","gauteng","Johannesburg MM","Public Health","Female","45627","16676","62303"
"National","gauteng","Johannesburg MM","Public Health","Male","37070","13093","50163"
"National","gauteng","Sedibeng DM","Private Health","Female","1556","990","2546"
"National","gauteng","Sedibeng DM","Private Health","Male","1382","668","2050"
"National","gauteng","Sedibeng DM","Public Health","Female","13542","5797","19339"
"National","gauteng","Sedibeng DM","Public Health","Male","10707","4489","15196"
"National","gauteng","Tshwane MM","Private Health","Female","11187","6462","17649"
"National","gauteng","Tshwane MM","Private Health","Male","10692","5890","16582"
"National","gauteng","Tshwane MM","Public Health","Female","39489","18524","58013"
"National","gauteng","Tshwane MM","Public Health","Male","30666","13097","43763"
"National","gauteng","West Rand DM","Private Health","Female","2131","1478","3609"
"National","gauteng","West Rand DM","Private Health","Male","1778","1205","2983"
"National","gauteng","West Rand DM","Public Health","Female","17217","8725","25942"
"National","gauteng","West Rand DM","Public Health","Male","14112","6546","20658"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","208","70","278"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","177","53","230"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6433","2795","9228"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4171","1744","5915"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11493","6783","18276"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10736","6029","16765"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14339","5530","19869"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11671","4425","16096"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","344","157","501"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","333","130","463"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12806","7682","20488"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10040","5579","15619"
"National","kwazulu-natal","iLembe DM","Private Health","Female","526","320","846"
"National","kwazulu-natal","iLembe DM","Private Health","Male","470","273","743"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8189","4076","12265"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4842","2182","7024"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","319","127","446"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","300","89","389"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12138","4973","17111"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","7922","3041","10963"
"National","kwazulu-natal","Ugu DM","Private Health","Female","872","540","1412"
"National","kwazulu-natal","Ugu DM","Private Health","Male","697","411","1108"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12153","5066","17219"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7880","2743","10623"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1571","816","2387"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1454","737","2191"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12418","4963","17381"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8700","3088","11788"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","23","6","29"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20130","10208","30338"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12760","5378","18138"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","56","18","74"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","32","13","45"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14605","6268","20873"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9025","3426","12451"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","273","117","390"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","180","74","254"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","14933","6752","21685"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10137","3979","14116"
"National","kwazulu-natal","Zululand DM","Private Health","Female","57","7","64"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23669","12625","36294"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17057","8030","25087"
"National","limpopo","Capricorn DM","Private Health","Female","2528","1358","3886"
"National","limpopo","Capricorn DM","Private Health","Male","2068","1017","3085"
"National","limpopo","Capricorn DM","Public Health","Female","34900","14272","49172"
"National","limpopo","Capricorn DM","Public Health","Male","29963","10846","40809"
"National","limpopo","Mopani DM","Private Health","Female","941","469","1410"
"National","limpopo","Mopani DM","Private Health","Male","831","397","1228"
"National","limpopo","Mopani DM","Public Health","Female","36140","12577","48717"
"National","limpopo","Mopani DM","Public Health","Male","29754","9075","38829"
"National","limpopo","Sekhukhune DM","Private Health","Female","896","472","1368"
"National","limpopo","Sekhukhune DM","Private Health","Male","891","373","1264"
"National","limpopo","Sekhukhune DM","Public Health","Female","25330","9535","34865"
"National","limpopo","Sekhukhune DM","Public Health","Male","24823","8059","32882"
"National","limpopo","Vhembe DM","Private Health","Female","5736","2447","8183"
"National","limpopo","Vhembe DM","Private Health","Male","3965","1438","5403"
"National","limpopo","Vhembe DM","Public Health","Female","32057","10180","42237"
"National","limpopo","Vhembe DM","Public Health","Male","26654","7270","33924"
"National","limpopo","Waterberg DM","Private Health","Female","1215","496","1711"
"National","limpopo","Waterberg DM","Private Health","Male","1109","433","1542"
"National","limpopo","Waterberg DM","Public Health","Female","16446","6490","22936"
"National","limpopo","Waterberg DM","Public Health","Male","13716","4757","18473"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1954","917","2871"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1684","824","2508"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45760","19179","64939"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35068","12505","47573"
"National","mpumalanga","G Sibande DM","Private Health","Female","680","260","940"
"National","mpumalanga","G Sibande DM","Private Health","Male","586","245","831"
"National","mpumalanga","G Sibande DM","Public Health","Female","15206","5982","21188"
"National","mpumalanga","G Sibande DM","Public Health","Male","11720","4073","15793"
"National","mpumalanga","Nkangala DM","Private Health","Female","1028","432","1460"
"National","mpumalanga","Nkangala DM","Private Health","Male","992","393","1385"
"National","mpumalanga","Nkangala DM","Public Health","Female","15790","6093","21883"
"National","mpumalanga","Nkangala DM","Public Health","Male","16344","5067","21411"
"National","northern cape","Frances Baard DM","Private Health","Female","1201","608","1809"
"National","northern cape","Frances Baard DM","Private Health","Male","1156","502","1658"
"National","northern cape","Frances Baard DM","Public Health","Female","6342","3099","9441"
"National","northern cape","Frances Baard DM","Public Health","Male","5118","2305","7423"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","310","192","502"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","267","142","409"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3617","1327","4944"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2822","966","3788"
"National","northern cape","Namakwa DM","Private Health","Female","165","97","262"
"National","northern cape","Namakwa DM","Private Health","Male","150","70","220"
"National","northern cape","Namakwa DM","Public Health","Female","1520","559","2079"
"National","northern cape","Namakwa DM","Public Health","Male","1212","428","1640"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3549","1581","5130"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2724","1130","3854"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","309","106","415"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","257","73","330"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3697","1631","5328"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2912","1143","4055"
"National","north west","Bojanala Platinum DM","Private Health","Female","2393","1147","3540"
"National","north west","Bojanala Platinum DM","Private Health","Male","2170","945","3115"
"National","north west","Bojanala Platinum DM","Public Health","Female","29613","12415","42028"
"National","north west","Bojanala Platinum DM","Public Health","Male","24443","9116","33559"
"National","north west","Dr K Kaunda DM","Private Health","Female","1320","646","1966"
"National","north west","Dr K Kaunda DM","Private Health","Male","1126","522","1648"
"National","north west","Dr K Kaunda DM","Public Health","Female","12430","4368","16798"
"National","north west","Dr K Kaunda DM","Public Health","Male","10147","3290","13437"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","878","364","1242"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","801","360","1161"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20242","7064","27306"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16846","5081","21927"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","238","126","364"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","318","114","432"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13023","3732","16755"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11490","2980","14470"
"National","western cape","Cape Town MM","Private Health","Female","16422","9088","25510"
"National","western cape","Cape Town MM","Private Health","Male","14918","7925","22843"
"National","western cape","Cape Town MM","Public Health","Female","29050","10492","39542"
"National","western cape","Cape Town MM","Public Health","Male","24620","9017","33637"
"National","western cape","Cape Winelands DM","Private Health","Female","2842","1530","4372"
"National","western cape","Cape Winelands DM","Private Health","Male","2569","1343","3912"
"National","western cape","Cape Winelands DM","Public Health","Female","6365","2629","8994"
"National","western cape","Cape Winelands DM","Public Health","Male","5548","2120","7668"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","729","331","1060"
"National","western cape","Central Karoo DM","Public Health","Male","566","256","822"
"National","western cape","Garden Route DM","Private Health","Female","1090","605","1695"
"National","western cape","Garden Route DM","Private Health","Male","985","506","1491"
"National","western cape","Garden Route DM","Public Health","Female","5121","1940","7061"
"National","western cape","Garden Route DM","Public Health","Male","4290","1454","5744"
"National","western cape","Overberg DM","Private Health","Female","535","283","818"
"National","western cape","Overberg DM","Private Health","Male","477","221","698"
"National","western cape","Overberg DM","Public Health","Female","2447","712","3159"
"National","western cape","Overberg DM","Public Health","Male","1866","552","2418"
"National","western cape","West Coast DM","Private Health","Female","841","439","1280"
"National","western cape","West Coast DM","Private Health","Male","805","382","1187"
"National","western cape","West Coast DM","Public Health","Female","3286","1452","4738"
"National","western cape","West Coast DM","Public Health","Male","2783","1052","3835"
