"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1509","767","2276"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12517","4943","17460"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8678","3037","11715"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20539","10276","30815"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13034","5401","18435"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","34","14","48"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14932","6344","21276"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9223","3455","12678"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","284","122","406"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","184","77","261"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15353","6913","22266"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10363","4051","14414"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","47","4","51"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24247","12915","37162"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17428","8155","25583"
"National","limpopo","Capricorn DM","Private Health","Female","2610","1404","4014"
"National","limpopo","Capricorn DM","Private Health","Male","2136","1057","3193"
"National","limpopo","Capricorn DM","Public Health","Female","33943","13780","47723"
"National","limpopo","Capricorn DM","Public Health","Male","29310","10367","39677"
"National","limpopo","Mopani DM","Private Health","Female","973","480","1453"
"National","limpopo","Mopani DM","Private Health","Male","849","402","1251"
"National","limpopo","Mopani DM","Public Health","Female","36037","12146","48183"
"National","limpopo","Mopani DM","Public Health","Male","29619","8665","38284"
"National","limpopo","Sekhukhune DM","Private Health","Female","873","452","1325"
"National","limpopo","Sekhukhune DM","Private Health","Male","864","345","1209"
"National","limpopo","Sekhukhune DM","Public Health","Female","25399","9543","34942"
"National","limpopo","Sekhukhune DM","Public Health","Male","25031","8093","33124"
"National","limpopo","Vhembe DM","Private Health","Female","5929","2512","8441"
"National","limpopo","Vhembe DM","Private Health","Male","4061","1473","5534"
"National","limpopo","Vhembe DM","Public Health","Female","32425","10306","42731"
"National","limpopo","Vhembe DM","Public Health","Male","26971","7356","34327"
"National","limpopo","Waterberg DM","Private Health","Female","1258","515","1773"
"National","limpopo","Waterberg DM","Private Health","Male","1137","439","1576"
"National","limpopo","Waterberg DM","Public Health","Female","16357","6411","22768"
"National","limpopo","Waterberg DM","Public Health","Male","13575","4666","18241"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2035","951","2986"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1731","844","2575"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45550","17932","63482"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34580","11478","46058"
"National","mpumalanga","G Sibande DM","Private Health","Female","705","274","979"
"National","mpumalanga","G Sibande DM","Private Health","Male","597","250","847"
"National","mpumalanga","G Sibande DM","Public Health","Female","15468","5937","21405"
"National","mpumalanga","G Sibande DM","Public Health","Male","11894","4035","15929"
"National","mpumalanga","Nkangala DM","Private Health","Female","1065","441","1506"
"National","mpumalanga","Nkangala DM","Private Health","Male","1017","401","1418"
"National","mpumalanga","Nkangala DM","Public Health","Female","16190","6200","22390"
"National","mpumalanga","Nkangala DM","Public Health","Male","16933","5195","22128"
"National","northern cape","Frances Baard DM","Private Health","Female","1247","623","1870"
"National","northern cape","Frances Baard DM","Private Health","Male","1184","509","1693"
"National","northern cape","Frances Baard DM","Public Health","Female","6332","2909","9241"
"National","northern cape","Frances Baard DM","Public Health","Male","5073","2188","7261"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","319","199","518"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","277","144","421"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3099","1124","4223"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2385","841","3226"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","154","71","225"
"National","northern cape","Namakwa DM","Public Health","Female","1555","572","2127"
"National","northern cape","Namakwa DM","Public Health","Male","1242","437","1679"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3636","1612","5248"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2769","1148","3917"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","320","109","429"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","266","78","344"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3547","1492","5039"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2823","1062","3885"
"National","north west","Bojanala Platinum DM","Private Health","Female","2471","1187","3658"
"National","north west","Bojanala Platinum DM","Private Health","Male","2250","985","3235"
"National","north west","Bojanala Platinum DM","Public Health","Female","29924","12322","42246"
"National","north west","Bojanala Platinum DM","Public Health","Male","24559","8938","33497"
"National","north west","Dr K Kaunda DM","Private Health","Female","1367","666","2033"
"National","north west","Dr K Kaunda DM","Private Health","Male","1157","536","1693"
"National","north west","Dr K Kaunda DM","Public Health","Female","12705","4462","17167"
"National","north west","Dr K Kaunda DM","Public Health","Male","10341","3329","13670"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","913","377","1290"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","817","365","1182"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20616","7089","27705"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17112","5086","22198"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","245","135","380"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","336","119","455"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13288","3793","17081"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11719","3011","14730"
"National","western cape","Cape Town MM","Private Health","Female","16961","9370","26331"
"National","western cape","Cape Town MM","Private Health","Male","15380","8159","23539"
"National","western cape","Cape Town MM","Public Health","Female","29776","10507","40283"
"National","western cape","Cape Town MM","Public Health","Male","25125","9026","34151"
"National","western cape","Cape Winelands DM","Private Health","Female","2947","1589","4536"
"National","western cape","Cape Winelands DM","Private Health","Male","2660","1390","4050"
"National","western cape","Cape Winelands DM","Public Health","Female","6307","2389","8696"
"National","western cape","Cape Winelands DM","Public Health","Male","5425","1889","7314"
"National","western cape","Central Karoo DM","Private Health","Female","72","42","114"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","754","344","1098"
"National","western cape","Central Karoo DM","Public Health","Male","577","259","836"
"National","western cape","Garden Route DM","Private Health","Female","1126","626","1752"
"National","western cape","Garden Route DM","Private Health","Male","1026","532","1558"
"National","western cape","Garden Route DM","Public Health","Female","5187","1858","7045"
"National","western cape","Garden Route DM","Public Health","Male","4336","1394","5730"
"National","western cape","Overberg DM","Private Health","Female","549","288","837"
"National","western cape","Overberg DM","Private Health","Male","487","227","714"
"National","western cape","Overberg DM","Public Health","Female","2497","726","3223"
"National","western cape","Overberg DM","Public Health","Male","1922","560","2482"
"National","western cape","West Coast DM","Private Health","Female","874","453","1327"
"National","western cape","West Coast DM","Private Health","Male","847","400","1247"
"National","western cape","West Coast DM","Public Health","Female","3318","1261","4579"
"National","western cape","West Coast DM","Public Health","Male","2810","927","3737"
