"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","north west","Dr K Kaunda DM","Public Health","Male","10262","3316","13578"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","900","371","1271"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","810","362","1172"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20470","7119","27589"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17022","5114","22136"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","241","130","371"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","329","116","445"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13162","3770","16932"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11628","3004","14632"
"National","western cape","Cape Town MM","Private Health","Female","16698","9230","25928"
"National","western cape","Cape Town MM","Private Health","Male","15165","8042","23207"
"National","western cape","Cape Town MM","Public Health","Female","29455","10610","40065"
"National","western cape","Cape Town MM","Public Health","Male","24885","9105","33990"
"National","western cape","Cape Winelands DM","Private Health","Female","2901","1563","4464"
"National","western cape","Cape Winelands DM","Private Health","Male","2614","1364","3978"
"National","western cape","Cape Winelands DM","Public Health","Female","6442","2556","8998"
"National","western cape","Cape Winelands DM","Public Health","Male","5576","2045","7621"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","743","341","1084"
"National","western cape","Central Karoo DM","Public Health","Male","567","252","819"
"National","western cape","Garden Route DM","Private Health","Female","1112","616","1728"
"National","western cape","Garden Route DM","Private Health","Male","1007","517","1524"
"National","western cape","Garden Route DM","Public Health","Female","5185","1951","7136"
"National","western cape","Garden Route DM","Public Health","Male","4333","1456","5789"
"National","western cape","Overberg DM","Private Health","Female","542","284","826"
"National","western cape","Overberg DM","Private Health","Male","482","222","704"
"National","western cape","Overberg DM","Public Health","Female","2475","721","3196"
"National","western cape","Overberg DM","Public Health","Male","1897","551","2448"
"National","western cape","West Coast DM","Private Health","Female","853","442","1295"
"National","western cape","West Coast DM","Private Health","Male","826","390","1216"
"National","western cape","West Coast DM","Public Health","Female","3327","1445","4772"
"National","western cape","West Coast DM","Public Health","Male","2815","1043","3858"
