"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33180"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","202512"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10613"
"Pfizer","mpumalanga","G Sibande DM","Adults","138399"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12124"
"Pfizer","mpumalanga","Nkangala DM","Adults","142390"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6533"
"Pfizer","northern cape","Frances Baard DM","Adults","69889"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2450"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35756"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1171"
"Pfizer","northern cape","Namakwa DM","Adults","26252"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2735"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26115"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2864"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38486"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23439"
"Pfizer","north west","Bojanala Platinum DM","Adults","276414"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8925"
"Pfizer","north west","Dr K Kaunda DM","Adults","138372"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12966"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96029"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7020"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35275"
"Pfizer","western cape","Cape Town MM","12-17 Years","36987"
"Pfizer","western cape","Cape Town MM","Adults","1308405"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7528"
"Pfizer","western cape","Cape Winelands DM","Adults","235607"
"Pfizer","western cape","Central Karoo DM","12-17 Years","662"
"Pfizer","western cape","Central Karoo DM","Adults","14506"
"Pfizer","western cape","Garden Route DM","12-17 Years","4540"
"Pfizer","western cape","Garden Route DM","Adults","148805"
"Pfizer","western cape","Overberg DM","12-17 Years","1778"
"Pfizer","western cape","Overberg DM","Adults","79843"
"Pfizer","western cape","West Coast DM","12-17 Years","3320"
"Pfizer","western cape","West Coast DM","Adults","90264"
