"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16377"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28273"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59300"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","296661"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109411"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201162"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110574"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","434066"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121629"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6838"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78097"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47528"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68690"
"Pfizer","eastern cape","Amathole DM","12-17 Years","9445"
"Pfizer","eastern cape","Amathole DM","Adults","148721"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","27432"
"Pfizer","eastern cape","A Nzo DM","Adults","103453"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17777"
"Pfizer","eastern cape","Buffalo City MM","Adults","212986"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6447"
"Pfizer","eastern cape","C Hani DM","Adults","118927"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5515"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56024"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14609"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276117"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29673"
"Pfizer","eastern cape","O Tambo DM","Adults","136822"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11257"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93581"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9304"
"Pfizer","free state","Fezile Dabi DM","Adults","93902"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11594"
"Pfizer","free state","Lejweleputswa DM","Adults","154059"
"Pfizer","free state","Mangaung MM","12-17 Years","28432"
"Pfizer","free state","Mangaung MM","Adults","201735"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29089"
"Pfizer","free state","T Mofutsanyana DM","Adults","137745"
"Pfizer","free state","Xhariep DM","12-17 Years","2013"
"Pfizer","free state","Xhariep DM","Adults","14260"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38708"
"Pfizer","gauteng","Ekurhuleni MM","Adults","807644"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55636"
"Pfizer","gauteng","Johannesburg MM","Adults","1493238"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12158"
"Pfizer","gauteng","Sedibeng DM","Adults","155195"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44267"
"Pfizer","gauteng","Tshwane MM","Adults","731032"
"Pfizer","gauteng","West Rand DM","12-17 Years","18121"
"Pfizer","gauteng","West Rand DM","Adults","234757"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4712"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50024"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23093"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","770289"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13673"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68275"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6977"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98887"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8365"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92795"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8888"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134691"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9608"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213637"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15768"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58987"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9812"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42772"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11127"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57686"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21022"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84530"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26849"
"Pfizer","limpopo","Capricorn DM","Adults","193933"
"Pfizer","limpopo","Mopani DM","12-17 Years","22149"
"Pfizer","limpopo","Mopani DM","Adults","176749"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18502"
"Pfizer","limpopo","Sekhukhune DM","Adults","143452"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21594"
"Pfizer","limpopo","Vhembe DM","Adults","204326"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12089"
"Pfizer","limpopo","Waterberg DM","Adults","170913"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","32141"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","201365"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10548"
"Pfizer","mpumalanga","G Sibande DM","Adults","138159"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12198"
"Pfizer","mpumalanga","Nkangala DM","Adults","142229"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6448"
"Pfizer","northern cape","Frances Baard DM","Adults","69656"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2305"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35653"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1174"
"Pfizer","northern cape","Namakwa DM","Adults","26246"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2746"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26098"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2743"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38332"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23416"
"Pfizer","north west","Bojanala Platinum DM","Adults","275592"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8966"
"Pfizer","north west","Dr K Kaunda DM","Adults","138223"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12998"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95704"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7038"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35236"
"Pfizer","western cape","Cape Town MM","12-17 Years","37140"
"Pfizer","western cape","Cape Town MM","Adults","1307082"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7350"
"Pfizer","western cape","Cape Winelands DM","Adults","235293"
"Pfizer","western cape","Central Karoo DM","12-17 Years","669"
"Pfizer","western cape","Central Karoo DM","Adults","14480"
"Pfizer","western cape","Garden Route DM","12-17 Years","4530"
"Pfizer","western cape","Garden Route DM","Adults","148652"
"Pfizer","western cape","Overberg DM","12-17 Years","1788"
"Pfizer","western cape","Overberg DM","Adults","79786"
"Pfizer","western cape","West Coast DM","12-17 Years","3104"
"Pfizer","western cape","West Coast DM","Adults","90113"
