"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6845"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47561"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10200"
"Pfizer","eastern cape","Amathole DM","Adults","149396"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31445"
"Pfizer","eastern cape","A Nzo DM","Adults","105706"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18234"
"Pfizer","eastern cape","Buffalo City MM","Adults","215940"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6376"
"Pfizer","eastern cape","C Hani DM","Adults","119267"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5451"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56107"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14735"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277314"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30115"
"Pfizer","eastern cape","O Tambo DM","Adults","138532"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11193"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94311"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9230"
"Pfizer","free state","Fezile Dabi DM","Adults","94183"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11437"
"Pfizer","free state","Lejweleputswa DM","Adults","154721"
"Pfizer","free state","Mangaung MM","12-17 Years","28388"
"Pfizer","free state","Mangaung MM","Adults","202667"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28856"
"Pfizer","free state","T Mofutsanyana DM","Adults","138753"
"Pfizer","free state","Xhariep DM","12-17 Years","1990"
"Pfizer","free state","Xhariep DM","Adults","14355"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38297"
"Pfizer","gauteng","Ekurhuleni MM","Adults","811370"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","54980"
"Pfizer","gauteng","Johannesburg MM","Adults","1498101"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","11948"
"Pfizer","gauteng","Sedibeng DM","Adults","155651"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44006"
"Pfizer","gauteng","Tshwane MM","Adults","734339"
"Pfizer","gauteng","West Rand DM","12-17 Years","17967"
"Pfizer","gauteng","West Rand DM","Adults","235934"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4664"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50235"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22783"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","773222"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13555"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68610"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6857"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99254"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8240"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","93023"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8768"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135227"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9615"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214573"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15608"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59638"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9729"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43079"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10933"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","58048"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20676"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84950"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27516"
"Pfizer","limpopo","Capricorn DM","Adults","195221"
"Pfizer","limpopo","Mopani DM","12-17 Years","22524"
"Pfizer","limpopo","Mopani DM","Adults","177671"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18450"
"Pfizer","limpopo","Sekhukhune DM","Adults","144833"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21348"
"Pfizer","limpopo","Vhembe DM","Adults","205440"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12181"
"Pfizer","limpopo","Waterberg DM","Adults","171828"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33439"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","203977"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10566"
"Pfizer","mpumalanga","G Sibande DM","Adults","138634"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12001"
"Pfizer","mpumalanga","Nkangala DM","Adults","142599"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6518"
"Pfizer","northern cape","Frances Baard DM","Adults","70230"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2627"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35896"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1156"
"Pfizer","northern cape","Namakwa DM","Adults","26270"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2713"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26153"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2957"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38704"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23630"
"Pfizer","north west","Bojanala Platinum DM","Adults","277659"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8836"
"Pfizer","north west","Dr K Kaunda DM","Adults","138625"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12874"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96473"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6956"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35345"
"Pfizer","western cape","Cape Town MM","12-17 Years","36569"
"Pfizer","western cape","Cape Town MM","Adults","1310470"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7635"
"Pfizer","western cape","Cape Winelands DM","Adults","235868"
"Pfizer","western cape","Central Karoo DM","12-17 Years","656"
"Pfizer","western cape","Central Karoo DM","Adults","14554"
"Pfizer","western cape","Garden Route DM","12-17 Years","4509"
"Pfizer","western cape","Garden Route DM","Adults","149017"
"Pfizer","western cape","Overberg DM","12-17 Years","1772"
"Pfizer","western cape","Overberg DM","Adults","79895"
"Pfizer","western cape","West Coast DM","12-17 Years","3327"
"Pfizer","western cape","West Coast DM","Adults","90386"
