"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","T Mofutsanyana DM","Public Health","Male","22747","11563","34310"
"National","free state","Xhariep DM","Public Health","Female","4191","1182","5373"
"National","free state","Xhariep DM","Public Health","Male","3435","808","4243"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10581","6452","17033"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9764","5530","15294"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40291","15181","55472"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32012","11134","43146"
"National","gauteng","Johannesburg MM","Private Health","Female","24875","13454","38329"
"National","gauteng","Johannesburg MM","Private Health","Male","22764","11743","34507"
"National","gauteng","Johannesburg MM","Public Health","Female","45667","16686","62353"
"National","gauteng","Johannesburg MM","Public Health","Male","37099","13097","50196"
"National","gauteng","Sedibeng DM","Private Health","Female","1556","990","2546"
"National","gauteng","Sedibeng DM","Private Health","Male","1384","668","2052"
"National","gauteng","Sedibeng DM","Public Health","Female","13553","5801","19354"
"National","gauteng","Sedibeng DM","Public Health","Male","10709","4489","15198"
"National","gauteng","Tshwane MM","Private Health","Female","11203","6470","17673"
"National","gauteng","Tshwane MM","Private Health","Male","10706","5899","16605"
"National","gauteng","Tshwane MM","Public Health","Female","39516","18536","58052"
"National","gauteng","Tshwane MM","Public Health","Male","30689","13101","43790"
"National","gauteng","West Rand DM","Private Health","Female","2132","1478","3610"
"National","gauteng","West Rand DM","Private Health","Male","1779","1205","2984"
"National","gauteng","West Rand DM","Public Health","Female","17235","8733","25968"
"National","gauteng","West Rand DM","Public Health","Male","14124","6551","20675"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","208","70","278"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","177","53","230"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6437","2796","9233"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4173","1745","5918"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11504","6789","18293"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10747","6032","16779"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14346","5535","19881"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11680","4427","16107"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","344","157","501"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","333","130","463"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12816","7684","20500"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10046","5584","15630"
"National","kwazulu-natal","iLembe DM","Private Health","Female","526","320","846"
"National","kwazulu-natal","iLembe DM","Private Health","Male","471","273","744"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8198","4079","12277"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4851","2185","7036"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","320","127","447"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","301","90","391"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12153","4982","17135"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","7926","3041","10967"
"National","kwazulu-natal","Ugu DM","Private Health","Female","874","541","1415"
"National","kwazulu-natal","Ugu DM","Private Health","Male","698","411","1109"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12162","5073","17235"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7885","2743","10628"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1573","816","2389"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1459","741","2200"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12430","4968","17398"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8708","3090","11798"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","23","6","29"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20150","10217","30367"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12769","5380","18149"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","56","18","74"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","32","13","45"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14616","6272","20888"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9029","3426","12455"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","273","117","390"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","180","75","255"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","14948","6758","21706"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10147","3983","14130"
"National","kwazulu-natal","Zululand DM","Private Health","Female","57","7","64"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23682","12633","36315"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17068","8032","25100"
"National","limpopo","Capricorn DM","Private Health","Female","2533","1362","3895"
"National","limpopo","Capricorn DM","Private Health","Male","2069","1018","3087"
"National","limpopo","Capricorn DM","Public Health","Female","34926","14282","49208"
"National","limpopo","Capricorn DM","Public Health","Male","29990","10854","40844"
"National","limpopo","Mopani DM","Private Health","Female","942","469","1411"
"National","limpopo","Mopani DM","Private Health","Male","832","398","1230"
"National","limpopo","Mopani DM","Public Health","Female","36165","12578","48743"
"National","limpopo","Mopani DM","Public Health","Male","29772","9079","38851"
"National","limpopo","Sekhukhune DM","Private Health","Female","897","472","1369"
"National","limpopo","Sekhukhune DM","Private Health","Male","891","372","1263"
"National","limpopo","Sekhukhune DM","Public Health","Female","25348","9540","34888"
"National","limpopo","Sekhukhune DM","Public Health","Male","24845","8066","32911"
"National","limpopo","Vhembe DM","Private Health","Female","5742","2449","8191"
"National","limpopo","Vhembe DM","Private Health","Male","3967","1441","5408"
"National","limpopo","Vhembe DM","Public Health","Female","32072","10185","42257"
"National","limpopo","Vhembe DM","Public Health","Male","26670","7273","33943"
"National","limpopo","Waterberg DM","Private Health","Female","1216","496","1712"
"National","limpopo","Waterberg DM","Private Health","Male","1109","433","1542"
"National","limpopo","Waterberg DM","Public Health","Female","16457","6493","22950"
"National","limpopo","Waterberg DM","Public Health","Male","13725","4759","18484"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1957","919","2876"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1686","824","2510"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45803","19192","64995"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35090","12504","47594"
"National","mpumalanga","G Sibande DM","Private Health","Female","682","260","942"
"National","mpumalanga","G Sibande DM","Private Health","Male","586","245","831"
"National","mpumalanga","G Sibande DM","Public Health","Female","15214","5986","21200"
"National","mpumalanga","G Sibande DM","Public Health","Male","11730","4075","15805"
"National","mpumalanga","Nkangala DM","Private Health","Female","1028","432","1460"
"National","mpumalanga","Nkangala DM","Private Health","Male","993","393","1386"
"National","mpumalanga","Nkangala DM","Public Health","Female","15813","6103","21916"
"National","mpumalanga","Nkangala DM","Public Health","Male","16370","5073","21443"
"National","northern cape","Frances Baard DM","Private Health","Female","1206","610","1816"
"National","northern cape","Frances Baard DM","Private Health","Male","1156","502","1658"
"National","northern cape","Frances Baard DM","Public Health","Female","6347","3101","9448"
"National","northern cape","Frances Baard DM","Public Health","Male","5121","2305","7426"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","310","192","502"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","268","142","410"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3618","1326","4944"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2822","967","3789"
"National","northern cape","Namakwa DM","Private Health","Female","165","97","262"
"National","northern cape","Namakwa DM","Private Health","Male","150","70","220"
"National","northern cape","Namakwa DM","Public Health","Female","1522","560","2082"
"National","northern cape","Namakwa DM","Public Health","Male","1213","429","1642"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3550","1582","5132"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2726","1131","3857"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","311","107","418"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","257","73","330"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3698","1631","5329"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2916","1146","4062"
"National","north west","Bojanala Platinum DM","Private Health","Female","2399","1150","3549"
"National","north west","Bojanala Platinum DM","Private Health","Male","2174","947","3121"
"National","north west","Bojanala Platinum DM","Public Health","Female","29617","12417","42034"
"National","north west","Bojanala Platinum DM","Public Health","Male","24445","9116","33561"
"National","north west","Dr K Kaunda DM","Private Health","Female","1320","647","1967"
"National","north west","Dr K Kaunda DM","Private Health","Male","1127","522","1649"
"National","north west","Dr K Kaunda DM","Public Health","Female","12441","4373","16814"
"National","north west","Dr K Kaunda DM","Public Health","Male","10158","3294","13452"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","880","364","1244"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","801","360","1161"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20247","7065","27312"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16862","5085","21947"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","238","126","364"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","319","115","434"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13032","3733","16765"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11505","2982","14487"
"National","western cape","Cape Town MM","Private Health","Female","16438","9101","25539"
"National","western cape","Cape Town MM","Private Health","Male","14945","7935","22880"
"National","western cape","Cape Town MM","Public Health","Female","29080","10501","39581"
"National","western cape","Cape Town MM","Public Health","Male","24657","9032","33689"
"National","western cape","Cape Winelands DM","Private Health","Female","2845","1532","4377"
"National","western cape","Cape Winelands DM","Private Health","Male","2577","1351","3928"
"National","western cape","Cape Winelands DM","Public Health","Female","6373","2633","9006"
"National","western cape","Cape Winelands DM","Public Health","Male","5557","2119","7676"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","729","331","1060"
"National","western cape","Central Karoo DM","Public Health","Male","566","256","822"
"National","western cape","Garden Route DM","Private Health","Female","1092","607","1699"
"National","western cape","Garden Route DM","Private Health","Male","989","507","1496"
"National","western cape","Garden Route DM","Public Health","Female","5127","1940","7067"
"National","western cape","Garden Route DM","Public Health","Male","4292","1455","5747"
"National","western cape","Overberg DM","Private Health","Female","535","283","818"
"National","western cape","Overberg DM","Private Health","Male","477","221","698"
"National","western cape","Overberg DM","Public Health","Female","2451","714","3165"
"National","western cape","Overberg DM","Public Health","Male","1871","554","2425"
"National","western cape","West Coast DM","Private Health","Female","843","440","1283"
"National","western cape","West Coast DM","Private Health","Male","806","382","1188"
"National","western cape","West Coast DM","Public Health","Female","3287","1452","4739"
"National","western cape","West Coast DM","Public Health","Male","2785","1053","3838"
