"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6845"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47561"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10190"
"Pfizer","eastern cape","Amathole DM","Adults","149378"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31424"
"Pfizer","eastern cape","A Nzo DM","Adults","105643"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18238"
"Pfizer","eastern cape","Buffalo City MM","Adults","215834"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6383"
"Pfizer","eastern cape","C Hani DM","Adults","119252"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5454"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56102"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14737"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277281"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30116"
"Pfizer","eastern cape","O Tambo DM","Adults","138470"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11200"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94296"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9239"
"Pfizer","free state","Fezile Dabi DM","Adults","94169"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11435"
"Pfizer","free state","Lejweleputswa DM","Adults","154704"
"Pfizer","free state","Mangaung MM","12-17 Years","28407"
"Pfizer","free state","Mangaung MM","Adults","202639"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28867"
"Pfizer","free state","T Mofutsanyana DM","Adults","138725"
"Pfizer","free state","Xhariep DM","12-17 Years","1996"
"Pfizer","free state","Xhariep DM","Adults","14349"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38327"
"Pfizer","gauteng","Ekurhuleni MM","Adults","811227"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55009"
"Pfizer","gauteng","Johannesburg MM","Adults","1497915"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","11958"
"Pfizer","gauteng","Sedibeng DM","Adults","155635"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44027"
"Pfizer","gauteng","Tshwane MM","Adults","734161"
"Pfizer","gauteng","West Rand DM","12-17 Years","17976"
"Pfizer","gauteng","West Rand DM","Adults","235885"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4666"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50230"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22811"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","773073"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13562"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68592"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6865"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99240"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8241"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","93012"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8774"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135210"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9626"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214538"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15619"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59623"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9734"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43070"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10943"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","58030"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20693"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84933"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27539"
"Pfizer","limpopo","Capricorn DM","Adults","195167"
"Pfizer","limpopo","Mopani DM","12-17 Years","22522"
"Pfizer","limpopo","Mopani DM","Adults","177642"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18453"
"Pfizer","limpopo","Sekhukhune DM","Adults","144782"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21360"
"Pfizer","limpopo","Vhembe DM","Adults","205364"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12184"
"Pfizer","limpopo","Waterberg DM","Adults","171780"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33405"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","203890"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10573"
"Pfizer","mpumalanga","G Sibande DM","Adults","138619"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12015"
"Pfizer","mpumalanga","Nkangala DM","Adults","142574"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6517"
"Pfizer","northern cape","Frances Baard DM","Adults","70216"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2630"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35890"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1157"
"Pfizer","northern cape","Namakwa DM","Adults","26269"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2716"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26150"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2950"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38681"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23635"
"Pfizer","north west","Bojanala Platinum DM","Adults","277540"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8841"
"Pfizer","north west","Dr K Kaunda DM","Adults","138615"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12884"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96459"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6959"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35342"
"Pfizer","western cape","Cape Town MM","12-17 Years","36608"
"Pfizer","western cape","Cape Town MM","Adults","1310291"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7642"
"Pfizer","western cape","Cape Winelands DM","Adults","235852"
"Pfizer","western cape","Central Karoo DM","12-17 Years","657"
"Pfizer","western cape","Central Karoo DM","Adults","14552"
"Pfizer","western cape","Garden Route DM","12-17 Years","4511"
"Pfizer","western cape","Garden Route DM","Adults","148999"
"Pfizer","western cape","Overberg DM","12-17 Years","1771"
"Pfizer","western cape","Overberg DM","Adults","79886"
"Pfizer","western cape","West Coast DM","12-17 Years","3330"
"Pfizer","western cape","West Coast DM","Adults","90382"
