"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","limpopo","Sekhukhune DM","Public Health","Male","24889","8071","32960"
"National","limpopo","Vhembe DM","Private Health","Female","5769","2454","8223"
"National","limpopo","Vhembe DM","Private Health","Male","3978","1442","5420"
"National","limpopo","Vhembe DM","Public Health","Female","32141","10201","42342"
"National","limpopo","Vhembe DM","Public Health","Male","26740","7288","34028"
"National","limpopo","Waterberg DM","Private Health","Female","1223","502","1725"
"National","limpopo","Waterberg DM","Private Health","Male","1113","433","1546"
"National","limpopo","Waterberg DM","Public Health","Female","16494","6501","22995"
"National","limpopo","Waterberg DM","Public Health","Male","13744","4761","18505"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1964","925","2889"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1688","825","2513"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45903","19176","65079"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35122","12483","47605"
"National","mpumalanga","G Sibande DM","Private Health","Female","687","262","949"
"National","mpumalanga","G Sibande DM","Private Health","Male","589","246","835"
"National","mpumalanga","G Sibande DM","Public Health","Female","15244","5992","21236"
"National","mpumalanga","G Sibande DM","Public Health","Male","11768","4074","15842"
"National","mpumalanga","Nkangala DM","Private Health","Female","1036","435","1471"
"National","mpumalanga","Nkangala DM","Private Health","Male","995","393","1388"
"National","mpumalanga","Nkangala DM","Public Health","Female","15862","6114","21976"
"National","mpumalanga","Nkangala DM","Public Health","Male","16445","5091","21536"
"National","northern cape","Frances Baard DM","Private Health","Female","1212","611","1823"
"National","northern cape","Frances Baard DM","Private Health","Male","1159","502","1661"
"National","northern cape","Frances Baard DM","Public Health","Female","6351","3100","9451"
"National","northern cape","Frances Baard DM","Public Health","Male","5126","2305","7431"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","310","193","503"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","268","142","410"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3617","1323","4940"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2823","968","3791"
"National","northern cape","Namakwa DM","Private Health","Female","165","97","262"
"National","northern cape","Namakwa DM","Private Health","Male","151","71","222"
"National","northern cape","Namakwa DM","Public Health","Female","1526","562","2088"
"National","northern cape","Namakwa DM","Public Health","Male","1214","429","1643"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3561","1586","5147"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2734","1136","3870"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","311","107","418"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","260","75","335"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3704","1626","5330"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2920","1134","4054"
"National","north west","Bojanala Platinum DM","Private Health","Female","2409","1158","3567"
"National","north west","Bojanala Platinum DM","Private Health","Male","2180","949","3129"
"National","north west","Bojanala Platinum DM","Public Health","Female","29670","12407","42077"
"National","north west","Bojanala Platinum DM","Public Health","Male","24465","9104","33569"
"National","north west","Dr K Kaunda DM","Private Health","Female","1324","650","1974"
"National","north west","Dr K Kaunda DM","Private Health","Male","1131","524","1655"
"National","north west","Dr K Kaunda DM","Public Health","Female","12463","4377","16840"
"National","north west","Dr K Kaunda DM","Public Health","Male","10182","3297","13479"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","885","367","1252"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","803","361","1164"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20317","7079","27396"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16905","5093","21998"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","238","128","366"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","322","115","437"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13074","3742","16816"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11531","2986","14517"
"National","western cape","Cape Town MM","Private Health","Female","16515","9137","25652"
"National","western cape","Cape Town MM","Private Health","Male","15004","7960","22964"
"National","western cape","Cape Town MM","Public Health","Female","29185","10534","39719"
"National","western cape","Cape Town MM","Public Health","Male","24734","9053","33787"
"National","western cape","Cape Winelands DM","Private Health","Female","2855","1537","4392"
"National","western cape","Cape Winelands DM","Private Health","Male","2586","1353","3939"
"National","western cape","Cape Winelands DM","Public Health","Female","6392","2633","9025"
"National","western cape","Cape Winelands DM","Public Health","Male","5571","2122","7693"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","732","333","1065"
"National","western cape","Central Karoo DM","Public Health","Male","568","256","824"
"National","western cape","Garden Route DM","Private Health","Female","1100","609","1709"
"National","western cape","Garden Route DM","Private Health","Male","996","510","1506"
"National","western cape","Garden Route DM","Public Health","Female","5139","1942","7081"
"National","western cape","Garden Route DM","Public Health","Male","4308","1457","5765"
"National","western cape","Overberg DM","Private Health","Female","535","283","818"
"National","western cape","Overberg DM","Private Health","Male","477","221","698"
"National","western cape","Overberg DM","Public Health","Female","2459","715","3174"
"National","western cape","Overberg DM","Public Health","Male","1877","554","2431"
"National","western cape","West Coast DM","Private Health","Female","845","441","1286"
"National","western cape","West Coast DM","Private Health","Male","811","384","1195"
"National","western cape","West Coast DM","Public Health","Female","3298","1454","4752"
"National","western cape","West Coast DM","Public Health","Male","2794","1053","3847"
