"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6845"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47561"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10202"
"Pfizer","eastern cape","Amathole DM","Adults","149340"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31410"
"Pfizer","eastern cape","A Nzo DM","Adults","105557"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18254"
"Pfizer","eastern cape","Buffalo City MM","Adults","215693"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6390"
"Pfizer","eastern cape","C Hani DM","Adults","119234"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5457"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56099"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14765"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277208"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30139"
"Pfizer","eastern cape","O Tambo DM","Adults","138366"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11213"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94257"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9250"
"Pfizer","free state","Fezile Dabi DM","Adults","94147"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11455"
"Pfizer","free state","Lejweleputswa DM","Adults","154665"
"Pfizer","free state","Mangaung MM","12-17 Years","28447"
"Pfizer","free state","Mangaung MM","Adults","202581"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28909"
"Pfizer","free state","T Mofutsanyana DM","Adults","138657"
"Pfizer","free state","Xhariep DM","12-17 Years","1998"
"Pfizer","free state","Xhariep DM","Adults","14347"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38364"
"Pfizer","gauteng","Ekurhuleni MM","Adults","810931"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55069"
"Pfizer","gauteng","Johannesburg MM","Adults","1497547"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","11984"
"Pfizer","gauteng","Sedibeng DM","Adults","155591"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44057"
"Pfizer","gauteng","Tshwane MM","Adults","733889"
"Pfizer","gauteng","West Rand DM","12-17 Years","18006"
"Pfizer","gauteng","West Rand DM","Adults","235794"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4671"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50223"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22820"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","772888"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13580"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68570"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6876"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99210"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8259"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92988"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8791"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135177"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9629"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214459"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15636"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59595"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9749"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43050"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10968"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57998"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20726"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84899"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27575"
"Pfizer","limpopo","Capricorn DM","Adults","195087"
"Pfizer","limpopo","Mopani DM","12-17 Years","22531"
"Pfizer","limpopo","Mopani DM","Adults","177587"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18463"
"Pfizer","limpopo","Sekhukhune DM","Adults","144688"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21385"
"Pfizer","limpopo","Vhembe DM","Adults","205298"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12197"
"Pfizer","limpopo","Waterberg DM","Adults","171732"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33409"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","203710"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10574"
"Pfizer","mpumalanga","G Sibande DM","Adults","138586"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12033"
"Pfizer","mpumalanga","Nkangala DM","Adults","142550"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6518"
"Pfizer","northern cape","Frances Baard DM","Adults","70187"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2626"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35883"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1159"
"Pfizer","northern cape","Namakwa DM","Adults","26267"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2722"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26144"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2942"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38638"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23618"
"Pfizer","north west","Bojanala Platinum DM","Adults","277419"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8848"
"Pfizer","north west","Dr K Kaunda DM","Adults","138591"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12900"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96425"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6971"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35330"
"Pfizer","western cape","Cape Town MM","12-17 Years","36684"
"Pfizer","western cape","Cape Town MM","Adults","1310029"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7645"
"Pfizer","western cape","Cape Winelands DM","Adults","235822"
"Pfizer","western cape","Central Karoo DM","12-17 Years","658"
"Pfizer","western cape","Central Karoo DM","Adults","14549"
"Pfizer","western cape","Garden Route DM","12-17 Years","4518"
"Pfizer","western cape","Garden Route DM","Adults","148975"
"Pfizer","western cape","Overberg DM","12-17 Years","1773"
"Pfizer","western cape","Overberg DM","Adults","79879"
"Pfizer","western cape","West Coast DM","12-17 Years","3332"
"Pfizer","western cape","West Coast DM","Adults","90375"
