"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","77995"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47488"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68609"
"Pfizer","eastern cape","Amathole DM","12-17 Years","8351"
"Pfizer","eastern cape","Amathole DM","Adults","148421"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","24757"
"Pfizer","eastern cape","A Nzo DM","Adults","102348"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17244"
"Pfizer","eastern cape","Buffalo City MM","Adults","211564"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6424"
"Pfizer","eastern cape","C Hani DM","Adults","118777"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5425"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","55971"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14730"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","275843"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29346"
"Pfizer","eastern cape","O Tambo DM","Adults","136207"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11190"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93300"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9145"
"Pfizer","free state","Fezile Dabi DM","Adults","93743"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11565"
"Pfizer","free state","Lejweleputswa DM","Adults","153694"
"Pfizer","free state","Mangaung MM","12-17 Years","28069"
"Pfizer","free state","Mangaung MM","Adults","201244"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29177"
"Pfizer","free state","T Mofutsanyana DM","Adults","137257"
"Pfizer","free state","Xhariep DM","12-17 Years","1995"
"Pfizer","free state","Xhariep DM","Adults","14194"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38833"
"Pfizer","gauteng","Ekurhuleni MM","Adults","805998"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55957"
"Pfizer","gauteng","Johannesburg MM","Adults","1491015"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12243"
"Pfizer","gauteng","Sedibeng DM","Adults","154927"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44391"
"Pfizer","gauteng","Tshwane MM","Adults","729684"
"Pfizer","gauteng","West Rand DM","12-17 Years","18108"
"Pfizer","gauteng","West Rand DM","Adults","234139"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4718"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49878"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23190"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","768874"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13688"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68109"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6979"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98621"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8416"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92665"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8838"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134359"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9613"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213089"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15678"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58545"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9855"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42632"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11199"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57536"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21154"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84366"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26376"
"Pfizer","limpopo","Capricorn DM","Adults","193422"
"Pfizer","limpopo","Mopani DM","12-17 Years","21453"
"Pfizer","limpopo","Mopani DM","Adults","176222"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18346"
"Pfizer","limpopo","Sekhukhune DM","Adults","142799"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21686"
"Pfizer","limpopo","Vhembe DM","Adults","203768"
"Pfizer","limpopo","Waterberg DM","12-17 Years","11922"
"Pfizer","limpopo","Waterberg DM","Adults","170468"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","30910"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","200096"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10402"
"Pfizer","mpumalanga","G Sibande DM","Adults","137906"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12295"
"Pfizer","mpumalanga","Nkangala DM","Adults","142037"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6000"
"Pfizer","northern cape","Frances Baard DM","Adults","69478"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2302"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35552"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1184"
"Pfizer","northern cape","Namakwa DM","Adults","26228"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2766"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26071"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2746"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38155"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23441"
"Pfizer","north west","Bojanala Platinum DM","Adults","274836"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","9020"
"Pfizer","north west","Dr K Kaunda DM","Adults","138022"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12952"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95421"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7074"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35190"
"Pfizer","western cape","Cape Town MM","12-17 Years","37112"
"Pfizer","western cape","Cape Town MM","Adults","1305697"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7223"
"Pfizer","western cape","Cape Winelands DM","Adults","234932"
"Pfizer","western cape","Central Karoo DM","12-17 Years","670"
"Pfizer","western cape","Central Karoo DM","Adults","14436"
"Pfizer","western cape","Garden Route DM","12-17 Years","4372"
"Pfizer","western cape","Garden Route DM","Adults","148465"
"Pfizer","western cape","Overberg DM","12-17 Years","1777"
"Pfizer","western cape","Overberg DM","Adults","79723"
"Pfizer","western cape","West Coast DM","12-17 Years","3005"
"Pfizer","western cape","West Coast DM","Adults","90001"
