"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6845"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47561"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10184"
"Pfizer","eastern cape","Amathole DM","Adults","149426"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31369"
"Pfizer","eastern cape","A Nzo DM","Adults","105801"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18177"
"Pfizer","eastern cape","Buffalo City MM","Adults","216051"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6360"
"Pfizer","eastern cape","C Hani DM","Adults","119300"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5441"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56118"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14685"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277453"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30065"
"Pfizer","eastern cape","O Tambo DM","Adults","138659"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11161"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94361"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9203"
"Pfizer","free state","Fezile Dabi DM","Adults","94229"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11403"
"Pfizer","free state","Lejweleputswa DM","Adults","154772"
"Pfizer","free state","Mangaung MM","12-17 Years","28324"
"Pfizer","free state","Mangaung MM","Adults","202759"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28792"
"Pfizer","free state","T Mofutsanyana DM","Adults","138845"
"Pfizer","free state","Xhariep DM","12-17 Years","1983"
"Pfizer","free state","Xhariep DM","Adults","14368"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38202"
"Pfizer","gauteng","Ekurhuleni MM","Adults","811692"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","54849"
"Pfizer","gauteng","Johannesburg MM","Adults","1498648"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","11915"
"Pfizer","gauteng","Sedibeng DM","Adults","155702"
"Pfizer","gauteng","Tshwane MM","12-17 Years","43926"
"Pfizer","gauteng","Tshwane MM","Adults","734878"
"Pfizer","gauteng","West Rand DM","12-17 Years","17916"
"Pfizer","gauteng","West Rand DM","Adults","236048"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4648"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50263"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22707"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","773471"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13527"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68648"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6826"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99310"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8219"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","93054"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8743"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135273"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9594"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214642"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15556"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59725"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9702"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43118"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10904"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","58087"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20628"
"Pfizer","kwazulu-natal","Zululand DM","Adults","85001"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27440"
"Pfizer","limpopo","Capricorn DM","Adults","195320"
"Pfizer","limpopo","Mopani DM","12-17 Years","22506"
"Pfizer","limpopo","Mopani DM","Adults","177750"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18406"
"Pfizer","limpopo","Sekhukhune DM","Adults","144902"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21297"
"Pfizer","limpopo","Vhembe DM","Adults","205513"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12154"
"Pfizer","limpopo","Waterberg DM","Adults","171881"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33420"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","204131"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10541"
"Pfizer","mpumalanga","G Sibande DM","Adults","138687"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","11961"
"Pfizer","mpumalanga","Nkangala DM","Adults","142652"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6506"
"Pfizer","northern cape","Frances Baard DM","Adults","70248"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2634"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35914"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1151"
"Pfizer","northern cape","Namakwa DM","Adults","26275"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2705"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26161"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2944"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38717"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23594"
"Pfizer","north west","Bojanala Platinum DM","Adults","277923"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8808"
"Pfizer","north west","Dr K Kaunda DM","Adults","138685"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12852"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96511"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6940"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35362"
"Pfizer","western cape","Cape Town MM","12-17 Years","36445"
"Pfizer","western cape","Cape Town MM","Adults","1310916"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7610"
"Pfizer","western cape","Cape Winelands DM","Adults","235947"
"Pfizer","western cape","Central Karoo DM","12-17 Years","652"
"Pfizer","western cape","Central Karoo DM","Adults","14561"
"Pfizer","western cape","Garden Route DM","12-17 Years","4495"
"Pfizer","western cape","Garden Route DM","Adults","149044"
"Pfizer","western cape","Overberg DM","12-17 Years","1758"
"Pfizer","western cape","Overberg DM","Adults","79917"
"Pfizer","western cape","West Coast DM","12-17 Years","3315"
"Pfizer","western cape","West Coast DM","Adults","90403"
