"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97690"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","97193"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98965"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","275780"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245985"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","187476"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","245573"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","137153"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","417794"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189840"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232987"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","72035"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41973"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16385"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28299"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59697"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","298424"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109527"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201363"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110655"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","436224"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121769"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6843"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78288"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47561"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68761"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10212"
"Pfizer","eastern cape","Amathole DM","Adults","149229"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31275"
"Pfizer","eastern cape","A Nzo DM","Adults","105262"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18277"
"Pfizer","eastern cape","Buffalo City MM","Adults","215294"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6400"
"Pfizer","eastern cape","C Hani DM","Adults","119190"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5466"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56088"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14804"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277047"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30110"
"Pfizer","eastern cape","O Tambo DM","Adults","138099"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11217"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94158"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9255"
"Pfizer","free state","Fezile Dabi DM","Adults","94117"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11485"
"Pfizer","free state","Lejweleputswa DM","Adults","154571"
"Pfizer","free state","Mangaung MM","12-17 Years","28397"
"Pfizer","free state","Mangaung MM","Adults","202452"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28981"
"Pfizer","free state","T Mofutsanyana DM","Adults","138508"
"Pfizer","free state","Xhariep DM","12-17 Years","2001"
"Pfizer","free state","Xhariep DM","Adults","14339"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38415"
"Pfizer","gauteng","Ekurhuleni MM","Adults","810421"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55171"
"Pfizer","gauteng","Johannesburg MM","Adults","1496830"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12015"
"Pfizer","gauteng","Sedibeng DM","Adults","155533"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44161"
"Pfizer","gauteng","Tshwane MM","Adults","733394"
"Pfizer","gauteng","West Rand DM","12-17 Years","18020"
"Pfizer","gauteng","West Rand DM","Adults","235668"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4676"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50192"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22888"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","772470"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13604"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68535"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6891"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99156"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8271"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92968"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8820"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135111"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9644"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214362"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15668"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59507"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9768"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43014"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10995"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57959"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20779"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84834"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27596"
"Pfizer","limpopo","Capricorn DM","Adults","194925"
"Pfizer","limpopo","Mopani DM","12-17 Years","22536"
"Pfizer","limpopo","Mopani DM","Adults","177463"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18466"
"Pfizer","limpopo","Sekhukhune DM","Adults","144502"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21426"
"Pfizer","limpopo","Vhembe DM","Adults","205174"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12217"
"Pfizer","limpopo","Waterberg DM","Adults","171639"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33416"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","203429"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10596"
"Pfizer","mpumalanga","G Sibande DM","Adults","138525"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12076"
"Pfizer","mpumalanga","Nkangala DM","Adults","142495"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6513"
"Pfizer","northern cape","Frances Baard DM","Adults","70133"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2604"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35853"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1166"
"Pfizer","northern cape","Namakwa DM","Adults","26260"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2728"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26131"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2923"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38599"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23615"
"Pfizer","north west","Bojanala Platinum DM","Adults","277140"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8873"
"Pfizer","north west","Dr K Kaunda DM","Adults","138532"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12941"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96314"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6989"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35310"
"Pfizer","western cape","Cape Town MM","12-17 Years","36771"
"Pfizer","western cape","Cape Town MM","Adults","1309502"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7600"
"Pfizer","western cape","Cape Winelands DM","Adults","235768"
"Pfizer","western cape","Central Karoo DM","12-17 Years","659"
"Pfizer","western cape","Central Karoo DM","Adults","14534"
"Pfizer","western cape","Garden Route DM","12-17 Years","4524"
"Pfizer","western cape","Garden Route DM","Adults","148919"
"Pfizer","western cape","Overberg DM","12-17 Years","1773"
"Pfizer","western cape","Overberg DM","Adults","79872"
"Pfizer","western cape","West Coast DM","12-17 Years","3321"
"Pfizer","western cape","West Coast DM","Adults","90350"
