"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6845"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47561"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10171"
"Pfizer","eastern cape","Amathole DM","Adults","149439"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31341"
"Pfizer","eastern cape","A Nzo DM","Adults","105831"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18156"
"Pfizer","eastern cape","Buffalo City MM","Adults","216073"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6353"
"Pfizer","eastern cape","C Hani DM","Adults","119310"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5438"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56122"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14670"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277484"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30034"
"Pfizer","eastern cape","O Tambo DM","Adults","138691"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11151"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94371"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9195"
"Pfizer","free state","Fezile Dabi DM","Adults","94237"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11392"
"Pfizer","free state","Lejweleputswa DM","Adults","154783"
"Pfizer","free state","Mangaung MM","12-17 Years","28282"
"Pfizer","free state","Mangaung MM","Adults","202803"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28761"
"Pfizer","free state","T Mofutsanyana DM","Adults","138879"
"Pfizer","free state","Xhariep DM","12-17 Years","1981"
"Pfizer","free state","Xhariep DM","Adults","14371"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38169"
"Pfizer","gauteng","Ekurhuleni MM","Adults","811772"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","54800"
"Pfizer","gauteng","Johannesburg MM","Adults","1498786"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","11901"
"Pfizer","gauteng","Sedibeng DM","Adults","155718"
"Pfizer","gauteng","Tshwane MM","12-17 Years","43871"
"Pfizer","gauteng","Tshwane MM","Adults","734951"
"Pfizer","gauteng","West Rand DM","12-17 Years","17899"
"Pfizer","gauteng","West Rand DM","Adults","236066"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4640"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50271"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22673"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","773524"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13514"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68661"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6819"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99320"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8209"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","93065"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8734"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135286"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9589"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214656"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15532"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59750"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9690"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43133"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10890"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","58103"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20606"
"Pfizer","kwazulu-natal","Zululand DM","Adults","85023"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27411"
"Pfizer","limpopo","Capricorn DM","Adults","195351"
"Pfizer","limpopo","Mopani DM","12-17 Years","22482"
"Pfizer","limpopo","Mopani DM","Adults","177777"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18382"
"Pfizer","limpopo","Sekhukhune DM","Adults","144927"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21274"
"Pfizer","limpopo","Vhembe DM","Adults","205536"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12147"
"Pfizer","limpopo","Waterberg DM","Adults","171896"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33389"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","204175"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10532"
"Pfizer","mpumalanga","G Sibande DM","Adults","138697"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","11949"
"Pfizer","mpumalanga","Nkangala DM","Adults","142665"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6503"
"Pfizer","northern cape","Frances Baard DM","Adults","70251"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2627"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35921"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1149"
"Pfizer","northern cape","Namakwa DM","Adults","26277"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2703"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26164"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2939"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38722"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23576"
"Pfizer","north west","Bojanala Platinum DM","Adults","277942"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8803"
"Pfizer","north west","Dr K Kaunda DM","Adults","138691"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12840"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96527"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6933"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35369"
"Pfizer","western cape","Cape Town MM","12-17 Years","36399"
"Pfizer","western cape","Cape Town MM","Adults","1310986"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7604"
"Pfizer","western cape","Cape Winelands DM","Adults","235959"
"Pfizer","western cape","Central Karoo DM","12-17 Years","651"
"Pfizer","western cape","Central Karoo DM","Adults","14562"
"Pfizer","western cape","Garden Route DM","12-17 Years","4489"
"Pfizer","western cape","Garden Route DM","Adults","149051"
"Pfizer","western cape","Overberg DM","12-17 Years","1756"
"Pfizer","western cape","Overberg DM","Adults","79919"
"Pfizer","western cape","West Coast DM","12-17 Years","3312"
"Pfizer","western cape","West Coast DM","Adults","90407"
