"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","north west","Dr K Kaunda DM","Public Health","Male","10232","3307","13539"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","896","370","1266"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","807","362","1169"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20438","7109","27547"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16985","5107","22092"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","240","130","370"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","328","116","444"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13129","3760","16889"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11591","2999","14590"
"National","western cape","Cape Town MM","Private Health","Female","16627","9193","25820"
"National","western cape","Cape Town MM","Private Health","Male","15101","8004","23105"
"National","western cape","Cape Town MM","Public Health","Female","29334","10572","39906"
"National","western cape","Cape Town MM","Public Health","Male","24817","9075","33892"
"National","western cape","Cape Winelands DM","Private Health","Female","2884","1554","4438"
"National","western cape","Cape Winelands DM","Private Health","Male","2604","1363","3967"
"National","western cape","Cape Winelands DM","Public Health","Female","6415","2548","8963"
"National","western cape","Cape Winelands DM","Public Health","Male","5570","2049","7619"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","738","337","1075"
"National","western cape","Central Karoo DM","Public Health","Male","565","252","817"
"National","western cape","Garden Route DM","Private Health","Female","1104","612","1716"
"National","western cape","Garden Route DM","Private Health","Male","1007","516","1523"
"National","western cape","Garden Route DM","Public Health","Female","5167","1947","7114"
"National","western cape","Garden Route DM","Public Health","Male","4316","1454","5770"
"National","western cape","Overberg DM","Private Health","Female","540","284","824"
"National","western cape","Overberg DM","Private Health","Male","481","221","702"
"National","western cape","Overberg DM","Public Health","Female","2472","720","3192"
"National","western cape","Overberg DM","Public Health","Male","1889","551","2440"
"National","western cape","West Coast DM","Private Health","Female","851","442","1293"
"National","western cape","West Coast DM","Private Health","Male","822","388","1210"
"National","western cape","West Coast DM","Public Health","Female","3310","1441","4751"
"National","western cape","West Coast DM","Public Health","Male","2802","1041","3843"
