"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umkhanyakude DM","Adults","102922"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97667"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","97145"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98950"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","275706"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245897"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","187405"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","245486"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","137106"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","417570"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189781"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232920"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","72023"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41947"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16385"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28296"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59642"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","298155"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109503"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201323"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110627"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","435793"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121760"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6841"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78263"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47555"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68747"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10210"
"Pfizer","eastern cape","Amathole DM","Adults","149126"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31089"
"Pfizer","eastern cape","A Nzo DM","Adults","104920"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18267"
"Pfizer","eastern cape","Buffalo City MM","Adults","214828"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6407"
"Pfizer","eastern cape","C Hani DM","Adults","119148"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5475"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56078"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14820"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276817"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30118"
"Pfizer","eastern cape","O Tambo DM","Adults","137796"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11236"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94056"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9259"
"Pfizer","free state","Fezile Dabi DM","Adults","94081"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11506"
"Pfizer","free state","Lejweleputswa DM","Adults","154490"
"Pfizer","free state","Mangaung MM","12-17 Years","28370"
"Pfizer","free state","Mangaung MM","Adults","202211"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29018"
"Pfizer","free state","T Mofutsanyana DM","Adults","138381"
"Pfizer","free state","Xhariep DM","12-17 Years","2006"
"Pfizer","free state","Xhariep DM","Adults","14332"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38458"
"Pfizer","gauteng","Ekurhuleni MM","Adults","809932"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55233"
"Pfizer","gauteng","Johannesburg MM","Adults","1496165"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12034"
"Pfizer","gauteng","Sedibeng DM","Adults","155491"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44187"
"Pfizer","gauteng","Tshwane MM","Adults","732949"
"Pfizer","gauteng","West Rand DM","12-17 Years","18062"
"Pfizer","gauteng","West Rand DM","Adults","235503"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4680"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50170"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22921"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","772077"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13625"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68484"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6913"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99103"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8293"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92927"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8846"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135022"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9650"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214236"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15681"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59434"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9787"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42959"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11021"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57929"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20835"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84767"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27578"
"Pfizer","limpopo","Capricorn DM","Adults","194752"
"Pfizer","limpopo","Mopani DM","12-17 Years","22548"
"Pfizer","limpopo","Mopani DM","Adults","177316"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18448"
"Pfizer","limpopo","Sekhukhune DM","Adults","144375"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21464"
"Pfizer","limpopo","Vhembe DM","Adults","205060"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12224"
"Pfizer","limpopo","Waterberg DM","Adults","171524"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33342"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","203118"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10607"
"Pfizer","mpumalanga","G Sibande DM","Adults","138481"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12097"
"Pfizer","mpumalanga","Nkangala DM","Adults","142453"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6519"
"Pfizer","northern cape","Frances Baard DM","Adults","70012"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2542"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35815"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1168"
"Pfizer","northern cape","Namakwa DM","Adults","26258"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2730"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26128"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2894"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38559"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23553"
"Pfizer","north west","Bojanala Platinum DM","Adults","276910"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8894"
"Pfizer","north west","Dr K Kaunda DM","Adults","138458"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12948"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96194"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7005"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35290"
"Pfizer","western cape","Cape Town MM","12-17 Years","36844"
"Pfizer","western cape","Cape Town MM","Adults","1309021"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7514"
"Pfizer","western cape","Cape Winelands DM","Adults","235711"
"Pfizer","western cape","Central Karoo DM","12-17 Years","658"
"Pfizer","western cape","Central Karoo DM","Adults","14524"
"Pfizer","western cape","Garden Route DM","12-17 Years","4529"
"Pfizer","western cape","Garden Route DM","Adults","148877"
"Pfizer","western cape","Overberg DM","12-17 Years","1776"
"Pfizer","western cape","Overberg DM","Adults","79860"
"Pfizer","western cape","West Coast DM","12-17 Years","3312"
"Pfizer","western cape","West Coast DM","Adults","90314"
