"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","77995"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47488"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68609"
"Pfizer","eastern cape","Amathole DM","12-17 Years","8351"
"Pfizer","eastern cape","Amathole DM","Adults","148421"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","24761"
"Pfizer","eastern cape","A Nzo DM","Adults","102344"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17245"
"Pfizer","eastern cape","Buffalo City MM","Adults","211563"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6425"
"Pfizer","eastern cape","C Hani DM","Adults","118775"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5428"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","55968"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14740"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","275833"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29353"
"Pfizer","eastern cape","O Tambo DM","Adults","136199"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11193"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93297"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9148"
"Pfizer","free state","Fezile Dabi DM","Adults","93740"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11567"
"Pfizer","free state","Lejweleputswa DM","Adults","153692"
"Pfizer","free state","Mangaung MM","12-17 Years","28079"
"Pfizer","free state","Mangaung MM","Adults","201232"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29186"
"Pfizer","free state","T Mofutsanyana DM","Adults","137248"
"Pfizer","free state","Xhariep DM","12-17 Years","1995"
"Pfizer","free state","Xhariep DM","Adults","14194"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38841"
"Pfizer","gauteng","Ekurhuleni MM","Adults","805987"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55975"
"Pfizer","gauteng","Johannesburg MM","Adults","1490990"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12244"
"Pfizer","gauteng","Sedibeng DM","Adults","154926"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44410"
"Pfizer","gauteng","Tshwane MM","Adults","729664"
"Pfizer","gauteng","West Rand DM","12-17 Years","18118"
"Pfizer","gauteng","West Rand DM","Adults","234128"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4720"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49876"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23205"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","768859"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13691"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68106"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6982"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98618"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8421"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92660"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8848"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134349"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9616"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213086"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15683"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58534"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9855"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42632"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11200"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57527"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21161"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84359"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26381"
"Pfizer","limpopo","Capricorn DM","Adults","193416"
"Pfizer","limpopo","Mopani DM","12-17 Years","21455"
"Pfizer","limpopo","Mopani DM","Adults","176220"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18350"
"Pfizer","limpopo","Sekhukhune DM","Adults","142795"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21691"
"Pfizer","limpopo","Vhembe DM","Adults","203762"
"Pfizer","limpopo","Waterberg DM","12-17 Years","11924"
"Pfizer","limpopo","Waterberg DM","Adults","170466"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","30918"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","200088"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10404"
"Pfizer","mpumalanga","G Sibande DM","Adults","137904"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12298"
"Pfizer","mpumalanga","Nkangala DM","Adults","142033"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6003"
"Pfizer","northern cape","Frances Baard DM","Adults","69475"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2303"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35551"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1184"
"Pfizer","northern cape","Namakwa DM","Adults","26228"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2766"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26071"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2746"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38155"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23448"
"Pfizer","north west","Bojanala Platinum DM","Adults","274829"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","9021"
"Pfizer","north west","Dr K Kaunda DM","Adults","138009"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12957"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95390"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7078"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35186"
"Pfizer","western cape","Cape Town MM","12-17 Years","37129"
"Pfizer","western cape","Cape Town MM","Adults","1305680"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7223"
"Pfizer","western cape","Cape Winelands DM","Adults","234932"
"Pfizer","western cape","Central Karoo DM","12-17 Years","670"
"Pfizer","western cape","Central Karoo DM","Adults","14436"
"Pfizer","western cape","Garden Route DM","12-17 Years","4374"
"Pfizer","western cape","Garden Route DM","Adults","148463"
"Pfizer","western cape","Overberg DM","12-17 Years","1780"
"Pfizer","western cape","Overberg DM","Adults","79720"
"Pfizer","western cape","West Coast DM","12-17 Years","3005"
"Pfizer","western cape","West Coast DM","Adults","90001"
