"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","245145"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136869"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","416891"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189598"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232683"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71979"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41874"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16381"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28276"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59495"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","297330"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109458"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201247"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110590"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","434935"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121700"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6838"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78205"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47546"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68720"
"Pfizer","eastern cape","Amathole DM","12-17 Years","9935"
"Pfizer","eastern cape","Amathole DM","Adults","148884"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","29639"
"Pfizer","eastern cape","A Nzo DM","Adults","104249"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18201"
"Pfizer","eastern cape","Buffalo City MM","Adults","213981"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6428"
"Pfizer","eastern cape","C Hani DM","Adults","119017"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5489"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56056"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14816"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276381"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29910"
"Pfizer","eastern cape","O Tambo DM","Adults","137215"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11282"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93802"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9279"
"Pfizer","free state","Fezile Dabi DM","Adults","94011"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11550"
"Pfizer","free state","Lejweleputswa DM","Adults","154265"
"Pfizer","free state","Mangaung MM","12-17 Years","28440"
"Pfizer","free state","Mangaung MM","Adults","201963"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29099"
"Pfizer","free state","T Mofutsanyana DM","Adults","138085"
"Pfizer","free state","Xhariep DM","12-17 Years","2009"
"Pfizer","free state","Xhariep DM","Adults","14298"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38559"
"Pfizer","gauteng","Ekurhuleni MM","Adults","808733"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55393"
"Pfizer","gauteng","Johannesburg MM","Adults","1494754"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12091"
"Pfizer","gauteng","Sedibeng DM","Adults","155347"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44267"
"Pfizer","gauteng","Tshwane MM","Adults","731950"
"Pfizer","gauteng","West Rand DM","12-17 Years","18103"
"Pfizer","gauteng","West Rand DM","Adults","235108"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4686"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50112"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22959"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","771160"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13652"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68404"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6932"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99012"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8322"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92859"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8886"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134870"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9605"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213996"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15726"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59229"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9772"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42871"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11068"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57831"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20918"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84657"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27223"
"Pfizer","limpopo","Capricorn DM","Adults","194366"
"Pfizer","limpopo","Mopani DM","12-17 Years","22515"
"Pfizer","limpopo","Mopani DM","Adults","177032"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18464"
"Pfizer","limpopo","Sekhukhune DM","Adults","143885"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21517"
"Pfizer","limpopo","Vhembe DM","Adults","204701"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12200"
"Pfizer","limpopo","Waterberg DM","Adults","171247"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33044"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","202255"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10542"
"Pfizer","mpumalanga","G Sibande DM","Adults","138348"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12153"
"Pfizer","mpumalanga","Nkangala DM","Adults","142348"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6539"
"Pfizer","northern cape","Frances Baard DM","Adults","69817"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2387"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35739"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1171"
"Pfizer","northern cape","Namakwa DM","Adults","26251"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2736"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26114"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2801"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38453"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23404"
"Pfizer","north west","Bojanala Platinum DM","Adults","276189"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8937"
"Pfizer","north west","Dr K Kaunda DM","Adults","138316"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12979"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95958"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7031"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35263"
"Pfizer","western cape","Cape Town MM","12-17 Years","37035"
"Pfizer","western cape","Cape Town MM","Adults","1308084"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7533"
"Pfizer","western cape","Cape Winelands DM","Adults","235553"
"Pfizer","western cape","Central Karoo DM","12-17 Years","663"
"Pfizer","western cape","Central Karoo DM","Adults","14504"
"Pfizer","western cape","Garden Route DM","12-17 Years","4538"
"Pfizer","western cape","Garden Route DM","Adults","148768"
"Pfizer","western cape","Overberg DM","12-17 Years","1784"
"Pfizer","western cape","Overberg DM","Adults","79834"
"Pfizer","western cape","West Coast DM","12-17 Years","3327"
"Pfizer","western cape","West Coast DM","Adults","90237"
