"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","north west","Dr K Kaunda DM","Public Health","Male","10270","3320","13590"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","906","375","1281"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","810","362","1172"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20469","7125","27594"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17011","5117","22128"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","242","130","372"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","330","117","447"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13179","3777","16956"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11645","3007","14652"
"National","western cape","Cape Town MM","Private Health","Female","16728","9245","25973"
"National","western cape","Cape Town MM","Private Health","Male","15195","8057","23252"
"National","western cape","Cape Town MM","Public Health","Female","29512","10619","40131"
"National","western cape","Cape Town MM","Public Health","Male","24921","9114","34035"
"National","western cape","Cape Winelands DM","Private Health","Female","2906","1567","4473"
"National","western cape","Cape Winelands DM","Private Health","Male","2617","1364","3981"
"National","western cape","Cape Winelands DM","Public Health","Female","6440","2555","8995"
"National","western cape","Cape Winelands DM","Public Health","Male","5572","2047","7619"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","743","341","1084"
"National","western cape","Central Karoo DM","Public Health","Male","568","253","821"
"National","western cape","Garden Route DM","Private Health","Female","1113","617","1730"
"National","western cape","Garden Route DM","Private Health","Male","1007","517","1524"
"National","western cape","Garden Route DM","Public Health","Female","5184","1951","7135"
"National","western cape","Garden Route DM","Public Health","Male","4330","1453","5783"
"National","western cape","Overberg DM","Private Health","Female","544","284","828"
"National","western cape","Overberg DM","Private Health","Male","483","224","707"
"National","western cape","Overberg DM","Public Health","Female","2477","722","3199"
"National","western cape","Overberg DM","Public Health","Male","1902","554","2456"
"National","western cape","West Coast DM","Private Health","Female","854","443","1297"
"National","western cape","West Coast DM","Private Health","Male","827","390","1217"
"National","western cape","West Coast DM","Public Health","Female","3327","1447","4774"
"National","western cape","West Coast DM","Public Health","Male","2822","1047","3869"
