"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","T Mofutsanyana DM","Public Health","Female","26556","15338","41894"
"National","free state","T Mofutsanyana DM","Public Health","Male","22851","11600","34451"
"National","free state","Xhariep DM","Public Health","Female","4208","1186","5394"
"National","free state","Xhariep DM","Public Health","Male","3453","814","4267"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10631","6481","17112"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9797","5546","15343"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40407","15201","55608"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32066","11147","43213"
"National","gauteng","Johannesburg MM","Private Health","Female","24996","13508","38504"
"National","gauteng","Johannesburg MM","Private Health","Male","22847","11784","34631"
"National","gauteng","Johannesburg MM","Public Health","Female","45825","16701","62526"
"National","gauteng","Johannesburg MM","Public Health","Male","37186","13098","50284"
"National","gauteng","Sedibeng DM","Private Health","Female","1559","993","2552"
"National","gauteng","Sedibeng DM","Private Health","Male","1392","673","2065"
"National","gauteng","Sedibeng DM","Public Health","Female","13598","5825","19423"
"National","gauteng","Sedibeng DM","Public Health","Male","10747","4502","15249"
"National","gauteng","Tshwane MM","Private Health","Female","11251","6484","17735"
"National","gauteng","Tshwane MM","Private Health","Male","10734","5901","16635"
"National","gauteng","Tshwane MM","Public Health","Female","39660","18588","58248"
"National","gauteng","Tshwane MM","Public Health","Male","30764","13114","43878"
"National","gauteng","West Rand DM","Private Health","Female","2143","1484","3627"
"National","gauteng","West Rand DM","Private Health","Male","1782","1208","2990"
"National","gauteng","West Rand DM","Public Health","Female","17285","8763","26048"
"National","gauteng","West Rand DM","Public Health","Male","14159","6551","20710"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","210","71","281"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","179","55","234"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6454","2798","9252"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4182","1746","5928"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11575","6817","18392"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10807","6060","16867"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14356","5532","19888"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11719","4440","16159"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","346","158","504"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","338","132","470"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12862","7709","20571"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10071","5593","15664"
"National","kwazulu-natal","iLembe DM","Private Health","Female","530","324","854"
"National","kwazulu-natal","iLembe DM","Private Health","Male","474","275","749"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8234","4098","12332"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4860","2191","7051"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","324","130","454"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","302","91","393"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12195","4989","17184"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","7953","3052","11005"
"National","kwazulu-natal","Ugu DM","Private Health","Female","882","547","1429"
"National","kwazulu-natal","Ugu DM","Private Health","Male","702","413","1115"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12226","5091","17317"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7903","2749","10652"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1581","821","2402"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1467","746","2213"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12478","4979","17457"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8732","3085","11817"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","23","6","29"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20218","10243","30461"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12818","5393","18211"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","57","18","75"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14672","6294","20966"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9055","3434","12489"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","273","117","390"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","180","75","255"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15032","6790","21822"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10179","3994","14173"
"National","kwazulu-natal","Zululand DM","Private Health","Female","57","7","64"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23782","12686","36468"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17135","8051","25186"
"National","limpopo","Capricorn DM","Private Health","Female","2548","1371","3919"
"National","limpopo","Capricorn DM","Private Health","Male","2088","1030","3118"
"National","limpopo","Capricorn DM","Public Health","Female","35014","14320","49334"
"National","limpopo","Capricorn DM","Public Health","Male","30040","10869","40909"
"National","limpopo","Mopani DM","Private Health","Female","947","471","1418"
"National","limpopo","Mopani DM","Private Health","Male","835","399","1234"
"National","limpopo","Mopani DM","Public Health","Female","36268","12586","48854"
"National","limpopo","Mopani DM","Public Health","Male","29848","9079","38927"
"National","limpopo","Sekhukhune DM","Private Health","Female","888","467","1355"
"National","limpopo","Sekhukhune DM","Private Health","Male","892","368","1260"
"National","limpopo","Sekhukhune DM","Public Health","Female","25402","9544","34946"
"National","limpopo","Sekhukhune DM","Public Health","Male","24905","8067","32972"
"National","limpopo","Vhembe DM","Private Health","Female","5777","2456","8233"
"National","limpopo","Vhembe DM","Private Health","Male","3983","1444","5427"
"National","limpopo","Vhembe DM","Public Health","Female","32172","10207","42379"
"National","limpopo","Vhembe DM","Public Health","Male","26762","7296","34058"
"National","limpopo","Waterberg DM","Private Health","Female","1223","503","1726"
"National","limpopo","Waterberg DM","Private Health","Male","1115","433","1548"
"National","limpopo","Waterberg DM","Public Health","Female","16509","6505","23014"
"National","limpopo","Waterberg DM","Public Health","Male","13747","4760","18507"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1970","927","2897"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1689","825","2514"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45941","19179","65120"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35124","12468","47592"
"National","mpumalanga","G Sibande DM","Private Health","Female","687","262","949"
"National","mpumalanga","G Sibande DM","Private Health","Male","589","246","835"
"National","mpumalanga","G Sibande DM","Public Health","Female","15260","5998","21258"
"National","mpumalanga","G Sibande DM","Public Health","Male","11788","4078","15866"
"National","mpumalanga","Nkangala DM","Private Health","Female","1039","435","1474"
"National","mpumalanga","Nkangala DM","Private Health","Male","997","393","1390"
"National","mpumalanga","Nkangala DM","Public Health","Female","15883","6118","22001"
"National","mpumalanga","Nkangala DM","Public Health","Male","16484","5103","21587"
"National","northern cape","Frances Baard DM","Private Health","Female","1217","614","1831"
"National","northern cape","Frances Baard DM","Private Health","Male","1161","502","1663"
"National","northern cape","Frances Baard DM","Public Health","Female","6356","3097","9453"
"National","northern cape","Frances Baard DM","Public Health","Male","5127","2304","7431"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","312","195","507"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","268","142","410"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3579","1312","4891"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2796","963","3759"
"National","northern cape","Namakwa DM","Private Health","Female","165","97","262"
"National","northern cape","Namakwa DM","Private Health","Male","151","71","222"
"National","northern cape","Namakwa DM","Public Health","Female","1529","564","2093"
"National","northern cape","Namakwa DM","Public Health","Male","1214","429","1643"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3566","1587","5153"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2737","1138","3875"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","312","107","419"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","260","76","336"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3707","1622","5329"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2921","1135","4056"
"National","north west","Bojanala Platinum DM","Private Health","Female","2419","1162","3581"
"National","north west","Bojanala Platinum DM","Private Health","Male","2183","950","3133"
"National","north west","Bojanala Platinum DM","Public Health","Female","29685","12407","42092"
"National","north west","Bojanala Platinum DM","Public Health","Male","24488","9105","33593"
"National","north west","Dr K Kaunda DM","Private Health","Female","1327","650","1977"
"National","north west","Dr K Kaunda DM","Private Health","Male","1137","525","1662"
"National","north west","Dr K Kaunda DM","Public Health","Female","12478","4382","16860"
"National","north west","Dr K Kaunda DM","Public Health","Male","10197","3297","13494"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","887","367","1254"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","804","361","1165"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20356","7096","27452"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16926","5102","22028"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","238","128","366"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","323","115","438"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13089","3748","16837"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11544","2987","14531"
"National","western cape","Cape Town MM","Private Health","Female","16544","9154","25698"
"National","western cape","Cape Town MM","Private Health","Male","15029","7969","22998"
"National","western cape","Cape Town MM","Public Health","Female","29204","10533","39737"
"National","western cape","Cape Town MM","Public Health","Male","24751","9057","33808"
"National","western cape","Cape Winelands DM","Private Health","Female","2864","1545","4409"
"National","western cape","Cape Winelands DM","Private Health","Male","2592","1355","3947"
"National","western cape","Cape Winelands DM","Public Health","Female","6403","2637","9040"
"National","western cape","Cape Winelands DM","Public Health","Male","5576","2123","7699"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","734","334","1068"
"National","western cape","Central Karoo DM","Public Health","Male","566","253","819"
"National","western cape","Garden Route DM","Private Health","Female","1100","609","1709"
"National","western cape","Garden Route DM","Private Health","Male","998","510","1508"
"National","western cape","Garden Route DM","Public Health","Female","5148","1942","7090"
"National","western cape","Garden Route DM","Public Health","Male","4309","1457","5766"
"National","western cape","Overberg DM","Private Health","Female","537","283","820"
"National","western cape","Overberg DM","Private Health","Male","477","221","698"
"National","western cape","Overberg DM","Public Health","Female","2461","715","3176"
"National","western cape","Overberg DM","Public Health","Male","1878","553","2431"
"National","western cape","West Coast DM","Private Health","Female","848","441","1289"
"National","western cape","West Coast DM","Private Health","Male","813","384","1197"
"National","western cape","West Coast DM","Public Health","Female","3300","1453","4753"
"National","western cape","West Coast DM","Public Health","Male","2796","1052","3848"
