"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6845"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47562"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10210"
"Pfizer","eastern cape","Amathole DM","Adults","149294"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31349"
"Pfizer","eastern cape","A Nzo DM","Adults","105469"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18253"
"Pfizer","eastern cape","Buffalo City MM","Adults","215528"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6392"
"Pfizer","eastern cape","C Hani DM","Adults","119208"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5461"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56095"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14780"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277138"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30114"
"Pfizer","eastern cape","O Tambo DM","Adults","138259"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11218"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94219"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9255"
"Pfizer","free state","Fezile Dabi DM","Adults","94132"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11469"
"Pfizer","free state","Lejweleputswa DM","Adults","154617"
"Pfizer","free state","Mangaung MM","12-17 Years","28465"
"Pfizer","free state","Mangaung MM","Adults","202539"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28951"
"Pfizer","free state","T Mofutsanyana DM","Adults","138579"
"Pfizer","free state","Xhariep DM","12-17 Years","2000"
"Pfizer","free state","Xhariep DM","Adults","14345"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38375"
"Pfizer","gauteng","Ekurhuleni MM","Adults","810679"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55091"
"Pfizer","gauteng","Johannesburg MM","Adults","1497194"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","11993"
"Pfizer","gauteng","Sedibeng DM","Adults","155568"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44087"
"Pfizer","gauteng","Tshwane MM","Adults","733706"
"Pfizer","gauteng","West Rand DM","12-17 Years","18006"
"Pfizer","gauteng","West Rand DM","Adults","235739"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4670"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50208"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22849"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","772679"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13592"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68557"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6888"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99181"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8262"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92977"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8800"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135143"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9631"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214419"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15647"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59562"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9759"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43032"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10976"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57980"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20748"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84872"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27590"
"Pfizer","limpopo","Capricorn DM","Adults","195021"
"Pfizer","limpopo","Mopani DM","12-17 Years","22535"
"Pfizer","limpopo","Mopani DM","Adults","177527"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18446"
"Pfizer","limpopo","Sekhukhune DM","Adults","144630"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21403"
"Pfizer","limpopo","Vhembe DM","Adults","205230"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12201"
"Pfizer","limpopo","Waterberg DM","Adults","171686"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33399"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","203586"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10584"
"Pfizer","mpumalanga","G Sibande DM","Adults","138556"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12049"
"Pfizer","mpumalanga","Nkangala DM","Adults","142527"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6517"
"Pfizer","northern cape","Frances Baard DM","Adults","70167"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2612"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35879"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1161"
"Pfizer","northern cape","Namakwa DM","Adults","26265"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2725"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26135"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2940"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38618"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23624"
"Pfizer","north west","Bojanala Platinum DM","Adults","277291"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8854"
"Pfizer","north west","Dr K Kaunda DM","Adults","138574"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12926"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96391"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6978"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35321"
"Pfizer","western cape","Cape Town MM","12-17 Years","36713"
"Pfizer","western cape","Cape Town MM","Adults","1309768"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7660"
"Pfizer","western cape","Cape Winelands DM","Adults","235798"
"Pfizer","western cape","Central Karoo DM","12-17 Years","656"
"Pfizer","western cape","Central Karoo DM","Adults","14541"
"Pfizer","western cape","Garden Route DM","12-17 Years","4518"
"Pfizer","western cape","Garden Route DM","Adults","148944"
"Pfizer","western cape","Overberg DM","12-17 Years","1772"
"Pfizer","western cape","Overberg DM","Adults","79876"
"Pfizer","western cape","West Coast DM","12-17 Years","3330"
"Pfizer","western cape","West Coast DM","Adults","90368"
