"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umkhanyakude DM","Adults","102764"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97589"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","97005"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98884"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","275079"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245474"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","187033"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","244634"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136674"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","416063"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189392"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232515"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71933"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41744"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16377"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28273"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59300"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","296669"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109411"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201192"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110574"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","434079"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121631"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6838"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78099"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47528"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68690"
"Pfizer","eastern cape","Amathole DM","12-17 Years","9436"
"Pfizer","eastern cape","Amathole DM","Adults","148730"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","27412"
"Pfizer","eastern cape","A Nzo DM","Adults","103473"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17766"
"Pfizer","eastern cape","Buffalo City MM","Adults","213000"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6445"
"Pfizer","eastern cape","C Hani DM","Adults","118929"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5512"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56027"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14599"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276127"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29663"
"Pfizer","eastern cape","O Tambo DM","Adults","136846"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11254"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93584"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9300"
"Pfizer","free state","Fezile Dabi DM","Adults","93906"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11584"
"Pfizer","free state","Lejweleputswa DM","Adults","154069"
"Pfizer","free state","Mangaung MM","12-17 Years","28417"
"Pfizer","free state","Mangaung MM","Adults","201751"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29072"
"Pfizer","free state","T Mofutsanyana DM","Adults","137762"
"Pfizer","free state","Xhariep DM","12-17 Years","2013"
"Pfizer","free state","Xhariep DM","Adults","14260"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38692"
"Pfizer","gauteng","Ekurhuleni MM","Adults","807678"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55589"
"Pfizer","gauteng","Johannesburg MM","Adults","1493331"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12148"
"Pfizer","gauteng","Sedibeng DM","Adults","155209"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44240"
"Pfizer","gauteng","Tshwane MM","Adults","731072"
"Pfizer","gauteng","West Rand DM","12-17 Years","18109"
"Pfizer","gauteng","West Rand DM","Adults","234771"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4706"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50030"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23068"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","770317"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13662"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68287"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6967"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98897"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8357"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92803"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8877"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134702"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9596"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213664"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15756"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59000"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9805"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42786"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11121"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57699"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21009"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84543"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26832"
"Pfizer","limpopo","Capricorn DM","Adults","193950"
"Pfizer","limpopo","Mopani DM","12-17 Years","22142"
"Pfizer","limpopo","Mopani DM","Adults","176756"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18489"
"Pfizer","limpopo","Sekhukhune DM","Adults","143465"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21581"
"Pfizer","limpopo","Vhembe DM","Adults","204339"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12080"
"Pfizer","limpopo","Waterberg DM","Adults","170922"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","32128"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","201383"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10541"
"Pfizer","mpumalanga","G Sibande DM","Adults","138166"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12185"
"Pfizer","mpumalanga","Nkangala DM","Adults","142242"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6445"
"Pfizer","northern cape","Frances Baard DM","Adults","69662"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2304"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35654"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1174"
"Pfizer","northern cape","Namakwa DM","Adults","26246"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2745"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26099"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2738"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38337"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23399"
"Pfizer","north west","Bojanala Platinum DM","Adults","275614"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8961"
"Pfizer","north west","Dr K Kaunda DM","Adults","138228"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12986"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95755"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7037"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35237"
"Pfizer","western cape","Cape Town MM","12-17 Years","37091"
"Pfizer","western cape","Cape Town MM","Adults","1307151"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7345"
"Pfizer","western cape","Cape Winelands DM","Adults","235303"
"Pfizer","western cape","Central Karoo DM","12-17 Years","668"
"Pfizer","western cape","Central Karoo DM","Adults","14481"
"Pfizer","western cape","Garden Route DM","12-17 Years","4528"
"Pfizer","western cape","Garden Route DM","Adults","148654"
"Pfizer","western cape","Overberg DM","12-17 Years","1785"
"Pfizer","western cape","Overberg DM","Adults","79789"
"Pfizer","western cape","West Coast DM","12-17 Years","3102"
"Pfizer","western cape","West Coast DM","Adults","90115"
