"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40824","15304","56128"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32304","11186","43490"
"National","gauteng","Johannesburg MM","Private Health","Female","25371","13729","39100"
"National","gauteng","Johannesburg MM","Private Health","Male","23174","11925","35099"
"National","gauteng","Johannesburg MM","Public Health","Female","46378","16811","63189"
"National","gauteng","Johannesburg MM","Public Health","Male","37539","13124","50663"
"National","gauteng","Sedibeng DM","Private Health","Female","1596","1017","2613"
"National","gauteng","Sedibeng DM","Private Health","Male","1428","694","2122"
"National","gauteng","Sedibeng DM","Public Health","Female","13779","5900","19679"
"National","gauteng","Sedibeng DM","Public Health","Male","10853","4537","15390"
"National","gauteng","Tshwane MM","Private Health","Female","11515","6624","18139"
"National","gauteng","Tshwane MM","Private Health","Male","10945","5982","16927"
"National","gauteng","Tshwane MM","Public Health","Female","39883","18589","58472"
"National","gauteng","Tshwane MM","Public Health","Male","30795","13045","43840"
"National","gauteng","West Rand DM","Private Health","Female","2188","1507","3695"
"National","gauteng","West Rand DM","Private Health","Male","1819","1226","3045"
"National","gauteng","West Rand DM","Public Health","Female","17456","8797","26253"
"National","gauteng","West Rand DM","Public Health","Male","14295","6579","20874"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","212","71","283"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","184","57","241"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6541","2834","9375"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4222","1744","5966"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11801","6943","18744"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10989","6142","17131"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14470","5546","20016"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11807","4437","16244"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","356","165","521"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","344","135","479"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12986","7740","20726"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10153","5622","15775"
"National","kwazulu-natal","iLembe DM","Private Health","Female","546","330","876"
"National","kwazulu-natal","iLembe DM","Private Health","Male","480","278","758"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8336","4147","12483"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4926","2212","7138"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","329","133","462"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","305","93","398"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12376","5050","17426"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8040","3081","11121"
"National","kwazulu-natal","Ugu DM","Private Health","Female","899","557","1456"
"National","kwazulu-natal","Ugu DM","Private Health","Male","714","424","1138"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12366","5137","17503"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7985","2759","10744"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1611","840","2451"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1502","763","2265"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12556","4939","17495"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8724","3054","11778"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","25","7","32"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20468","10320","30788"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12976","5424","18400"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14864","6328","21192"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9170","3445","12615"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","282","121","403"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","181","76","257"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15277","6890","22167"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10315","4034","14349"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","47","4","51"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24147","12870","37017"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17355","8128","25483"
"National","limpopo","Capricorn DM","Private Health","Female","2593","1395","3988"
"National","limpopo","Capricorn DM","Private Health","Male","2126","1049","3175"
"National","limpopo","Capricorn DM","Public Health","Female","34008","13908","47916"
"National","limpopo","Capricorn DM","Public Health","Male","29357","10480","39837"
"National","limpopo","Mopani DM","Private Health","Female","969","480","1449"
"National","limpopo","Mopani DM","Private Health","Male","843","400","1243"
"National","limpopo","Mopani DM","Public Health","Female","36211","12397","48608"
"National","limpopo","Mopani DM","Public Health","Male","29749","8865","38614"
"National","limpopo","Sekhukhune DM","Private Health","Female","881","459","1340"
"National","limpopo","Sekhukhune DM","Private Health","Male","879","356","1235"
"National","limpopo","Sekhukhune DM","Public Health","Female","25528","9584","35112"
"National","limpopo","Sekhukhune DM","Public Health","Male","25026","8090","33116"
"National","limpopo","Vhembe DM","Private Health","Female","5882","2493","8375"
"National","limpopo","Vhembe DM","Private Health","Male","4044","1464","5508"
"National","limpopo","Vhembe DM","Public Health","Female","32403","10283","42686"
"National","limpopo","Vhembe DM","Public Health","Male","26951","7341","34292"
"National","limpopo","Waterberg DM","Private Health","Female","1249","514","1763"
"National","limpopo","Waterberg DM","Private Health","Male","1127","437","1564"
"National","limpopo","Waterberg DM","Public Health","Female","16361","6428","22789"
"National","limpopo","Waterberg DM","Public Health","Male","13592","4701","18293"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2028","946","2974"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1722","845","2567"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45780","18452","64232"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34802","11885","46687"
"National","mpumalanga","G Sibande DM","Private Health","Female","700","271","971"
"National","mpumalanga","G Sibande DM","Private Health","Male","592","247","839"
"National","mpumalanga","G Sibande DM","Public Health","Female","15488","5970","21458"
"National","mpumalanga","G Sibande DM","Public Health","Male","11929","4053","15982"
"National","mpumalanga","Nkangala DM","Private Health","Female","1061","440","1501"
"National","mpumalanga","Nkangala DM","Private Health","Male","1013","400","1413"
"National","mpumalanga","Nkangala DM","Public Health","Female","16107","6180","22287"
"National","mpumalanga","Nkangala DM","Public Health","Male","16800","5165","21965"
"National","northern cape","Frances Baard DM","Private Health","Female","1238","620","1858"
"National","northern cape","Frances Baard DM","Private Health","Male","1181","509","1690"
"National","northern cape","Frances Baard DM","Public Health","Female","6366","3035","9401"
"National","northern cape","Frances Baard DM","Public Health","Male","5134","2281","7415"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","317","198","515"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","274","144","418"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3148","1121","4269"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2401","841","3242"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","153","71","224"
"National","northern cape","Namakwa DM","Public Health","Female","1552","571","2123"
"National","northern cape","Namakwa DM","Public Health","Male","1233","434","1667"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3621","1601","5222"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2755","1144","3899"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","317","110","427"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","265","76","341"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3583","1494","5077"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2841","1058","3899"
"National","north west","Bojanala Platinum DM","Private Health","Female","2453","1179","3632"
"National","north west","Bojanala Platinum DM","Private Health","Male","2230","972","3202"
"National","north west","Bojanala Platinum DM","Public Health","Female","29869","12311","42180"
"National","north west","Bojanala Platinum DM","Public Health","Male","24551","8937","33488"
"National","north west","Dr K Kaunda DM","Private Health","Female","1356","662","2018"
"National","north west","Dr K Kaunda DM","Private Health","Male","1154","534","1688"
"National","north west","Dr K Kaunda DM","Public Health","Female","12654","4442","17096"
"National","north west","Dr K Kaunda DM","Public Health","Male","10313","3323","13636"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","908","376","1284"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","815","363","1178"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20557","7124","27681"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17064","5123","22187"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","243","133","376"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","333","119","452"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13231","3778","17009"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11677","3007","14684"
"National","western cape","Cape Town MM","Private Health","Female","16859","9312","26171"
"National","western cape","Cape Town MM","Private Health","Male","15287","8111","23398"
"National","western cape","Cape Town MM","Public Health","Female","29610","10591","40201"
"National","western cape","Cape Town MM","Public Health","Male","25000","9077","34077"
"National","western cape","Cape Winelands DM","Private Health","Female","2931","1578","4509"
"National","western cape","Cape Winelands DM","Private Health","Male","2634","1378","4012"
"National","western cape","Cape Winelands DM","Public Health","Female","6341","2441","8782"
"National","western cape","Cape Winelands DM","Public Health","Male","5451","1948","7399"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","749","343","1092"
"National","western cape","Central Karoo DM","Public Health","Male","572","256","828"
"National","western cape","Garden Route DM","Private Health","Female","1123","624","1747"
"National","western cape","Garden Route DM","Private Health","Male","1014","527","1541"
"National","western cape","Garden Route DM","Public Health","Female","5177","1931","7108"
"National","western cape","Garden Route DM","Public Health","Male","4335","1446","5781"
"National","western cape","Overberg DM","Private Health","Female","546","286","832"
"National","western cape","Overberg DM","Private Health","Male","484","224","708"
"National","western cape","Overberg DM","Public Health","Female","2481","719","3200"
"National","western cape","Overberg DM","Public Health","Male","1910","556","2466"
"National","western cape","West Coast DM","Private Health","Female","865","449","1314"
"National","western cape","West Coast DM","Private Health","Male","837","397","1234"
"National","western cape","West Coast DM","Public Health","Female","3313","1309","4622"
"National","western cape","West Coast DM","Public Health","Male","2802","947","3749"
