"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","Xhariep DM","Public Health","Female","4183","1181","5364"
"National","free state","Xhariep DM","Public Health","Male","3434","807","4241"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10562","6444","17006"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9748","5523","15271"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40231","15162","55393"
"National","gauteng","Ekurhuleni MM","Public Health","Male","31975","11122","43097"
"National","gauteng","Johannesburg MM","Private Health","Female","24823","13431","38254"
"National","gauteng","Johannesburg MM","Private Health","Male","22715","11726","34441"
"National","gauteng","Johannesburg MM","Public Health","Female","45599","16663","62262"
"National","gauteng","Johannesburg MM","Public Health","Male","37054","13084","50138"
"National","gauteng","Sedibeng DM","Private Health","Female","1556","990","2546"
"National","gauteng","Sedibeng DM","Private Health","Male","1381","667","2048"
"National","gauteng","Sedibeng DM","Public Health","Female","13537","5795","19332"
"National","gauteng","Sedibeng DM","Public Health","Male","10703","4487","15190"
"National","gauteng","Tshwane MM","Private Health","Female","11183","6462","17645"
"National","gauteng","Tshwane MM","Private Health","Male","10682","5883","16565"
"National","gauteng","Tshwane MM","Public Health","Female","39468","18508","57976"
"National","gauteng","Tshwane MM","Public Health","Male","30650","13094","43744"
"National","gauteng","West Rand DM","Private Health","Female","2131","1478","3609"
"National","gauteng","West Rand DM","Private Health","Male","1777","1205","2982"
"National","gauteng","West Rand DM","Public Health","Female","17210","8720","25930"
"National","gauteng","West Rand DM","Public Health","Male","14110","6546","20656"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","208","70","278"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","177","53","230"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6425","2792","9217"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4169","1743","5912"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11488","6781","18269"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10732","6024","16756"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14325","5522","19847"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11666","4424","16090"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","344","157","501"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","333","130","463"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12799","7678","20477"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10036","5579","15615"
"National","kwazulu-natal","iLembe DM","Private Health","Female","525","318","843"
"National","kwazulu-natal","iLembe DM","Private Health","Male","469","273","742"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8187","4073","12260"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4839","2181","7020"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","319","127","446"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","300","89","389"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12132","4972","17104"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","7920","3040","10960"
"National","kwazulu-natal","Ugu DM","Private Health","Female","872","540","1412"
"National","kwazulu-natal","Ugu DM","Private Health","Male","697","411","1108"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12149","5065","17214"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7876","2742","10618"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1571","816","2387"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1451","736","2187"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12411","4961","17372"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8696","3086","11782"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","23","6","29"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20122","10206","30328"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12756","5375","18131"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","56","18","74"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","32","13","45"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14591","6263","20854"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9017","3422","12439"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","273","117","390"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","180","74","254"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","14928","6747","21675"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10132","3978","14110"
"National","kwazulu-natal","Zululand DM","Private Health","Female","57","7","64"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23661","12619","36280"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17051","8029","25080"
"National","limpopo","Capricorn DM","Private Health","Female","2526","1357","3883"
"National","limpopo","Capricorn DM","Private Health","Male","2068","1017","3085"
"National","limpopo","Capricorn DM","Public Health","Female","34891","14268","49159"
"National","limpopo","Capricorn DM","Public Health","Male","29955","10845","40800"
"National","limpopo","Mopani DM","Private Health","Female","940","469","1409"
"National","limpopo","Mopani DM","Private Health","Male","831","397","1228"
"National","limpopo","Mopani DM","Public Health","Female","36129","12575","48704"
"National","limpopo","Mopani DM","Public Health","Male","29744","9072","38816"
"National","limpopo","Sekhukhune DM","Private Health","Female","895","471","1366"
"National","limpopo","Sekhukhune DM","Private Health","Male","891","373","1264"
"National","limpopo","Sekhukhune DM","Public Health","Female","25322","9535","34857"
"National","limpopo","Sekhukhune DM","Public Health","Male","24813","8058","32871"
"National","limpopo","Vhembe DM","Private Health","Female","5735","2447","8182"
"National","limpopo","Vhembe DM","Private Health","Male","3965","1438","5403"
"National","limpopo","Vhembe DM","Public Health","Female","32051","10178","42229"
"National","limpopo","Vhembe DM","Public Health","Male","26649","7266","33915"
"National","limpopo","Waterberg DM","Private Health","Female","1214","496","1710"
"National","limpopo","Waterberg DM","Private Health","Male","1109","433","1542"
"National","limpopo","Waterberg DM","Public Health","Female","16440","6486","22926"
"National","limpopo","Waterberg DM","Public Health","Male","13706","4755","18461"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1954","917","2871"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1682","821","2503"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45745","19171","64916"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35056","12502","47558"
"National","mpumalanga","G Sibande DM","Private Health","Female","678","259","937"
"National","mpumalanga","G Sibande DM","Private Health","Male","586","245","831"
"National","mpumalanga","G Sibande DM","Public Health","Female","15198","5979","21177"
"National","mpumalanga","G Sibande DM","Public Health","Male","11715","4071","15786"
"National","mpumalanga","Nkangala DM","Private Health","Female","1028","432","1460"
"National","mpumalanga","Nkangala DM","Private Health","Male","992","393","1385"
"National","mpumalanga","Nkangala DM","Public Health","Female","15782","6093","21875"
"National","mpumalanga","Nkangala DM","Public Health","Male","16329","5062","21391"
"National","northern cape","Frances Baard DM","Private Health","Female","1201","608","1809"
"National","northern cape","Frances Baard DM","Private Health","Male","1156","502","1658"
"National","northern cape","Frances Baard DM","Public Health","Female","6341","3099","9440"
"National","northern cape","Frances Baard DM","Public Health","Male","5117","2305","7422"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","310","192","502"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","267","142","409"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3615","1327","4942"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2822","966","3788"
"National","northern cape","Namakwa DM","Private Health","Female","164","97","261"
"National","northern cape","Namakwa DM","Private Health","Male","150","70","220"
"National","northern cape","Namakwa DM","Public Health","Female","1520","559","2079"
"National","northern cape","Namakwa DM","Public Health","Male","1212","428","1640"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3547","1581","5128"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2722","1130","3852"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","309","106","415"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","257","73","330"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3697","1631","5328"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2911","1143","4054"
"National","north west","Bojanala Platinum DM","Private Health","Female","2392","1146","3538"
"National","north west","Bojanala Platinum DM","Private Health","Male","2169","944","3113"
"National","north west","Bojanala Platinum DM","Public Health","Female","29588","12406","41994"
"National","north west","Bojanala Platinum DM","Public Health","Male","24427","9113","33540"
"National","north west","Dr K Kaunda DM","Private Health","Female","1320","646","1966"
"National","north west","Dr K Kaunda DM","Private Health","Male","1126","522","1648"
"National","north west","Dr K Kaunda DM","Public Health","Female","12422","4365","16787"
"National","north west","Dr K Kaunda DM","Public Health","Male","10142","3285","13427"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","877","364","1241"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","801","360","1161"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20234","7064","27298"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16838","5082","21920"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","238","125","363"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","317","114","431"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13013","3729","16742"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11484","2979","14463"
"National","western cape","Cape Town MM","Private Health","Female","16409","9083","25492"
"National","western cape","Cape Town MM","Private Health","Male","14909","7924","22833"
"National","western cape","Cape Town MM","Public Health","Female","29035","10482","39517"
"National","western cape","Cape Town MM","Public Health","Male","24608","9011","33619"
"National","western cape","Cape Winelands DM","Private Health","Female","2841","1530","4371"
"National","western cape","Cape Winelands DM","Private Health","Male","2568","1343","3911"
"National","western cape","Cape Winelands DM","Public Health","Female","6357","2628","8985"
"National","western cape","Cape Winelands DM","Public Health","Male","5546","2120","7666"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","728","331","1059"
"National","western cape","Central Karoo DM","Public Health","Male","566","256","822"
"National","western cape","Garden Route DM","Private Health","Female","1089","605","1694"
"National","western cape","Garden Route DM","Private Health","Male","984","506","1490"
"National","western cape","Garden Route DM","Public Health","Female","5117","1940","7057"
"National","western cape","Garden Route DM","Public Health","Male","4289","1453","5742"
"National","western cape","Overberg DM","Private Health","Female","535","283","818"
"National","western cape","Overberg DM","Private Health","Male","477","220","697"
"National","western cape","Overberg DM","Public Health","Female","2445","711","3156"
"National","western cape","Overberg DM","Public Health","Male","1866","552","2418"
"National","western cape","West Coast DM","Private Health","Female","840","439","1279"
"National","western cape","West Coast DM","Private Health","Male","805","382","1187"
"National","western cape","West Coast DM","Public Health","Female","3282","1452","4734"
"National","western cape","West Coast DM","Public Health","Male","2780","1050","3830"
