"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6845"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78298"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47561"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68764"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10195"
"Pfizer","eastern cape","Amathole DM","Adults","149413"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31417"
"Pfizer","eastern cape","A Nzo DM","Adults","105739"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18213"
"Pfizer","eastern cape","Buffalo City MM","Adults","215978"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6369"
"Pfizer","eastern cape","C Hani DM","Adults","119279"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5447"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56111"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14718"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","277356"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","30101"
"Pfizer","eastern cape","O Tambo DM","Adults","138577"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11181"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94335"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9219"
"Pfizer","free state","Fezile Dabi DM","Adults","94198"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11428"
"Pfizer","free state","Lejweleputswa DM","Adults","154733"
"Pfizer","free state","Mangaung MM","12-17 Years","28364"
"Pfizer","free state","Mangaung MM","Adults","202696"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","28831"
"Pfizer","free state","T Mofutsanyana DM","Adults","138781"
"Pfizer","free state","Xhariep DM","12-17 Years","1988"
"Pfizer","free state","Xhariep DM","Adults","14363"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38251"
"Pfizer","gauteng","Ekurhuleni MM","Adults","811484"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","54904"
"Pfizer","gauteng","Johannesburg MM","Adults","1498301"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","11939"
"Pfizer","gauteng","Sedibeng DM","Adults","155666"
"Pfizer","gauteng","Tshwane MM","12-17 Years","43947"
"Pfizer","gauteng","Tshwane MM","Adults","734483"
"Pfizer","gauteng","West Rand DM","12-17 Years","17949"
"Pfizer","gauteng","West Rand DM","Adults","235968"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4658"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50248"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22751"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","773297"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13544"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68622"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6845"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99270"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8228"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","93037"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8758"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135238"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9599"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214592"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15592"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59662"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9716"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","43095"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","10916"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","58065"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20659"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84967"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27487"
"Pfizer","limpopo","Capricorn DM","Adults","195253"
"Pfizer","limpopo","Mopani DM","12-17 Years","22513"
"Pfizer","limpopo","Mopani DM","Adults","177692"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18437"
"Pfizer","limpopo","Sekhukhune DM","Adults","144851"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21329"
"Pfizer","limpopo","Vhembe DM","Adults","205465"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12170"
"Pfizer","limpopo","Waterberg DM","Adults","171844"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33411"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","204021"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10554"
"Pfizer","mpumalanga","G Sibande DM","Adults","138653"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","11980"
"Pfizer","mpumalanga","Nkangala DM","Adults","142622"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6514"
"Pfizer","northern cape","Frances Baard DM","Adults","70234"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2627"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35902"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1154"
"Pfizer","northern cape","Namakwa DM","Adults","26272"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2711"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26155"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2953"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38708"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23609"
"Pfizer","north west","Bojanala Platinum DM","Adults","277745"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8818"
"Pfizer","north west","Dr K Kaunda DM","Adults","138648"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12870"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96483"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","6947"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35354"
"Pfizer","western cape","Cape Town MM","12-17 Years","36500"
"Pfizer","western cape","Cape Town MM","Adults","1310590"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7621"
"Pfizer","western cape","Cape Winelands DM","Adults","235898"
"Pfizer","western cape","Central Karoo DM","12-17 Years","656"
"Pfizer","western cape","Central Karoo DM","Adults","14554"
"Pfizer","western cape","Garden Route DM","12-17 Years","4504"
"Pfizer","western cape","Garden Route DM","Adults","149023"
"Pfizer","western cape","Overberg DM","12-17 Years","1766"
"Pfizer","western cape","Overberg DM","Adults","79903"
"Pfizer","western cape","West Coast DM","12-17 Years","3323"
"Pfizer","western cape","West Coast DM","Adults","90392"
