"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189743"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232818"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","72018"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41934"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16383"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28293"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59620"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","298014"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109494"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201301"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110618"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","435573"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121758"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6841"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78251"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47551"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68745"
"Pfizer","eastern cape","Amathole DM","12-17 Years","10185"
"Pfizer","eastern cape","Amathole DM","Adults","149081"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","31037"
"Pfizer","eastern cape","A Nzo DM","Adults","104786"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18265"
"Pfizer","eastern cape","Buffalo City MM","Adults","214693"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6413"
"Pfizer","eastern cape","C Hani DM","Adults","119112"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5477"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56071"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14829"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276694"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29939"
"Pfizer","eastern cape","O Tambo DM","Adults","137646"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11244"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","94002"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9261"
"Pfizer","free state","Fezile Dabi DM","Adults","94065"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11516"
"Pfizer","free state","Lejweleputswa DM","Adults","154440"
"Pfizer","free state","Mangaung MM","12-17 Years","28368"
"Pfizer","free state","Mangaung MM","Adults","202170"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29017"
"Pfizer","free state","T Mofutsanyana DM","Adults","138321"
"Pfizer","free state","Xhariep DM","12-17 Years","2007"
"Pfizer","free state","Xhariep DM","Adults","14325"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38471"
"Pfizer","gauteng","Ekurhuleni MM","Adults","809692"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55249"
"Pfizer","gauteng","Johannesburg MM","Adults","1495786"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12047"
"Pfizer","gauteng","Sedibeng DM","Adults","155457"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44205"
"Pfizer","gauteng","Tshwane MM","Adults","732683"
"Pfizer","gauteng","West Rand DM","12-17 Years","18068"
"Pfizer","gauteng","West Rand DM","Adults","235409"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4679"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50156"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22928"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","771906"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13628"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68477"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6920"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99087"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8293"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92921"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8849"
"Pfizer","kwazulu-natal","Ugu DM","Adults","135000"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9656"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214184"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15683"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59399"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9745"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42945"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11025"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57917"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20850"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84743"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27490"
"Pfizer","limpopo","Capricorn DM","Adults","194667"
"Pfizer","limpopo","Mopani DM","12-17 Years","22555"
"Pfizer","limpopo","Mopani DM","Adults","177249"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18450"
"Pfizer","limpopo","Sekhukhune DM","Adults","144273"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21473"
"Pfizer","limpopo","Vhembe DM","Adults","204990"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12226"
"Pfizer","limpopo","Waterberg DM","Adults","171477"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33304"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","202948"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10598"
"Pfizer","mpumalanga","G Sibande DM","Adults","138452"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12108"
"Pfizer","mpumalanga","Nkangala DM","Adults","142434"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6521"
"Pfizer","northern cape","Frances Baard DM","Adults","69954"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2478"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35806"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1169"
"Pfizer","northern cape","Namakwa DM","Adults","26257"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2732"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26123"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2872"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38546"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23520"
"Pfizer","north west","Bojanala Platinum DM","Adults","276776"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8900"
"Pfizer","north west","Dr K Kaunda DM","Adults","138425"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12950"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96139"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7007"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35288"
"Pfizer","western cape","Cape Town MM","12-17 Years","36885"
"Pfizer","western cape","Cape Town MM","Adults","1308807"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7512"
"Pfizer","western cape","Cape Winelands DM","Adults","235684"
"Pfizer","western cape","Central Karoo DM","12-17 Years","660"
"Pfizer","western cape","Central Karoo DM","Adults","14515"
"Pfizer","western cape","Garden Route DM","12-17 Years","4529"
"Pfizer","western cape","Garden Route DM","Adults","148856"
"Pfizer","western cape","Overberg DM","12-17 Years","1777"
"Pfizer","western cape","Overberg DM","Adults","79857"
"Pfizer","western cape","West Coast DM","12-17 Years","3311"
"Pfizer","western cape","West Coast DM","Adults","90302"
