"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","north west","Dr K Kaunda DM","Public Health","Male","10265","3318","13583"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","901","371","1272"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","810","362","1172"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20473","7124","27597"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17024","5115","22139"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","242","130","372"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","329","116","445"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13166","3771","16937"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11631","3004","14635"
"National","western cape","Cape Town MM","Private Health","Female","16707","9236","25943"
"National","western cape","Cape Town MM","Private Health","Male","15172","8048","23220"
"National","western cape","Cape Town MM","Public Health","Female","29469","10613","40082"
"National","western cape","Cape Town MM","Public Health","Male","24892","9106","33998"
"National","western cape","Cape Winelands DM","Private Health","Female","2903","1565","4468"
"National","western cape","Cape Winelands DM","Private Health","Male","2615","1364","3979"
"National","western cape","Cape Winelands DM","Public Health","Female","6443","2554","8997"
"National","western cape","Cape Winelands DM","Public Health","Male","5577","2046","7623"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","743","341","1084"
"National","western cape","Central Karoo DM","Public Health","Male","567","252","819"
"National","western cape","Garden Route DM","Private Health","Female","1113","616","1729"
"National","western cape","Garden Route DM","Private Health","Male","1007","517","1524"
"National","western cape","Garden Route DM","Public Health","Female","5187","1951","7138"
"National","western cape","Garden Route DM","Public Health","Male","4336","1455","5791"
"National","western cape","Overberg DM","Private Health","Female","543","284","827"
"National","western cape","Overberg DM","Private Health","Male","482","223","705"
"National","western cape","Overberg DM","Public Health","Female","2475","721","3196"
"National","western cape","Overberg DM","Public Health","Male","1898","551","2449"
"National","western cape","West Coast DM","Private Health","Female","853","442","1295"
"National","western cape","West Coast DM","Private Health","Male","826","390","1216"
"National","western cape","West Coast DM","Public Health","Female","3327","1445","4772"
"National","western cape","West Coast DM","Public Health","Male","2815","1043","3858"
