"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","34","14","48"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14980","6357","21337"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9249","3460","12709"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","286","123","409"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","185","77","262"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15423","6936","22359"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10394","4057","14451"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","48","4","52"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24335","12959","37294"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17487","8171","25658"
"National","limpopo","Capricorn DM","Private Health","Female","2620","1407","4027"
"National","limpopo","Capricorn DM","Private Health","Male","2147","1060","3207"
"National","limpopo","Capricorn DM","Public Health","Female","33928","13625","47553"
"National","limpopo","Capricorn DM","Public Health","Male","29318","10282","39600"
"National","limpopo","Mopani DM","Private Health","Female","981","484","1465"
"National","limpopo","Mopani DM","Private Health","Male","850","403","1253"
"National","limpopo","Mopani DM","Public Health","Female","36051","12019","48070"
"National","limpopo","Mopani DM","Public Health","Male","29631","8563","38194"
"National","limpopo","Sekhukhune DM","Private Health","Female","844","410","1254"
"National","limpopo","Sekhukhune DM","Private Health","Male","836","319","1155"
"National","limpopo","Sekhukhune DM","Public Health","Female","25327","9527","34854"
"National","limpopo","Sekhukhune DM","Public Health","Male","25008","8084","33092"
"National","limpopo","Vhembe DM","Private Health","Female","5950","2516","8466"
"National","limpopo","Vhembe DM","Private Health","Male","4079","1477","5556"
"National","limpopo","Vhembe DM","Public Health","Female","32485","10321","42806"
"National","limpopo","Vhembe DM","Public Health","Male","27021","7367","34388"
"National","limpopo","Waterberg DM","Private Health","Female","1261","514","1775"
"National","limpopo","Waterberg DM","Private Health","Male","1140","441","1581"
"National","limpopo","Waterberg DM","Public Health","Female","16333","6351","22684"
"National","limpopo","Waterberg DM","Public Health","Male","13516","4616","18132"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2049","955","3004"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1739","846","2585"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45461","17769","63230"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34511","11331","45842"
"National","mpumalanga","G Sibande DM","Private Health","Female","706","275","981"
"National","mpumalanga","G Sibande DM","Private Health","Male","599","251","850"
"National","mpumalanga","G Sibande DM","Public Health","Female","15506","5877","21383"
"National","mpumalanga","G Sibande DM","Public Health","Male","11924","3997","15921"
"National","mpumalanga","Nkangala DM","Private Health","Female","1072","445","1517"
"National","mpumalanga","Nkangala DM","Private Health","Male","1020","401","1421"
"National","mpumalanga","Nkangala DM","Public Health","Female","16262","6231","22493"
"National","mpumalanga","Nkangala DM","Public Health","Male","17028","5213","22241"
"National","northern cape","Frances Baard DM","Private Health","Female","1254","626","1880"
"National","northern cape","Frances Baard DM","Private Health","Male","1194","512","1706"
"National","northern cape","Frances Baard DM","Public Health","Female","6304","2782","9086"
"National","northern cape","Frances Baard DM","Public Health","Male","5056","2080","7136"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","319","200","519"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","276","144","420"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3100","1120","4220"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2386","837","3223"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","156","72","228"
"National","northern cape","Namakwa DM","Public Health","Female","1561","574","2135"
"National","northern cape","Namakwa DM","Public Health","Male","1250","440","1690"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3651","1616","5267"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2778","1150","3928"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","322","110","432"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","266","78","344"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3556","1497","5053"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2826","1061","3887"
"National","north west","Bojanala Platinum DM","Private Health","Female","2482","1190","3672"
"National","north west","Bojanala Platinum DM","Private Health","Male","2260","988","3248"
"National","north west","Bojanala Platinum DM","Public Health","Female","29983","12327","42310"
"National","north west","Bojanala Platinum DM","Public Health","Male","24592","8942","33534"
"National","north west","Dr K Kaunda DM","Private Health","Female","1379","670","2049"
"National","north west","Dr K Kaunda DM","Private Health","Male","1160","537","1697"
"National","north west","Dr K Kaunda DM","Public Health","Female","12754","4476","17230"
"National","north west","Dr K Kaunda DM","Public Health","Male","10364","3337","13701"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","916","379","1295"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","822","367","1189"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20670","7108","27778"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17148","5096","22244"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","246","135","381"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","339","120","459"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13334","3803","17137"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11743","3015","14758"
"National","western cape","Cape Town MM","Private Health","Female","17025","9413","26438"
"National","western cape","Cape Town MM","Private Health","Male","15443","8185","23628"
"National","western cape","Cape Town MM","Public Health","Female","29896","10485","40381"
"National","western cape","Cape Town MM","Public Health","Male","25205","9020","34225"
"National","western cape","Cape Winelands DM","Private Health","Female","2963","1597","4560"
"National","western cape","Cape Winelands DM","Private Health","Male","2676","1401","4077"
"National","western cape","Cape Winelands DM","Public Health","Female","6289","2365","8654"
"National","western cape","Cape Winelands DM","Public Health","Male","5379","1860","7239"
"National","western cape","Central Karoo DM","Private Health","Female","72","42","114"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","756","344","1100"
"National","western cape","Central Karoo DM","Public Health","Male","578","257","835"
"National","western cape","Garden Route DM","Private Health","Female","1133","629","1762"
"National","western cape","Garden Route DM","Private Health","Male","1033","536","1569"
"National","western cape","Garden Route DM","Public Health","Female","5201","1832","7033"
"National","western cape","Garden Route DM","Public Health","Male","4347","1375","5722"
"National","western cape","Overberg DM","Private Health","Female","551","289","840"
"National","western cape","Overberg DM","Private Health","Male","492","232","724"
"National","western cape","Overberg DM","Public Health","Female","2498","709","3207"
"National","western cape","Overberg DM","Public Health","Male","1928","545","2473"
"National","western cape","West Coast DM","Private Health","Female","878","454","1332"
"National","western cape","West Coast DM","Private Health","Male","849","403","1252"
"National","western cape","West Coast DM","Public Health","Female","3324","1230","4554"
"National","western cape","West Coast DM","Public Health","Male","2812","919","3731"
