"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9610"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213800"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15746"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59070"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9794"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42807"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11110"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57738"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20983"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84573"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26927"
"Pfizer","limpopo","Capricorn DM","Adults","194118"
"Pfizer","limpopo","Mopani DM","12-17 Years","22276"
"Pfizer","limpopo","Mopani DM","Adults","176854"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18504"
"Pfizer","limpopo","Sekhukhune DM","Adults","143578"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21566"
"Pfizer","limpopo","Vhembe DM","Adults","204501"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12143"
"Pfizer","limpopo","Waterberg DM","Adults","171043"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","32509"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","201699"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10547"
"Pfizer","mpumalanga","G Sibande DM","Adults","138229"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12168"
"Pfizer","mpumalanga","Nkangala DM","Adults","142288"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6533"
"Pfizer","northern cape","Frances Baard DM","Adults","69732"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2302"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35686"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1173"
"Pfizer","northern cape","Namakwa DM","Adults","26247"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2742"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26104"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2775"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38363"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23411"
"Pfizer","north west","Bojanala Platinum DM","Adults","275846"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8956"
"Pfizer","north west","Dr K Kaunda DM","Adults","138263"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12968"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95823"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7032"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35243"
"Pfizer","western cape","Cape Town MM","12-17 Years","37103"
"Pfizer","western cape","Cape Town MM","Adults","1307481"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7389"
"Pfizer","western cape","Cape Winelands DM","Adults","235391"
"Pfizer","western cape","Central Karoo DM","12-17 Years","667"
"Pfizer","western cape","Central Karoo DM","Adults","14488"
"Pfizer","western cape","Garden Route DM","12-17 Years","4544"
"Pfizer","western cape","Garden Route DM","Adults","148696"
"Pfizer","western cape","Overberg DM","12-17 Years","1780"
"Pfizer","western cape","Overberg DM","Adults","79805"
"Pfizer","western cape","West Coast DM","12-17 Years","3251"
"Pfizer","western cape","West Coast DM","Adults","90145"
