"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","275717"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29418"
"Pfizer","eastern cape","O Tambo DM","Adults","136054"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11215"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93219"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9155"
"Pfizer","free state","Fezile Dabi DM","Adults","93676"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11590"
"Pfizer","free state","Lejweleputswa DM","Adults","153581"
"Pfizer","free state","Mangaung MM","12-17 Years","28150"
"Pfizer","free state","Mangaung MM","Adults","201076"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29235"
"Pfizer","free state","T Mofutsanyana DM","Adults","137083"
"Pfizer","free state","Xhariep DM","12-17 Years","1994"
"Pfizer","free state","Xhariep DM","Adults","14167"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38901"
"Pfizer","gauteng","Ekurhuleni MM","Adults","805501"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","56117"
"Pfizer","gauteng","Johannesburg MM","Adults","1490254"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12260"
"Pfizer","gauteng","Sedibeng DM","Adults","154815"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44494"
"Pfizer","gauteng","Tshwane MM","Adults","729192"
"Pfizer","gauteng","West Rand DM","12-17 Years","18136"
"Pfizer","gauteng","West Rand DM","Adults","233910"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4722"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49842"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23249"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","768491"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13715"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68040"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6999"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98522"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8440"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92611"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8878"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134237"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9637"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","212910"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15689"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58403"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9891"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42559"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11229"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57478"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21207"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84310"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26398"
"Pfizer","limpopo","Capricorn DM","Adults","193225"
"Pfizer","limpopo","Mopani DM","12-17 Years","21427"
"Pfizer","limpopo","Mopani DM","Adults","176021"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18376"
"Pfizer","limpopo","Sekhukhune DM","Adults","142574"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21750"
"Pfizer","limpopo","Vhembe DM","Adults","203606"
"Pfizer","limpopo","Waterberg DM","12-17 Years","11934"
"Pfizer","limpopo","Waterberg DM","Adults","170300"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","30837"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","199590"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10420"
"Pfizer","mpumalanga","G Sibande DM","Adults","137818"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12264"
"Pfizer","mpumalanga","Nkangala DM","Adults","141964"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6008"
"Pfizer","northern cape","Frances Baard DM","Adults","69425"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2306"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35512"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1186"
"Pfizer","northern cape","Namakwa DM","Adults","26225"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2773"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26062"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2751"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38146"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23486"
"Pfizer","north west","Bojanala Platinum DM","Adults","274634"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","9030"
"Pfizer","north west","Dr K Kaunda DM","Adults","137944"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12967"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95297"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7094"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35167"
"Pfizer","western cape","Cape Town MM","12-17 Years","37237"
"Pfizer","western cape","Cape Town MM","Adults","1305257"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7252"
"Pfizer","western cape","Cape Winelands DM","Adults","234829"
"Pfizer","western cape","Central Karoo DM","12-17 Years","667"
"Pfizer","western cape","Central Karoo DM","Adults","14426"
"Pfizer","western cape","Garden Route DM","12-17 Years","4380"
"Pfizer","western cape","Garden Route DM","Adults","148393"
"Pfizer","western cape","Overberg DM","12-17 Years","1788"
"Pfizer","western cape","Overberg DM","Adults","79699"
"Pfizer","western cape","West Coast DM","12-17 Years","3013"
"Pfizer","western cape","West Coast DM","Adults","89957"
