"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","342","135","477"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12944","7746","20690"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10130","5614","15744"
"National","kwazulu-natal","iLembe DM","Private Health","Female","541","329","870"
"National","kwazulu-natal","iLembe DM","Private Health","Male","479","276","755"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8298","4125","12423"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4898","2207","7105"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","328","131","459"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","304","93","397"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12327","5033","17360"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8008","3073","11081"
"National","kwazulu-natal","Ugu DM","Private Health","Female","895","553","1448"
"National","kwazulu-natal","Ugu DM","Private Health","Male","712","424","1136"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12337","5144","17481"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7971","2771","10742"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1602","834","2436"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1487","759","2246"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12540","4951","17491"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8728","3066","11794"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","24","6","30"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20417","10308","30725"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12934","5420","18354"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","57","18","75"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14818","6312","21130"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9133","3435","12568"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","280","120","400"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","181","75","256"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15199","6856","22055"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10268","4024","14292"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24039","12816","36855"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17288","8108","25396"
"National","limpopo","Capricorn DM","Private Health","Female","2583","1388","3971"
"National","limpopo","Capricorn DM","Private Health","Male","2115","1042","3157"
"National","limpopo","Capricorn DM","Public Health","Female","34328","14105","48433"
"National","limpopo","Capricorn DM","Public Health","Male","29551","10667","40218"
"National","limpopo","Mopani DM","Private Health","Female","958","472","1430"
"National","limpopo","Mopani DM","Private Health","Male","838","396","1234"
"National","limpopo","Mopani DM","Public Health","Female","36355","12576","48931"
"National","limpopo","Mopani DM","Public Health","Male","29911","9031","38942"
"National","limpopo","Sekhukhune DM","Private Health","Female","883","463","1346"
"National","limpopo","Sekhukhune DM","Private Health","Male","890","360","1250"
"National","limpopo","Sekhukhune DM","Public Health","Female","25479","9576","35055"
"National","limpopo","Sekhukhune DM","Public Health","Male","24961","8074","33035"
"National","limpopo","Vhembe DM","Private Health","Female","5855","2478","8333"
"National","limpopo","Vhembe DM","Private Health","Male","4024","1457","5481"
"National","limpopo","Vhembe DM","Public Health","Female","32341","10260","42601"
"National","limpopo","Vhembe DM","Public Health","Male","26920","7334","34254"
"National","limpopo","Waterberg DM","Private Health","Female","1237","510","1747"
"National","limpopo","Waterberg DM","Private Health","Male","1121","434","1555"
"National","limpopo","Waterberg DM","Public Health","Female","16554","6502","23056"
"National","limpopo","Waterberg DM","Public Health","Male","13779","4757","18536"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2013","939","2952"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1716","840","2556"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45969","18915","64884"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35023","12266","47289"
"National","mpumalanga","G Sibande DM","Private Health","Female","697","269","966"
"National","mpumalanga","G Sibande DM","Private Health","Male","591","247","838"
"National","mpumalanga","G Sibande DM","Public Health","Female","15436","5983","21419"
"National","mpumalanga","G Sibande DM","Public Health","Male","11887","4049","15936"
"National","mpumalanga","Nkangala DM","Private Health","Female","1051","440","1491"
"National","mpumalanga","Nkangala DM","Private Health","Male","1007","396","1403"
"National","mpumalanga","Nkangala DM","Public Health","Female","16047","6166","22213"
"National","mpumalanga","Nkangala DM","Public Health","Male","16714","5150","21864"
"National","northern cape","Frances Baard DM","Private Health","Female","1229","619","1848"
"National","northern cape","Frances Baard DM","Private Health","Male","1171","503","1674"
"National","northern cape","Frances Baard DM","Public Health","Female","6376","3105","9481"
"National","northern cape","Frances Baard DM","Public Health","Male","5159","2316","7475"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","315","196","511"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","272","143","415"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3200","1130","4330"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2446","854","3300"
"National","northern cape","Namakwa DM","Private Health","Female","167","98","265"
"National","northern cape","Namakwa DM","Private Health","Male","152","71","223"
"National","northern cape","Namakwa DM","Public Health","Female","1548","570","2118"
"National","northern cape","Namakwa DM","Public Health","Male","1228","433","1661"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3601","1594","5195"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2751","1143","3894"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","315","109","424"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","263","76","339"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3645","1524","5169"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2887","1071","3958"
"National","north west","Bojanala Platinum DM","Private Health","Female","2438","1170","3608"
"National","north west","Bojanala Platinum DM","Private Health","Male","2216","964","3180"
"National","north west","Bojanala Platinum DM","Public Health","Female","29854","12300","42154"
"National","north west","Bojanala Platinum DM","Public Health","Male","24565","8973","33538"
"National","north west","Dr K Kaunda DM","Private Health","Female","1348","659","2007"
"National","north west","Dr K Kaunda DM","Private Health","Male","1146","532","1678"
"National","north west","Dr K Kaunda DM","Public Health","Female","12608","4431","17039"
"National","north west","Dr K Kaunda DM","Public Health","Male","10277","3320","13597"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","906","375","1281"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","810","362","1172"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20479","7129","27608"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17014","5118","22132"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","242","130","372"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","330","117","447"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13190","3781","16971"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11655","3008","14663"
"National","western cape","Cape Town MM","Private Health","Female","16751","9253","26004"
"National","western cape","Cape Town MM","Private Health","Male","15211","8063","23274"
"National","western cape","Cape Town MM","Public Health","Female","29538","10613","40151"
"National","western cape","Cape Town MM","Public Health","Male","24939","9111","34050"
"National","western cape","Cape Winelands DM","Private Health","Female","2916","1572","4488"
"National","western cape","Cape Winelands DM","Private Health","Male","2619","1367","3986"
"National","western cape","Cape Winelands DM","Public Health","Female","6448","2537","8985"
"National","western cape","Cape Winelands DM","Public Health","Male","5573","2030","7603"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","743","341","1084"
"National","western cape","Central Karoo DM","Public Health","Male","568","253","821"
"National","western cape","Garden Route DM","Private Health","Female","1116","620","1736"
"National","western cape","Garden Route DM","Private Health","Male","1008","519","1527"
"National","western cape","Garden Route DM","Public Health","Female","5186","1946","7132"
"National","western cape","Garden Route DM","Public Health","Male","4335","1454","5789"
"National","western cape","Overberg DM","Private Health","Female","544","284","828"
"National","western cape","Overberg DM","Private Health","Male","483","224","707"
"National","western cape","Overberg DM","Public Health","Female","2477","721","3198"
"National","western cape","Overberg DM","Public Health","Male","1905","555","2460"
"National","western cape","West Coast DM","Private Health","Female","856","444","1300"
"National","western cape","West Coast DM","Private Health","Male","829","392","1221"
"National","western cape","West Coast DM","Public Health","Female","3327","1447","4774"
"National","western cape","West Coast DM","Public Health","Male","2822","1046","3868"
