"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50107"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22977"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","771052"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13659"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68395"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6937"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99005"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8330"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92848"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8892"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134853"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9610"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213968"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15739"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59199"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9778"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42859"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11075"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57816"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20935"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84636"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27202"
"Pfizer","limpopo","Capricorn DM","Adults","194321"
"Pfizer","limpopo","Mopani DM","12-17 Years","22475"
"Pfizer","limpopo","Mopani DM","Adults","177003"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18473"
"Pfizer","limpopo","Sekhukhune DM","Adults","143826"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21529"
"Pfizer","limpopo","Vhembe DM","Adults","204665"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12203"
"Pfizer","limpopo","Waterberg DM","Adults","171210"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","32960"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","202137"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10548"
"Pfizer","mpumalanga","G Sibande DM","Adults","138323"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12152"
"Pfizer","mpumalanga","Nkangala DM","Adults","142334"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6543"
"Pfizer","northern cape","Frances Baard DM","Adults","69790"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2323"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35726"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1172"
"Pfizer","northern cape","Namakwa DM","Adults","26250"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2737"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26113"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2780"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38442"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23407"
"Pfizer","north west","Bojanala Platinum DM","Adults","276150"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8942"
"Pfizer","north west","Dr K Kaunda DM","Adults","138299"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12984"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95939"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7036"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35258"
"Pfizer","western cape","Cape Town MM","12-17 Years","37040"
"Pfizer","western cape","Cape Town MM","Adults","1307950"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7506"
"Pfizer","western cape","Cape Winelands DM","Adults","235526"
"Pfizer","western cape","Central Karoo DM","12-17 Years","663"
"Pfizer","western cape","Central Karoo DM","Adults","14503"
"Pfizer","western cape","Garden Route DM","12-17 Years","4539"
"Pfizer","western cape","Garden Route DM","Adults","148755"
"Pfizer","western cape","Overberg DM","12-17 Years","1784"
"Pfizer","western cape","Overberg DM","Adults","79821"
"Pfizer","western cape","West Coast DM","12-17 Years","3329"
"Pfizer","western cape","West Coast DM","Adults","90217"
