"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1512","768","2280"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12518","4945","17463"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8676","3036","11712"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20552","10262","30814"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13039","5404","18443"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","34","14","48"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14945","6349","21294"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9225","3455","12680"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","284","122","406"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","185","77","262"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15368","6919","22287"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10367","4052","14419"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","47","4","51"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24272","12931","37203"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17440","8159","25599"
"National","limpopo","Capricorn DM","Private Health","Female","2611","1404","4015"
"National","limpopo","Capricorn DM","Private Health","Male","2137","1057","3194"
"National","limpopo","Capricorn DM","Public Health","Female","33936","13723","47659"
"National","limpopo","Capricorn DM","Public Health","Male","29304","10335","39639"
"National","limpopo","Mopani DM","Private Health","Female","974","481","1455"
"National","limpopo","Mopani DM","Private Health","Male","850","403","1253"
"National","limpopo","Mopani DM","Public Health","Female","36016","12051","48067"
"National","limpopo","Mopani DM","Public Health","Male","29600","8578","38178"
"National","limpopo","Sekhukhune DM","Private Health","Female","873","452","1325"
"National","limpopo","Sekhukhune DM","Private Health","Male","864","345","1209"
"National","limpopo","Sekhukhune DM","Public Health","Female","25332","9525","34857"
"National","limpopo","Sekhukhune DM","Public Health","Male","24986","8077","33063"
"National","limpopo","Vhembe DM","Private Health","Female","5934","2514","8448"
"National","limpopo","Vhembe DM","Private Health","Male","4066","1474","5540"
"National","limpopo","Vhembe DM","Public Health","Female","32439","10315","42754"
"National","limpopo","Vhembe DM","Public Health","Male","26991","7360","34351"
"National","limpopo","Waterberg DM","Private Health","Female","1258","515","1773"
"National","limpopo","Waterberg DM","Private Health","Male","1137","439","1576"
"National","limpopo","Waterberg DM","Public Health","Female","16346","6358","22704"
"National","limpopo","Waterberg DM","Public Health","Male","13559","4621","18180"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2037","950","2987"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1734","844","2578"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45422","17820","63242"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34499","11385","45884"
"National","mpumalanga","G Sibande DM","Private Health","Female","706","275","981"
"National","mpumalanga","G Sibande DM","Private Health","Male","597","250","847"
"National","mpumalanga","G Sibande DM","Public Health","Female","15478","5906","21384"
"National","mpumalanga","G Sibande DM","Public Health","Male","11903","4017","15920"
"National","mpumalanga","Nkangala DM","Private Health","Female","1067","443","1510"
"National","mpumalanga","Nkangala DM","Private Health","Male","1017","401","1418"
"National","mpumalanga","Nkangala DM","Public Health","Female","16208","6207","22415"
"National","mpumalanga","Nkangala DM","Public Health","Male","16961","5202","22163"
"National","northern cape","Frances Baard DM","Private Health","Female","1247","623","1870"
"National","northern cape","Frances Baard DM","Private Health","Male","1185","509","1694"
"National","northern cape","Frances Baard DM","Public Health","Female","6315","2826","9141"
"National","northern cape","Frances Baard DM","Public Health","Male","5060","2119","7179"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","319","200","519"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","275","144","419"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3100","1124","4224"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2389","841","3230"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","154","71","225"
"National","northern cape","Namakwa DM","Public Health","Female","1556","572","2128"
"National","northern cape","Namakwa DM","Public Health","Male","1243","438","1681"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3637","1612","5249"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2772","1148","3920"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","321","109","430"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","266","78","344"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3550","1495","5045"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2825","1061","3886"
"National","north west","Bojanala Platinum DM","Private Health","Female","2473","1187","3660"
"National","north west","Bojanala Platinum DM","Private Health","Male","2253","987","3240"
"National","north west","Bojanala Platinum DM","Public Health","Female","29946","12327","42273"
"National","north west","Bojanala Platinum DM","Public Health","Male","24567","8939","33506"
"National","north west","Dr K Kaunda DM","Private Health","Female","1372","667","2039"
"National","north west","Dr K Kaunda DM","Private Health","Male","1158","536","1694"
"National","north west","Dr K Kaunda DM","Public Health","Female","12716","4465","17181"
"National","north west","Dr K Kaunda DM","Public Health","Male","10347","3331","13678"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","915","379","1294"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","818","366","1184"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20627","7096","27723"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17131","5090","22221"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","245","135","380"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","336","119","455"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13303","3796","17099"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11726","3012","14738"
"National","western cape","Cape Town MM","Private Health","Female","16972","9380","26352"
"National","western cape","Cape Town MM","Private Health","Male","15401","8165","23566"
"National","western cape","Cape Town MM","Public Health","Female","29799","10461","40260"
"National","western cape","Cape Town MM","Public Health","Male","25138","9005","34143"
"National","western cape","Cape Winelands DM","Private Health","Female","2950","1592","4542"
"National","western cape","Cape Winelands DM","Private Health","Male","2664","1393","4057"
"National","western cape","Cape Winelands DM","Public Health","Female","6309","2364","8673"
"National","western cape","Cape Winelands DM","Public Health","Male","5414","1867","7281"
"National","western cape","Central Karoo DM","Private Health","Female","72","42","114"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","755","345","1100"
"National","western cape","Central Karoo DM","Public Health","Male","577","259","836"
"National","western cape","Garden Route DM","Private Health","Female","1128","627","1755"
"National","western cape","Garden Route DM","Private Health","Male","1029","534","1563"
"National","western cape","Garden Route DM","Public Health","Female","5192","1838","7030"
"National","western cape","Garden Route DM","Public Health","Male","4338","1380","5718"
"National","western cape","Overberg DM","Private Health","Female","549","288","837"
"National","western cape","Overberg DM","Private Health","Male","489","229","718"
"National","western cape","Overberg DM","Public Health","Female","2495","724","3219"
"National","western cape","Overberg DM","Public Health","Male","1921","556","2477"
"National","western cape","West Coast DM","Private Health","Female","876","454","1330"
"National","western cape","West Coast DM","Private Health","Male","847","400","1247"
"National","western cape","West Coast DM","Public Health","Female","3318","1244","4562"
"National","western cape","West Coast DM","Public Health","Male","2807","922","3729"
