"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","mpumalanga","G Sibande DM","Adults","138000"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12253"
"Pfizer","mpumalanga","Nkangala DM","Adults","142104"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6077"
"Pfizer","northern cape","Frances Baard DM","Adults","69551"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2309"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35577"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1179"
"Pfizer","northern cape","Namakwa DM","Adults","26237"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2760"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26079"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2743"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38195"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23440"
"Pfizer","north west","Bojanala Platinum DM","Adults","275029"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8999"
"Pfizer","north west","Dr K Kaunda DM","Adults","138104"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12931"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95509"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7062"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35203"
"Pfizer","western cape","Cape Town MM","12-17 Years","37011"
"Pfizer","western cape","Cape Town MM","Adults","1306241"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7216"
"Pfizer","western cape","Cape Winelands DM","Adults","235047"
"Pfizer","western cape","Central Karoo DM","12-17 Years","673"
"Pfizer","western cape","Central Karoo DM","Adults","14449"
"Pfizer","western cape","Garden Route DM","12-17 Years","4379"
"Pfizer","western cape","Garden Route DM","Adults","148534"
"Pfizer","western cape","Overberg DM","12-17 Years","1797"
"Pfizer","western cape","Overberg DM","Adults","79747"
"Pfizer","western cape","West Coast DM","12-17 Years","3020"
"Pfizer","western cape","West Coast DM","Adults","90044"
