"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35314"
"Pfizer","western cape","Cape Town MM","12-17 Years","36762"
"Pfizer","western cape","Cape Town MM","Adults","1309621"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7668"
"Pfizer","western cape","Cape Winelands DM","Adults","235788"
"Pfizer","western cape","Central Karoo DM","12-17 Years","659"
"Pfizer","western cape","Central Karoo DM","Adults","14536"
"Pfizer","western cape","Garden Route DM","12-17 Years","4522"
"Pfizer","western cape","Garden Route DM","Adults","148930"
"Pfizer","western cape","Overberg DM","12-17 Years","1773"
"Pfizer","western cape","Overberg DM","Adults","79873"
"Pfizer","western cape","West Coast DM","12-17 Years","3322"
"Pfizer","western cape","West Coast DM","Adults","90361"
