"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","T Mofutsanyana DM","Public Health","Female","26588","15353","41941"
"National","free state","T Mofutsanyana DM","Public Health","Male","22878","11609","34487"
"National","free state","Xhariep DM","Public Health","Female","4216","1188","5404"
"National","free state","Xhariep DM","Public Health","Male","3460","814","4274"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10645","6492","17137"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9811","5552","15363"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40445","15215","55660"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32081","11155","43236"
"National","gauteng","Johannesburg MM","Private Health","Female","25038","13530","38568"
"National","gauteng","Johannesburg MM","Private Health","Male","22869","11799","34668"
"National","gauteng","Johannesburg MM","Public Health","Female","45883","16722","62605"
"National","gauteng","Johannesburg MM","Public Health","Male","37220","13112","50332"
"National","gauteng","Sedibeng DM","Private Health","Female","1566","995","2561"
"National","gauteng","Sedibeng DM","Private Health","Male","1396","674","2070"
"National","gauteng","Sedibeng DM","Public Health","Female","13606","5833","19439"
"National","gauteng","Sedibeng DM","Public Health","Male","10760","4506","15266"
"National","gauteng","Tshwane MM","Private Health","Female","11276","6502","17778"
"National","gauteng","Tshwane MM","Private Health","Male","10751","5910","16661"
"National","gauteng","Tshwane MM","Public Health","Female","39718","18616","58334"
"National","gauteng","Tshwane MM","Public Health","Male","30801","13122","43923"
"National","gauteng","West Rand DM","Private Health","Female","2146","1485","3631"
"National","gauteng","West Rand DM","Private Health","Male","1786","1209","2995"
"National","gauteng","West Rand DM","Public Health","Female","17307","8769","26076"
"National","gauteng","West Rand DM","Public Health","Male","14175","6555","20730"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","210","71","281"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","179","55","234"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6466","2804","9270"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4185","1745","5930"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11593","6828","18421"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10823","6066","16889"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14369","5542","19911"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11733","4449","16182"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","346","158","504"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","338","132","470"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12871","7714","20585"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10081","5598","15679"
"National","kwazulu-natal","iLembe DM","Private Health","Female","531","325","856"
"National","kwazulu-natal","iLembe DM","Private Health","Male","475","275","750"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8237","4099","12336"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4862","2192","7054"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","325","130","455"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","302","91","393"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12222","4996","17218"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","7959","3053","11012"
"National","kwazulu-natal","Ugu DM","Private Health","Female","882","548","1430"
"National","kwazulu-natal","Ugu DM","Private Health","Male","703","413","1116"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12244","5100","17344"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7914","2754","10668"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1584","822","2406"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1469","748","2217"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12509","4991","17500"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8740","3086","11826"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","23","6","29"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20245","10254","30499"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12837","5399","18236"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","57","18","75"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14691","6300","20991"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9069","3437","12506"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","273","117","390"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","181","75","256"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15054","6800","21854"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10189","3998","14187"
"National","kwazulu-natal","Zululand DM","Private Health","Female","58","7","65"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23820","12703","36523"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17158","8062","25220"
"National","limpopo","Capricorn DM","Private Health","Female","2552","1373","3925"
"National","limpopo","Capricorn DM","Private Health","Male","2091","1031","3122"
"National","limpopo","Capricorn DM","Public Health","Female","35029","14325","49354"
"National","limpopo","Capricorn DM","Public Health","Male","30059","10875","40934"
"National","limpopo","Mopani DM","Private Health","Female","948","471","1419"
"National","limpopo","Mopani DM","Private Health","Male","833","397","1230"
"National","limpopo","Mopani DM","Public Health","Female","36293","12595","48888"
"National","limpopo","Mopani DM","Public Health","Male","29871","9085","38956"
"National","limpopo","Sekhukhune DM","Private Health","Female","886","467","1353"
"National","limpopo","Sekhukhune DM","Private Health","Male","892","366","1258"
"National","limpopo","Sekhukhune DM","Public Health","Female","25418","9555","34973"
"National","limpopo","Sekhukhune DM","Public Health","Male","24924","8068","32992"
"National","limpopo","Vhembe DM","Private Health","Female","5786","2457","8243"
"National","limpopo","Vhembe DM","Private Health","Male","3991","1447","5438"
"National","limpopo","Vhembe DM","Public Health","Female","32202","10212","42414"
"National","limpopo","Vhembe DM","Public Health","Male","26791","7302","34093"
"National","limpopo","Waterberg DM","Private Health","Female","1223","504","1727"
"National","limpopo","Waterberg DM","Private Health","Male","1118","433","1551"
"National","limpopo","Waterberg DM","Public Health","Female","16529","6516","23045"
"National","limpopo","Waterberg DM","Public Health","Male","13756","4760","18516"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1982","933","2915"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1695","827","2522"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45968","19192","65160"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35139","12472","47611"
"National","mpumalanga","G Sibande DM","Private Health","Female","688","262","950"
"National","mpumalanga","G Sibande DM","Private Health","Male","589","246","835"
"National","mpumalanga","G Sibande DM","Public Health","Female","15291","6007","21298"
"National","mpumalanga","G Sibande DM","Public Health","Male","11800","4078","15878"
"National","mpumalanga","Nkangala DM","Private Health","Female","1042","436","1478"
"National","mpumalanga","Nkangala DM","Private Health","Male","999","393","1392"
"National","mpumalanga","Nkangala DM","Public Health","Female","15905","6128","22033"
"National","mpumalanga","Nkangala DM","Public Health","Male","16510","5110","21620"
"National","northern cape","Frances Baard DM","Private Health","Female","1219","616","1835"
"National","northern cape","Frances Baard DM","Private Health","Male","1163","502","1665"
"National","northern cape","Frances Baard DM","Public Health","Female","6363","3094","9457"
"National","northern cape","Frances Baard DM","Public Health","Male","5128","2301","7429"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","312","195","507"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","268","141","409"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3581","1310","4891"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2797","958","3755"
"National","northern cape","Namakwa DM","Private Health","Female","167","98","265"
"National","northern cape","Namakwa DM","Private Health","Male","151","71","222"
"National","northern cape","Namakwa DM","Public Health","Female","1536","567","2103"
"National","northern cape","Namakwa DM","Public Health","Male","1214","429","1643"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3571","1588","5159"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2739","1140","3879"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","312","107","419"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","260","76","336"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3711","1614","5325"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2924","1128","4052"
"National","north west","Bojanala Platinum DM","Private Health","Female","2423","1164","3587"
"National","north west","Bojanala Platinum DM","Private Health","Male","2189","952","3141"
"National","north west","Bojanala Platinum DM","Public Health","Female","29705","12420","42125"
"National","north west","Bojanala Platinum DM","Public Health","Male","24506","9108","33614"
"National","north west","Dr K Kaunda DM","Private Health","Female","1330","650","1980"
"National","north west","Dr K Kaunda DM","Private Health","Male","1138","525","1663"
"National","north west","Dr K Kaunda DM","Public Health","Female","12497","4395","16892"
"National","north west","Dr K Kaunda DM","Public Health","Male","10201","3297","13498"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","890","367","1257"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","806","362","1168"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20379","7102","27481"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","16948","5105","22053"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","239","128","367"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","326","116","442"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13099","3750","16849"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11553","2991","14544"
"National","western cape","Cape Town MM","Private Health","Female","16563","9165","25728"
"National","western cape","Cape Town MM","Private Health","Male","15050","7986","23036"
"National","western cape","Cape Town MM","Public Health","Female","29244","10543","39787"
"National","western cape","Cape Town MM","Public Health","Male","24788","9068","33856"
"National","western cape","Cape Winelands DM","Private Health","Female","2871","1547","4418"
"National","western cape","Cape Winelands DM","Private Health","Male","2597","1358","3955"
"National","western cape","Cape Winelands DM","Public Health","Female","6411","2640","9051"
"National","western cape","Cape Winelands DM","Public Health","Male","5583","2123","7706"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","737","337","1074"
"National","western cape","Central Karoo DM","Public Health","Male","565","253","818"
"National","western cape","Garden Route DM","Private Health","Female","1102","610","1712"
"National","western cape","Garden Route DM","Private Health","Male","1000","511","1511"
"National","western cape","Garden Route DM","Public Health","Female","5153","1944","7097"
"National","western cape","Garden Route DM","Public Health","Male","4313","1457","5770"
"National","western cape","Overberg DM","Private Health","Female","538","284","822"
"National","western cape","Overberg DM","Private Health","Male","479","221","700"
"National","western cape","Overberg DM","Public Health","Female","2462","715","3177"
"National","western cape","Overberg DM","Public Health","Male","1882","553","2435"
"National","western cape","West Coast DM","Private Health","Female","849","441","1290"
"National","western cape","West Coast DM","Private Health","Male","817","385","1202"
"National","western cape","West Coast DM","Public Health","Female","3302","1449","4751"
"National","western cape","West Coast DM","Public Health","Male","2802","1047","3849"
