"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umkhanyakude DM","Adults","102659"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97554"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","96887"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98877"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","274624"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245147"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","186635"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","244197"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136448"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","415128"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189153"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232296"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71880"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41670"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16369"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28249"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59082"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","296017"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109332"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201055"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110553"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","433402"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121600"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6836"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78022"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47499"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68639"
"Pfizer","eastern cape","Amathole DM","12-17 Years","8674"
"Pfizer","eastern cape","Amathole DM","Adults","148542"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","25668"
"Pfizer","eastern cape","A Nzo DM","Adults","102878"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17456"
"Pfizer","eastern cape","Buffalo City MM","Adults","212206"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6417"
"Pfizer","eastern cape","C Hani DM","Adults","118837"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5420"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56008"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14680"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","275974"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29430"
"Pfizer","eastern cape","O Tambo DM","Adults","136505"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11195"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93428"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9206"
"Pfizer","free state","Fezile Dabi DM","Adults","93818"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11542"
"Pfizer","free state","Lejweleputswa DM","Adults","153859"
"Pfizer","free state","Mangaung MM","12-17 Years","28154"
"Pfizer","free state","Mangaung MM","Adults","201415"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29119"
"Pfizer","free state","T Mofutsanyana DM","Adults","137447"
"Pfizer","free state","Xhariep DM","12-17 Years","1989"
"Pfizer","free state","Xhariep DM","Adults","14223"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38772"
"Pfizer","gauteng","Ekurhuleni MM","Adults","806606"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55816"
"Pfizer","gauteng","Johannesburg MM","Adults","1491975"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12206"
"Pfizer","gauteng","Sedibeng DM","Adults","155048"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44292"
"Pfizer","gauteng","Tshwane MM","Adults","730270"
"Pfizer","gauteng","West Rand DM","12-17 Years","18113"
"Pfizer","gauteng","West Rand DM","Adults","234389"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4699"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49944"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23135"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","769441"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13679"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68185"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6972"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98727"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8407"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92711"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8830"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134499"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9594"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213304"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15677"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58742"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9835"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42678"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11165"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57590"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21094"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84432"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26585"
"Pfizer","limpopo","Capricorn DM","Adults","193661"
"Pfizer","limpopo","Mopani DM","12-17 Years","21573"
"Pfizer","limpopo","Mopani DM","Adults","176395"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18429"
"Pfizer","limpopo","Sekhukhune DM","Adults","143021"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21653"
"Pfizer","limpopo","Vhembe DM","Adults","203981"
"Pfizer","limpopo","Waterberg DM","12-17 Years","11977"
"Pfizer","limpopo","Waterberg DM","Adults","170653"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","31104"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","200510"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10500"
"Pfizer","mpumalanga","G Sibande DM","Adults","138017"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12244"
"Pfizer","mpumalanga","Nkangala DM","Adults","142117"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6109"
"Pfizer","northern cape","Frances Baard DM","Adults","69553"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2310"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35591"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1178"
"Pfizer","northern cape","Namakwa DM","Adults","26238"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2760"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26080"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2742"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38209"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23441"
"Pfizer","north west","Bojanala Platinum DM","Adults","275067"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8996"
"Pfizer","north west","Dr K Kaunda DM","Adults","138112"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12926"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95522"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7058"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35207"
"Pfizer","western cape","Cape Town MM","12-17 Years","37061"
"Pfizer","western cape","Cape Town MM","Adults","1306341"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7260"
"Pfizer","western cape","Cape Winelands DM","Adults","235053"
"Pfizer","western cape","Central Karoo DM","12-17 Years","672"
"Pfizer","western cape","Central Karoo DM","Adults","14455"
"Pfizer","western cape","Garden Route DM","12-17 Years","4410"
"Pfizer","western cape","Garden Route DM","Adults","148542"
"Pfizer","western cape","Overberg DM","12-17 Years","1797"
"Pfizer","western cape","Overberg DM","Adults","79751"
"Pfizer","western cape","West Coast DM","12-17 Years","3018"
"Pfizer","western cape","West Coast DM","Adults","90057"
