"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1511","767","2278"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12516","4944","17460"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8675","3037","11712"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20546","10262","30808"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13036","5403","18439"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","34","14","48"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14936","6347","21283"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9223","3455","12678"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","284","122","406"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","185","77","262"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15359","6914","22273"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10365","4052","14417"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","47","4","51"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24263","12925","37188"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17433","8158","25591"
"National","limpopo","Capricorn DM","Private Health","Female","2611","1404","4015"
"National","limpopo","Capricorn DM","Private Health","Male","2137","1057","3194"
"National","limpopo","Capricorn DM","Public Health","Female","33941","13763","47704"
"National","limpopo","Capricorn DM","Public Health","Male","29303","10361","39664"
"National","limpopo","Mopani DM","Private Health","Female","974","481","1455"
"National","limpopo","Mopani DM","Private Health","Male","849","402","1251"
"National","limpopo","Mopani DM","Public Health","Female","36016","12090","48106"
"National","limpopo","Mopani DM","Public Health","Male","29607","8600","38207"
"National","limpopo","Sekhukhune DM","Private Health","Female","873","452","1325"
"National","limpopo","Sekhukhune DM","Private Health","Male","864","345","1209"
"National","limpopo","Sekhukhune DM","Public Health","Female","25400","9541","34941"
"National","limpopo","Sekhukhune DM","Public Health","Male","25029","8091","33120"
"National","limpopo","Vhembe DM","Private Health","Female","5930","2513","8443"
"National","limpopo","Vhembe DM","Private Health","Male","4063","1473","5536"
"National","limpopo","Vhembe DM","Public Health","Female","32431","10308","42739"
"National","limpopo","Vhembe DM","Public Health","Male","26983","7359","34342"
"National","limpopo","Waterberg DM","Private Health","Female","1258","515","1773"
"National","limpopo","Waterberg DM","Private Health","Male","1137","439","1576"
"National","limpopo","Waterberg DM","Public Health","Female","16354","6383","22737"
"National","limpopo","Waterberg DM","Public Health","Male","13572","4640","18212"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2035","950","2985"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1732","844","2576"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45488","17882","63370"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34533","11428","45961"
"National","mpumalanga","G Sibande DM","Private Health","Female","705","274","979"
"National","mpumalanga","G Sibande DM","Private Health","Male","597","250","847"
"National","mpumalanga","G Sibande DM","Public Health","Female","15474","5938","21412"
"National","mpumalanga","G Sibande DM","Public Health","Male","11900","4038","15938"
"National","mpumalanga","Nkangala DM","Private Health","Female","1066","442","1508"
"National","mpumalanga","Nkangala DM","Private Health","Male","1017","401","1418"
"National","mpumalanga","Nkangala DM","Public Health","Female","16200","6203","22403"
"National","mpumalanga","Nkangala DM","Public Health","Male","16946","5198","22144"
"National","northern cape","Frances Baard DM","Private Health","Female","1247","623","1870"
"National","northern cape","Frances Baard DM","Private Health","Male","1184","509","1693"
"National","northern cape","Frances Baard DM","Public Health","Female","6321","2844","9165"
"National","northern cape","Frances Baard DM","Public Health","Male","5060","2133","7193"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","320","200","520"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","276","144","420"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3097","1124","4221"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2387","842","3229"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","154","71","225"
"National","northern cape","Namakwa DM","Public Health","Female","1556","572","2128"
"National","northern cape","Namakwa DM","Public Health","Male","1242","437","1679"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3636","1612","5248"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2771","1148","3919"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","321","109","430"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","266","78","344"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3549","1494","5043"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2823","1061","3884"
"National","north west","Bojanala Platinum DM","Private Health","Female","2473","1187","3660"
"National","north west","Bojanala Platinum DM","Private Health","Male","2252","987","3239"
"National","north west","Bojanala Platinum DM","Public Health","Female","29939","12328","42267"
"National","north west","Bojanala Platinum DM","Public Health","Male","24562","8939","33501"
"National","north west","Dr K Kaunda DM","Private Health","Female","1371","666","2037"
"National","north west","Dr K Kaunda DM","Private Health","Male","1158","536","1694"
"National","north west","Dr K Kaunda DM","Public Health","Female","12711","4463","17174"
"National","north west","Dr K Kaunda DM","Public Health","Male","10345","3331","13676"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","914","378","1292"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","818","366","1184"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20621","7093","27714"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17125","5089","22214"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","245","135","380"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","336","119","455"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13295","3793","17088"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11720","3011","14731"
"National","western cape","Cape Town MM","Private Health","Female","16972","9379","26351"
"National","western cape","Cape Town MM","Private Health","Male","15394","8164","23558"
"National","western cape","Cape Town MM","Public Health","Female","29795","10494","40289"
"National","western cape","Cape Town MM","Public Health","Male","25136","9024","34160"
"National","western cape","Cape Winelands DM","Private Health","Female","2950","1592","4542"
"National","western cape","Cape Winelands DM","Private Health","Male","2662","1391","4053"
"National","western cape","Cape Winelands DM","Public Health","Female","6307","2387","8694"
"National","western cape","Cape Winelands DM","Public Health","Male","5421","1890","7311"
"National","western cape","Central Karoo DM","Private Health","Female","72","42","114"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","754","344","1098"
"National","western cape","Central Karoo DM","Public Health","Male","577","259","836"
"National","western cape","Garden Route DM","Private Health","Female","1128","627","1755"
"National","western cape","Garden Route DM","Private Health","Male","1028","533","1561"
"National","western cape","Garden Route DM","Public Health","Female","5187","1856","7043"
"National","western cape","Garden Route DM","Public Health","Male","4334","1394","5728"
"National","western cape","Overberg DM","Private Health","Female","549","288","837"
"National","western cape","Overberg DM","Private Health","Male","488","228","716"
"National","western cape","Overberg DM","Public Health","Female","2499","725","3224"
"National","western cape","Overberg DM","Public Health","Male","1922","556","2478"
"National","western cape","West Coast DM","Private Health","Female","875","453","1328"
"National","western cape","West Coast DM","Private Health","Male","847","400","1247"
"National","western cape","West Coast DM","Public Health","Female","3321","1243","4564"
"National","western cape","West Coast DM","Public Health","Male","2809","922","3731"
