"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","free state","Mangaung MM","12-17 Years","28245"
"Pfizer","free state","Mangaung MM","Adults","201504"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29110"
"Pfizer","free state","T Mofutsanyana DM","Adults","137526"
"Pfizer","free state","Xhariep DM","12-17 Years","1988"
"Pfizer","free state","Xhariep DM","Adults","14236"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38754"
"Pfizer","gauteng","Ekurhuleni MM","Adults","806825"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55774"
"Pfizer","gauteng","Johannesburg MM","Adults","1492215"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12192"
"Pfizer","gauteng","Sedibeng DM","Adults","155078"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44299"
"Pfizer","gauteng","Tshwane MM","Adults","730429"
"Pfizer","gauteng","West Rand DM","12-17 Years","18125"
"Pfizer","gauteng","West Rand DM","Adults","234465"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4711"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49963"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23111"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","769637"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13673"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68211"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6986"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98765"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8398"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92730"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8839"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134550"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9591"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213366"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15714"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58793"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9833"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42703"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11158"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57608"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21073"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84453"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26641"
"Pfizer","limpopo","Capricorn DM","Adults","193737"
"Pfizer","limpopo","Mopani DM","12-17 Years","21732"
"Pfizer","limpopo","Mopani DM","Adults","176468"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18430"
"Pfizer","limpopo","Sekhukhune DM","Adults","143133"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21642"
"Pfizer","limpopo","Vhembe DM","Adults","204030"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12036"
"Pfizer","limpopo","Waterberg DM","Adults","170714"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","31331"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","200721"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10544"
"Pfizer","mpumalanga","G Sibande DM","Adults","138049"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12236"
"Pfizer","mpumalanga","Nkangala DM","Adults","142155"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6256"
"Pfizer","northern cape","Frances Baard DM","Adults","69582"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2309"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35608"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1178"
"Pfizer","northern cape","Namakwa DM","Adults","26240"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2758"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26082"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2740"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38233"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23428"
"Pfizer","north west","Bojanala Platinum DM","Adults","275188"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8990"
"Pfizer","north west","Dr K Kaunda DM","Adults","138125"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12934"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95542"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7058"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35208"
"Pfizer","western cape","Cape Town MM","12-17 Years","37047"
"Pfizer","western cape","Cape Town MM","Adults","1306514"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7292"
"Pfizer","western cape","Cape Winelands DM","Adults","235093"
"Pfizer","western cape","Central Karoo DM","12-17 Years","672"
"Pfizer","western cape","Central Karoo DM","Adults","14462"
"Pfizer","western cape","Garden Route DM","12-17 Years","4463"
"Pfizer","western cape","Garden Route DM","Adults","148561"
"Pfizer","western cape","Overberg DM","12-17 Years","1798"
"Pfizer","western cape","Overberg DM","Adults","79759"
"Pfizer","western cape","West Coast DM","12-17 Years","3050"
"Pfizer","western cape","West Coast DM","Adults","90074"
