"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","342","135","477"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12950","7749","20699"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10131","5616","15747"
"National","kwazulu-natal","iLembe DM","Private Health","Female","541","330","871"
"National","kwazulu-natal","iLembe DM","Private Health","Male","479","276","755"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8304","4129","12433"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4901","2208","7109"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","328","131","459"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","304","93","397"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12333","5035","17368"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8010","3074","11084"
"National","kwazulu-natal","Ugu DM","Private Health","Female","895","553","1448"
"National","kwazulu-natal","Ugu DM","Private Health","Male","712","424","1136"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12330","5135","17465"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7973","2767","10740"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1605","836","2441"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1488","759","2247"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12546","4951","17497"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8733","3063","11796"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","24","6","30"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20411","10309","30720"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12935","5421","18356"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","57","18","75"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14822","6313","21135"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9134","3435","12569"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","280","120","400"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","181","76","257"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15209","6860","22069"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10272","4025","14297"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24049","12820","36869"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17294","8110","25404"
"National","limpopo","Capricorn DM","Private Health","Female","2584","1388","3972"
"National","limpopo","Capricorn DM","Private Health","Male","2117","1044","3161"
"National","limpopo","Capricorn DM","Public Health","Female","34240","14075","48315"
"National","limpopo","Capricorn DM","Public Health","Male","29499","10629","40128"
"National","limpopo","Mopani DM","Private Health","Female","959","473","1432"
"National","limpopo","Mopani DM","Private Health","Male","839","397","1236"
"National","limpopo","Mopani DM","Public Health","Female","36335","12576","48911"
"National","limpopo","Mopani DM","Public Health","Male","29888","9026","38914"
"National","limpopo","Sekhukhune DM","Private Health","Female","880","462","1342"
"National","limpopo","Sekhukhune DM","Private Health","Male","889","361","1250"
"National","limpopo","Sekhukhune DM","Public Health","Female","25490","9575","35065"
"National","limpopo","Sekhukhune DM","Public Health","Male","24968","8076","33044"
"National","limpopo","Vhembe DM","Private Health","Female","5857","2479","8336"
"National","limpopo","Vhembe DM","Private Health","Male","4029","1459","5488"
"National","limpopo","Vhembe DM","Public Health","Female","32354","10260","42614"
"National","limpopo","Vhembe DM","Public Health","Male","26925","7334","34259"
"National","limpopo","Waterberg DM","Private Health","Female","1238","510","1748"
"National","limpopo","Waterberg DM","Private Health","Male","1121","435","1556"
"National","limpopo","Waterberg DM","Public Health","Female","16470","6500","22970"
"National","limpopo","Waterberg DM","Public Health","Male","13691","4755","18446"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2014","940","2954"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1717","840","2557"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45965","18863","64828"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35018","12234","47252"
"National","mpumalanga","G Sibande DM","Private Health","Female","697","269","966"
"National","mpumalanga","G Sibande DM","Private Health","Male","592","247","839"
"National","mpumalanga","G Sibande DM","Public Health","Female","15437","5976","21413"
"National","mpumalanga","G Sibande DM","Public Health","Male","11891","4045","15936"
"National","mpumalanga","Nkangala DM","Private Health","Female","1051","440","1491"
"National","mpumalanga","Nkangala DM","Private Health","Male","1007","396","1403"
"National","mpumalanga","Nkangala DM","Public Health","Female","16054","6169","22223"
"National","mpumalanga","Nkangala DM","Public Health","Male","16721","5151","21872"
"National","northern cape","Frances Baard DM","Private Health","Female","1231","619","1850"
"National","northern cape","Frances Baard DM","Private Health","Male","1172","504","1676"
"National","northern cape","Frances Baard DM","Public Health","Female","6379","3107","9486"
"National","northern cape","Frances Baard DM","Public Health","Male","5160","2316","7476"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","315","196","511"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","272","143","415"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3169","1128","4297"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2418","853","3271"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","152","71","223"
"National","northern cape","Namakwa DM","Public Health","Female","1547","569","2116"
"National","northern cape","Namakwa DM","Public Health","Male","1224","432","1656"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3602","1595","5197"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2752","1143","3895"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","315","109","424"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","263","76","339"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3641","1523","5164"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2880","1070","3950"
"National","north west","Bojanala Platinum DM","Private Health","Female","2439","1170","3609"
"National","north west","Bojanala Platinum DM","Private Health","Male","2217","965","3182"
"National","north west","Bojanala Platinum DM","Public Health","Female","29864","12305","42169"
"National","north west","Bojanala Platinum DM","Public Health","Male","24571","8966","33537"
"National","north west","Dr K Kaunda DM","Private Health","Female","1350","659","2009"
"National","north west","Dr K Kaunda DM","Private Health","Male","1146","532","1678"
"National","north west","Dr K Kaunda DM","Public Health","Female","12613","4432","17045"
"National","north west","Dr K Kaunda DM","Public Health","Male","10279","3321","13600"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","906","375","1281"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","810","362","1172"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20488","7127","27615"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17021","5121","22142"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","242","131","373"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","330","117","447"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13193","3781","16974"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11658","3008","14666"
"National","western cape","Cape Town MM","Private Health","Female","16757","9260","26017"
"National","western cape","Cape Town MM","Private Health","Male","15222","8067","23289"
"National","western cape","Cape Town MM","Public Health","Female","29557","10614","40171"
"National","western cape","Cape Town MM","Public Health","Male","24949","9111","34060"
"National","western cape","Cape Winelands DM","Private Health","Female","2916","1572","4488"
"National","western cape","Cape Winelands DM","Private Health","Male","2620","1367","3987"
"National","western cape","Cape Winelands DM","Public Health","Female","6415","2527","8942"
"National","western cape","Cape Winelands DM","Public Health","Male","5528","2012","7540"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","743","341","1084"
"National","western cape","Central Karoo DM","Public Health","Male","568","253","821"
"National","western cape","Garden Route DM","Private Health","Female","1116","620","1736"
"National","western cape","Garden Route DM","Private Health","Male","1009","520","1529"
"National","western cape","Garden Route DM","Public Health","Female","5188","1946","7134"
"National","western cape","Garden Route DM","Public Health","Male","4340","1455","5795"
"National","western cape","Overberg DM","Private Health","Female","545","285","830"
"National","western cape","Overberg DM","Private Health","Male","483","224","707"
"National","western cape","Overberg DM","Public Health","Female","2478","717","3195"
"National","western cape","Overberg DM","Public Health","Male","1906","551","2457"
"National","western cape","West Coast DM","Private Health","Female","857","444","1301"
"National","western cape","West Coast DM","Private Health","Male","832","394","1226"
"National","western cape","West Coast DM","Public Health","Female","3328","1446","4774"
"National","western cape","West Coast DM","Public Health","Male","2823","1047","3870"
