"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","north west","Dr K Kaunda DM","Public Health","Male","10241","3309","13550"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","896","370","1266"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","808","362","1170"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20452","7111","27563"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17001","5110","22111"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","240","130","370"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","328","116","444"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13135","3760","16895"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11602","3001","14603"
"National","western cape","Cape Town MM","Private Health","Female","16657","9209","25866"
"National","western cape","Cape Town MM","Private Health","Male","15140","8027","23167"
"National","western cape","Cape Town MM","Public Health","Female","29374","10589","39963"
"National","western cape","Cape Town MM","Public Health","Male","24845","9086","33931"
"National","western cape","Cape Winelands DM","Private Health","Female","2887","1556","4443"
"National","western cape","Cape Winelands DM","Private Health","Male","2607","1364","3971"
"National","western cape","Cape Winelands DM","Public Health","Female","6428","2550","8978"
"National","western cape","Cape Winelands DM","Public Health","Male","5573","2046","7619"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","740","339","1079"
"National","western cape","Central Karoo DM","Public Health","Male","566","252","818"
"National","western cape","Garden Route DM","Private Health","Female","1107","612","1719"
"National","western cape","Garden Route DM","Private Health","Male","1006","517","1523"
"National","western cape","Garden Route DM","Public Health","Female","5174","1948","7122"
"National","western cape","Garden Route DM","Public Health","Male","4320","1453","5773"
"National","western cape","Overberg DM","Private Health","Female","541","284","825"
"National","western cape","Overberg DM","Private Health","Male","481","222","703"
"National","western cape","Overberg DM","Public Health","Female","2471","720","3191"
"National","western cape","Overberg DM","Public Health","Male","1893","551","2444"
"National","western cape","West Coast DM","Private Health","Female","852","442","1294"
"National","western cape","West Coast DM","Private Health","Male","824","388","1212"
"National","western cape","West Coast DM","Public Health","Female","3315","1441","4756"
"National","western cape","West Coast DM","Public Health","Male","2810","1042","3852"
