"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13644"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68443"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6926"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99046"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8302"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92897"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8873"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134949"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9661"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214087"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15698"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59341"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9756"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42911"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11051"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57878"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20890"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84696"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27322"
"Pfizer","limpopo","Capricorn DM","Adults","194517"
"Pfizer","limpopo","Mopani DM","12-17 Years","22532"
"Pfizer","limpopo","Mopani DM","Adults","177177"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18471"
"Pfizer","limpopo","Sekhukhune DM","Adults","144111"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21510"
"Pfizer","limpopo","Vhembe DM","Adults","204891"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12237"
"Pfizer","limpopo","Waterberg DM","Adults","171385"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33239"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","202640"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10615"
"Pfizer","mpumalanga","G Sibande DM","Adults","138409"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12119"
"Pfizer","mpumalanga","Nkangala DM","Adults","142399"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6530"
"Pfizer","northern cape","Frances Baard DM","Adults","69912"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2449"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35762"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1170"
"Pfizer","northern cape","Namakwa DM","Adults","26254"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2733"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26117"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2866"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38499"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23482"
"Pfizer","north west","Bojanala Platinum DM","Adults","276494"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8918"
"Pfizer","north west","Dr K Kaunda DM","Adults","138385"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12963"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","96047"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7016"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35279"
"Pfizer","western cape","Cape Town MM","12-17 Years","36965"
"Pfizer","western cape","Cape Town MM","Adults","1308542"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7528"
"Pfizer","western cape","Cape Winelands DM","Adults","235626"
"Pfizer","western cape","Central Karoo DM","12-17 Years","661"
"Pfizer","western cape","Central Karoo DM","Adults","14508"
"Pfizer","western cape","Garden Route DM","12-17 Years","4536"
"Pfizer","western cape","Garden Route DM","Adults","148823"
"Pfizer","western cape","Overberg DM","12-17 Years","1777"
"Pfizer","western cape","Overberg DM","Adults","79849"
"Pfizer","western cape","West Coast DM","12-17 Years","3316"
"Pfizer","western cape","West Coast DM","Adults","90281"
