"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","north west","Dr K Kaunda DM","Public Health","Male","10256","3314","13570"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","898","371","1269"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","810","362","1172"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20483","7118","27601"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17024","5112","22136"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","241","130","371"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","329","116","445"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13156","3766","16922"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11621","3004","14625"
"National","western cape","Cape Town MM","Private Health","Female","16688","9226","25914"
"National","western cape","Cape Town MM","Private Health","Male","15155","8033","23188"
"National","western cape","Cape Town MM","Public Health","Female","29431","10606","40037"
"National","western cape","Cape Town MM","Public Health","Male","24883","9100","33983"
"National","western cape","Cape Winelands DM","Private Health","Female","2899","1560","4459"
"National","western cape","Cape Winelands DM","Private Health","Male","2610","1364","3974"
"National","western cape","Cape Winelands DM","Public Health","Female","6448","2558","9006"
"National","western cape","Cape Winelands DM","Public Health","Male","5578","2046","7624"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","741","340","1081"
"National","western cape","Central Karoo DM","Public Health","Male","567","252","819"
"National","western cape","Garden Route DM","Private Health","Female","1110","613","1723"
"National","western cape","Garden Route DM","Private Health","Male","1007","517","1524"
"National","western cape","Garden Route DM","Public Health","Female","5181","1950","7131"
"National","western cape","Garden Route DM","Public Health","Male","4330","1456","5786"
"National","western cape","Overberg DM","Private Health","Female","541","284","825"
"National","western cape","Overberg DM","Private Health","Male","482","222","704"
"National","western cape","Overberg DM","Public Health","Female","2474","721","3195"
"National","western cape","Overberg DM","Public Health","Male","1896","550","2446"
"National","western cape","West Coast DM","Private Health","Female","853","442","1295"
"National","western cape","West Coast DM","Private Health","Male","825","389","1214"
"National","western cape","West Coast DM","Public Health","Female","3322","1442","4764"
"National","western cape","West Coast DM","Public Health","Male","2814","1043","3857"
