"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","uMgungundlovu DM","Adults","141181"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umkhanyakude DM","Adults","102520"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97508"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","96745"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98850"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","274023"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","244796"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","186225"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","243778"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136206"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","414308"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","188874"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232014"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71816"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41603"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16363"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28244"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","58896"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","295501"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109245"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","200974"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110535"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","432631"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121539"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6833"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","77975"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47473"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68587"
"Pfizer","eastern cape","Amathole DM","12-17 Years","8352"
"Pfizer","eastern cape","Amathole DM","Adults","148341"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","24694"
"Pfizer","eastern cape","A Nzo DM","Adults","102024"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17231"
"Pfizer","eastern cape","Buffalo City MM","Adults","211008"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6447"
"Pfizer","eastern cape","C Hani DM","Adults","118725"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5434"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","55953"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14776"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","275744"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29400"
"Pfizer","eastern cape","O Tambo DM","Adults","136077"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11215"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93232"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9155"
"Pfizer","free state","Fezile Dabi DM","Adults","93692"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11581"
"Pfizer","free state","Lejweleputswa DM","Adults","153600"
"Pfizer","free state","Mangaung MM","12-17 Years","28132"
"Pfizer","free state","Mangaung MM","Adults","201102"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29214"
"Pfizer","free state","T Mofutsanyana DM","Adults","137124"
"Pfizer","free state","Xhariep DM","12-17 Years","1994"
"Pfizer","free state","Xhariep DM","Adults","14167"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38888"
"Pfizer","gauteng","Ekurhuleni MM","Adults","805575"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","56086"
"Pfizer","gauteng","Johannesburg MM","Adults","1490401"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12262"
"Pfizer","gauteng","Sedibeng DM","Adults","154842"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44473"
"Pfizer","gauteng","Tshwane MM","Adults","729264"
"Pfizer","gauteng","West Rand DM","12-17 Years","18131"
"Pfizer","gauteng","West Rand DM","Adults","233953"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4722"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49852"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23239"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","768565"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13705"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68057"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6993"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98539"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8439"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92619"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8869"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134268"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9627"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","212955"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15679"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58429"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9882"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42568"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11223"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57490"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21196"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84321"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26382"
"Pfizer","limpopo","Capricorn DM","Adults","193269"
"Pfizer","limpopo","Mopani DM","12-17 Years","21424"
"Pfizer","limpopo","Mopani DM","Adults","176054"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18365"
"Pfizer","limpopo","Sekhukhune DM","Adults","142640"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21738"
"Pfizer","limpopo","Vhembe DM","Adults","203641"
"Pfizer","limpopo","Waterberg DM","12-17 Years","11933"
"Pfizer","limpopo","Waterberg DM","Adults","170339"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","30840"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","199667"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10420"
"Pfizer","mpumalanga","G Sibande DM","Adults","137830"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12254"
"Pfizer","mpumalanga","Nkangala DM","Adults","141978"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6007"
"Pfizer","northern cape","Frances Baard DM","Adults","69442"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2304"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35522"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1185"
"Pfizer","northern cape","Namakwa DM","Adults","26226"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2771"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26064"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2748"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38149"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23479"
"Pfizer","north west","Bojanala Platinum DM","Adults","274673"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","9026"
"Pfizer","north west","Dr K Kaunda DM","Adults","137962"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12967"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95339"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7092"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35169"
"Pfizer","western cape","Cape Town MM","12-17 Years","37205"
"Pfizer","western cape","Cape Town MM","Adults","1305332"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7247"
"Pfizer","western cape","Cape Winelands DM","Adults","234846"
"Pfizer","western cape","Central Karoo DM","12-17 Years","667"
"Pfizer","western cape","Central Karoo DM","Adults","14426"
"Pfizer","western cape","Garden Route DM","12-17 Years","4377"
"Pfizer","western cape","Garden Route DM","Adults","148406"
"Pfizer","western cape","Overberg DM","12-17 Years","1787"
"Pfizer","western cape","Overberg DM","Adults","79702"
"Pfizer","western cape","West Coast DM","12-17 Years","3009"
"Pfizer","western cape","West Coast DM","Adults","89965"
