"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","north west","Dr K Kaunda DM","Public Health","Male","10266","3319","13585"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","903","372","1275"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","810","362","1172"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20471","7122","27593"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17018","5115","22133"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","242","130","372"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","330","117","447"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13170","3772","16942"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11635","3005","14640"
"National","western cape","Cape Town MM","Private Health","Female","16723","9243","25966"
"National","western cape","Cape Town MM","Private Health","Male","15183","8052","23235"
"National","western cape","Cape Town MM","Public Health","Female","29480","10614","40094"
"National","western cape","Cape Town MM","Public Health","Male","24901","9112","34013"
"National","western cape","Cape Winelands DM","Private Health","Female","2904","1566","4470"
"National","western cape","Cape Winelands DM","Private Health","Male","2616","1364","3980"
"National","western cape","Cape Winelands DM","Public Health","Female","6433","2555","8988"
"National","western cape","Cape Winelands DM","Public Health","Male","5568","2046","7614"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","743","341","1084"
"National","western cape","Central Karoo DM","Public Health","Male","567","252","819"
"National","western cape","Garden Route DM","Private Health","Female","1113","616","1729"
"National","western cape","Garden Route DM","Private Health","Male","1007","517","1524"
"National","western cape","Garden Route DM","Public Health","Female","5183","1951","7134"
"National","western cape","Garden Route DM","Public Health","Male","4333","1453","5786"
"National","western cape","Overberg DM","Private Health","Female","543","284","827"
"National","western cape","Overberg DM","Private Health","Male","482","224","706"
"National","western cape","Overberg DM","Public Health","Female","2476","722","3198"
"National","western cape","Overberg DM","Public Health","Male","1900","552","2452"
"National","western cape","West Coast DM","Private Health","Female","854","443","1297"
"National","western cape","West Coast DM","Private Health","Male","826","390","1216"
"National","western cape","West Coast DM","Public Health","Female","3326","1445","4771"
"National","western cape","West Coast DM","Public Health","Male","2817","1044","3861"
