"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97603"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","97058"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98901"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","275267"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245617"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","187128"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","244894"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136784"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","416482"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189487"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232606"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71945"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41811"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16377"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28273"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59403"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","297040"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109437"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201216"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110582"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","434475"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121656"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6838"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78144"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47535"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68700"
"Pfizer","eastern cape","Amathole DM","12-17 Years","9644"
"Pfizer","eastern cape","Amathole DM","Adults","148795"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","28453"
"Pfizer","eastern cape","A Nzo DM","Adults","103792"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18006"
"Pfizer","eastern cape","Buffalo City MM","Adults","213460"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6438"
"Pfizer","eastern cape","C Hani DM","Adults","118962"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5498"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56043"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14739"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276218"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29807"
"Pfizer","eastern cape","O Tambo DM","Adults","136992"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11282"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93679"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9285"
"Pfizer","free state","Fezile Dabi DM","Adults","93959"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11562"
"Pfizer","free state","Lejweleputswa DM","Adults","154161"
"Pfizer","free state","Mangaung MM","12-17 Years","28458"
"Pfizer","free state","Mangaung MM","Adults","201862"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29152"
"Pfizer","free state","T Mofutsanyana DM","Adults","137930"
"Pfizer","free state","Xhariep DM","12-17 Years","2011"
"Pfizer","free state","Xhariep DM","Adults","14277"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38619"
"Pfizer","gauteng","Ekurhuleni MM","Adults","808257"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55489"
"Pfizer","gauteng","Johannesburg MM","Adults","1494096"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12118"
"Pfizer","gauteng","Sedibeng DM","Adults","155279"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44223"
"Pfizer","gauteng","Tshwane MM","Adults","731551"
"Pfizer","gauteng","West Rand DM","12-17 Years","18095"
"Pfizer","gauteng","West Rand DM","Adults","234952"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4690"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50084"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23022"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","770749"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13639"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68354"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6946"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98954"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8337"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92836"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8887"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134801"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9610"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213833"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15737"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59086"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9789"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42818"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11092"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57763"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20960"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84600"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26924"
"Pfizer","limpopo","Capricorn DM","Adults","194184"
"Pfizer","limpopo","Mopani DM","12-17 Years","22294"
"Pfizer","limpopo","Mopani DM","Adults","176895"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18489"
"Pfizer","limpopo","Sekhukhune DM","Adults","143641"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21552"
"Pfizer","limpopo","Vhembe DM","Adults","204536"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12136"
"Pfizer","limpopo","Waterberg DM","Adults","171085"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","32629"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","201803"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10534"
"Pfizer","mpumalanga","G Sibande DM","Adults","138257"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12153"
"Pfizer","mpumalanga","Nkangala DM","Adults","142307"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6552"
"Pfizer","northern cape","Frances Baard DM","Adults","69751"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2300"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35700"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1171"
"Pfizer","northern cape","Namakwa DM","Adults","26249"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2740"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26106"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2773"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38380"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23392"
"Pfizer","north west","Bojanala Platinum DM","Adults","275918"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8951"
"Pfizer","north west","Dr K Kaunda DM","Adults","138272"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12964"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95874"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7033"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35251"
"Pfizer","western cape","Cape Town MM","12-17 Years","37058"
"Pfizer","western cape","Cape Town MM","Adults","1307613"
"Pfizer","western cape","Cape Winelands DM","12-17 Years","7387"
"Pfizer","western cape","Cape Winelands DM","Adults","235428"
"Pfizer","western cape","Central Karoo DM","12-17 Years","664"
"Pfizer","western cape","Central Karoo DM","Adults","14492"
"Pfizer","western cape","Garden Route DM","12-17 Years","4542"
"Pfizer","western cape","Garden Route DM","Adults","148706"
"Pfizer","western cape","Overberg DM","12-17 Years","1778"
"Pfizer","western cape","Overberg DM","Adults","79811"
"Pfizer","western cape","West Coast DM","12-17 Years","3278"
"Pfizer","western cape","West Coast DM","Adults","90164"
