"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","free state","Xhariep DM","Public Health","Female","4265","1196","5461"
"National","free state","Xhariep DM","Public Health","Male","3488","815","4303"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10761","6564","17325"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9935","5609","15544"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40734","15267","56001"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32251","11179","43430"
"National","gauteng","Johannesburg MM","Private Health","Female","25302","13690","38992"
"National","gauteng","Johannesburg MM","Private Health","Male","23106","11897","35003"
"National","gauteng","Johannesburg MM","Public Health","Female","46264","16791","63055"
"National","gauteng","Johannesburg MM","Public Health","Male","37473","13111","50584"
"National","gauteng","Sedibeng DM","Private Health","Female","1583","1011","2594"
"National","gauteng","Sedibeng DM","Private Health","Male","1424","691","2115"
"National","gauteng","Sedibeng DM","Public Health","Female","13739","5885","19624"
"National","gauteng","Sedibeng DM","Public Health","Male","10838","4531","15369"
"National","gauteng","Tshwane MM","Private Health","Female","11470","6606","18076"
"National","gauteng","Tshwane MM","Private Health","Male","10901","5974","16875"
"National","gauteng","Tshwane MM","Public Health","Female","39854","18584","58438"
"National","gauteng","Tshwane MM","Public Health","Male","30782","13059","43841"
"National","gauteng","West Rand DM","Private Health","Female","2175","1503","3678"
"National","gauteng","West Rand DM","Private Health","Male","1812","1225","3037"
"National","gauteng","West Rand DM","Public Health","Female","17416","8793","26209"
"National","gauteng","West Rand DM","Public Health","Male","14259","6574","20833"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","210","71","281"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","184","57","241"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6520","2823","9343"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4208","1739","5947"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11754","6910","18664"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10955","6136","17091"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14468","5544","20012"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11793","4432","16225"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","356","165","521"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","342","135","477"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12950","7724","20674"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10136","5615","15751"
"National","kwazulu-natal","iLembe DM","Private Health","Female","541","330","871"
"National","kwazulu-natal","iLembe DM","Private Health","Male","479","276","755"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8311","4133","12444"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4907","2207","7114"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","328","131","459"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","305","93","398"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12348","5038","17386"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8016","3075","11091"
"National","kwazulu-natal","Ugu DM","Private Health","Female","899","557","1456"
"National","kwazulu-natal","Ugu DM","Private Health","Male","713","424","1137"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12342","5138","17480"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7979","2768","10747"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1606","837","2443"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1491","760","2251"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12553","4949","17502"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8737","3064","11801"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","25","7","32"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20420","10308","30728"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12946","5417","18363"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","57","18","75"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14836","6317","21153"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9142","3441","12583"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","280","120","400"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","181","76","257"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15226","6864","22090"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10285","4032","14317"
"National","kwazulu-natal","Zululand DM","Private Health","Female","60","7","67"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","24076","12830","36906"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17313","8119","25432"
"National","limpopo","Capricorn DM","Private Health","Female","2586","1389","3975"
"National","limpopo","Capricorn DM","Private Health","Male","2118","1044","3162"
"National","limpopo","Capricorn DM","Public Health","Female","34118","13969","48087"
"National","limpopo","Capricorn DM","Public Health","Male","29441","10522","39963"
"National","limpopo","Mopani DM","Private Health","Female","961","475","1436"
"National","limpopo","Mopani DM","Private Health","Male","841","397","1238"
"National","limpopo","Mopani DM","Public Health","Female","36248","12480","48728"
"National","limpopo","Mopani DM","Public Health","Male","29795","8942","38737"
"National","limpopo","Sekhukhune DM","Private Health","Female","881","460","1341"
"National","limpopo","Sekhukhune DM","Private Health","Male","885","359","1244"
"National","limpopo","Sekhukhune DM","Public Health","Female","25511","9585","35096"
"National","limpopo","Sekhukhune DM","Public Health","Male","24994","8085","33079"
"National","limpopo","Vhembe DM","Private Health","Female","5864","2484","8348"
"National","limpopo","Vhembe DM","Private Health","Male","4034","1461","5495"
"National","limpopo","Vhembe DM","Public Health","Female","32367","10268","42635"
"National","limpopo","Vhembe DM","Public Health","Male","26947","7339","34286"
"National","limpopo","Waterberg DM","Private Health","Female","1239","510","1749"
"National","limpopo","Waterberg DM","Private Health","Male","1124","435","1559"
"National","limpopo","Waterberg DM","Public Health","Female","16393","6456","22849"
"National","limpopo","Waterberg DM","Public Health","Male","13618","4735","18353"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","2019","944","2963"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1718","841","2559"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","45912","18746","64658"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","34930","12098","47028"
"National","mpumalanga","G Sibande DM","Private Health","Female","698","270","968"
"National","mpumalanga","G Sibande DM","Private Health","Male","592","247","839"
"National","mpumalanga","G Sibande DM","Public Health","Female","15456","5975","21431"
"National","mpumalanga","G Sibande DM","Public Health","Male","11905","4042","15947"
"National","mpumalanga","Nkangala DM","Private Health","Female","1054","440","1494"
"National","mpumalanga","Nkangala DM","Private Health","Male","1009","398","1407"
"National","mpumalanga","Nkangala DM","Public Health","Female","16069","6165","22234"
"National","mpumalanga","Nkangala DM","Public Health","Male","16748","5150","21898"
"National","northern cape","Frances Baard DM","Private Health","Female","1235","620","1855"
"National","northern cape","Frances Baard DM","Private Health","Male","1176","505","1681"
"National","northern cape","Frances Baard DM","Public Health","Female","6386","3111","9497"
"National","northern cape","Frances Baard DM","Public Health","Male","5163","2316","7479"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","315","196","511"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","272","143","415"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3148","1121","4269"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2399","840","3239"
"National","northern cape","Namakwa DM","Private Health","Female","168","98","266"
"National","northern cape","Namakwa DM","Private Health","Male","152","71","223"
"National","northern cape","Namakwa DM","Public Health","Female","1549","570","2119"
"National","northern cape","Namakwa DM","Public Health","Male","1228","432","1660"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3609","1597","5206"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2753","1143","3896"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","316","110","426"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","264","76","340"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3640","1521","5161"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2879","1066","3945"
"National","north west","Bojanala Platinum DM","Private Health","Female","2443","1170","3613"
"National","north west","Bojanala Platinum DM","Private Health","Male","2221","969","3190"
"National","north west","Bojanala Platinum DM","Public Health","Female","29867","12302","42169"
"National","north west","Bojanala Platinum DM","Public Health","Male","24557","8951","33508"
"National","north west","Dr K Kaunda DM","Private Health","Female","1351","660","2011"
"National","north west","Dr K Kaunda DM","Private Health","Male","1148","533","1681"
"National","north west","Dr K Kaunda DM","Public Health","Female","12631","4434","17065"
"National","north west","Dr K Kaunda DM","Public Health","Male","10290","3324","13614"
"National","north west","Ngaka Modiri Molema DM","Private Health","Female","907","375","1282"
"National","north west","Ngaka Modiri Molema DM","Private Health","Male","811","362","1173"
"National","north west","Ngaka Modiri Molema DM","Public Health","Female","20507","7116","27623"
"National","north west","Ngaka Modiri Molema DM","Public Health","Male","17028","5111","22139"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Female","242","131","373"
"National","north west","Ruth Segomotsi Mompati DM","Private Health","Male","331","119","450"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Female","13200","3779","16979"
"National","north west","Ruth Segomotsi Mompati DM","Public Health","Male","11672","3004","14676"
"National","western cape","Cape Town MM","Private Health","Female","16786","9274","26060"
"National","western cape","Cape Town MM","Private Health","Male","15241","8080","23321"
"National","western cape","Cape Town MM","Public Health","Female","29588","10610","40198"
"National","western cape","Cape Town MM","Public Health","Male","24984","9094","34078"
"National","western cape","Cape Winelands DM","Private Health","Female","2923","1576","4499"
"National","western cape","Cape Winelands DM","Private Health","Male","2622","1370","3992"
"National","western cape","Cape Winelands DM","Public Health","Female","6352","2461","8813"
"National","western cape","Cape Winelands DM","Public Health","Male","5468","1980","7448"
"National","western cape","Central Karoo DM","Private Health","Female","71","42","113"
"National","western cape","Central Karoo DM","Private Health","Male","61","27","88"
"National","western cape","Central Karoo DM","Public Health","Female","744","342","1086"
"National","western cape","Central Karoo DM","Public Health","Male","568","253","821"
"National","western cape","Garden Route DM","Private Health","Female","1118","621","1739"
"National","western cape","Garden Route DM","Private Health","Male","1011","521","1532"
"National","western cape","Garden Route DM","Public Health","Female","5174","1945","7119"
"National","western cape","Garden Route DM","Public Health","Male","4337","1455","5792"
"National","western cape","Overberg DM","Private Health","Female","545","285","830"
"National","western cape","Overberg DM","Private Health","Male","484","224","708"
"National","western cape","Overberg DM","Public Health","Female","2482","718","3200"
"National","western cape","Overberg DM","Public Health","Male","1905","551","2456"
"National","western cape","West Coast DM","Private Health","Female","859","445","1304"
"National","western cape","West Coast DM","Private Health","Male","833","394","1227"
"National","western cape","West Coast DM","Public Health","Female","3320","1413","4733"
"National","western cape","West Coast DM","Public Health","Male","2812","1026","3838"
